id,nama,nama_lengkap,nama_lembaga,id_provinsi,nama_provinsi,jumlah_kursi,jumlah_penduduk
6400-03-0203,Penajam Paser Utara 3,Penajam Paser Utara 3,DPRDII,64,Kaltim,8,
6400-04-0101,Kutai Kartanegara 1,Kutai Kartanegara 1,DPRDII,64,Kaltim,7,
6400-04-0102,Kutai Kartanegara 2,Kutai Kartanegara 2,DPRDII,64,Kaltim,9,
6400-04-0103,Kutai Kartanegara 3,Kutai Kartanegara 3,DPRDII,64,Kaltim,7,
6400-04-0104,Kutai Kartanegara 4,Kutai Kartanegara 4,DPRDII,64,Kaltim,7,
6400-04-0105,Kutai Kartanegara 5,Kutai Kartanegara 5,DPRDII,64,Kaltim,8,
6400-04-0106,Kutai Kartanegara 6,Kutai Kartanegara 6,DPRDII,64,Kaltim,7,
6400-04-0201,Kutai Barat 1,Kutai Barat 1,DPRDII,64,Kaltim,4,
6400-04-0202,Kutai Barat 2,Kutai Barat 2,DPRDII,64,Kaltim,10,
6400-04-0203,Kutai Barat 3,Kutai Barat 3,DPRDII,64,Kaltim,6,
6400-04-0204,Kutai Barat 4,Kutai Barat 4,DPRDII,64,Kaltim,5,
6400-05-0101,Berau 1,Berau 1,DPRDII,64,Kaltim,10,
6400-05-0102,Berau 2,Berau 2,DPRDII,64,Kaltim,8,
6400-05-0103,Berau 3,Berau 3,DPRDII,64,Kaltim,6,
6400-05-0104,Berau 4,Berau 4,DPRDII,64,Kaltim,6,
6400-05-0201,Kutai Timur 1,Kutai Timur 1,DPRDII,64,Kaltim,6,
6400-05-0202,Kutai Timur 2,Kutai Timur 2,DPRDII,64,Kaltim,7,
6400-05-0203,Kutai Timur 3,Kutai Timur 3,DPRDII,64,Kaltim,10,
6400-05-0204,Kutai Timur 4,Kutai Timur 4,DPRDII,64,Kaltim,11,
6400-05-0205,Kutai Timur 5,Kutai Timur 5,DPRDII,64,Kaltim,6,
6400-05-0301,Kota Bontang 1,Kota Bontang 1,DPRDII,64,Kaltim,10,
6400-05-0302,Kota Bontang 2,Kota Bontang 2,DPRDII,64,Kaltim,4,
6400-05-0303,Kota Bontang 3,Kota Bontang 3,DPRDII,64,Kaltim,11,
6400-06-0101,Bulungan 1,Bulungan 1,DPRDII,64,Kaltim,11,
6400-06-0102,Bulungan 2,Bulungan 2,DPRDII,64,Kaltim,6,
6400-06-0103,Bulungan 3,Bulungan 3,DPRDII,64,Kaltim,8,
6400-06-0201,Nunukan 1,Nunukan 1,DPRDII,64,Kaltim,11,
6400-06-0202,Nunukan 2,Nunukan 2,DPRDII,64,Kaltim,6,
6400-06-0203,Nunukan 3,Nunukan 3,DPRDII,64,Kaltim,8,
6400-06-0301,Malinau 1,Malinau 1,DPRDII,64,Kaltim,12,
6400-06-0302,Malinau 2,Malinau 2,DPRDII,64,Kaltim,8,
6400-06-0401,Tana Tidung 1,Tana Tidung 1,DPRDII,64,Kaltim,12,
6400-06-0402,Tana Tidung 2,Tana Tidung 2,DPRDII,64,Kaltim,8,
6400-06-0501,Kota Tarakan 1,Kota Tarakan 1,DPRDII,64,Kaltim,8,
6400-06-0502,Kota Tarakan 2,Kota Tarakan 2,DPRDII,64,Kaltim,6,
6400-06-0503,Kota Tarakan 3,Kota Tarakan 3,DPRDII,64,Kaltim,11,
7100-01-0101,Kota Manado 1,Kota Manado 1,DPRDII,71,Sulut,8,
7100-01-0102,Kota Manado 2,Kota Manado 2,DPRDII,71,Sulut,7,
7100-01-0103,Kota Manado 3,Kota Manado 3,DPRDII,71,Sulut,9,
7100-01-0104,Kota Manado 4,Kota Manado 4,DPRDII,71,Sulut,7,
7100-01-0105,Kota Manado 5,Kota Manado 5,DPRDII,71,Sulut,9,
7100-02-0101,Minahasa Utara 1,Minahasa Utara 1,DPRDII,71,Sulut,8,
7100-02-0102,Minahasa Utara 2,Minahasa Utara 2,DPRDII,71,Sulut,7,
7100-02-0103,Minahasa Utara 3,Minahasa Utara 3,DPRDII,71,Sulut,8,
7100-02-0104,Minahasa Utara 4,Minahasa Utara 4,DPRDII,71,Sulut,7,
7100-02-0201,Kota Bitung 1,Kota Bitung 1,DPRDII,71,Sulut,12,
7100-02-0202,Kota Bitung 2,Kota Bitung 2,DPRDII,71,Sulut,7,
7100-02-0203,Kota Bitung 3,Kota Bitung 3,DPRDII,71,Sulut,11,
7100-03-0101,Kep. Siau Tagulandang Biaro 1,Kep. Siau Tagulandang Biaro 1,DPRDII,71,Sulut,6,
7100-03-0102,Kep. Siau Tagulandang Biaro 2,Kep. Siau Tagulandang Biaro 2,DPRDII,71,Sulut,7,
7100-03-0103,Kep. Siau Tagulandang Biaro 3,Kep. Siau Tagulandang Biaro 3,DPRDII,71,Sulut,7,
7100-03-0201,Kepulauan Sangihe 1,Kepulauan Sangihe 1,DPRDII,71,Sulut,9,
7100-03-0202,Kepulauan Sangihe 2,Kepulauan Sangihe 2,DPRDII,71,Sulut,9,
7100-03-0203,Kepulauan Sangihe 3,Kepulauan Sangihe 3,DPRDII,71,Sulut,7,
7100-03-0301,Kepulauan Talaud 1,Kepulauan Talaud 1,DPRDII,71,Sulut,8,
7100-03-0302,Kepulauan Talaud 2,Kepulauan Talaud 2,DPRDII,71,Sulut,5,
7100-03-0303,Kepulauan Talaud 3,Kepulauan Talaud 3,DPRDII,71,Sulut,7,
7100-04-0101,Bolaang Mongondow Utara 1,Bolaang Mongondow Utara 1,DPRDII,71,Sulut,6,
7100-04-0102,Bolaang Mongondow Utara 2,Bolaang Mongondow Utara 2,DPRDII,71,Sulut,8,
7100-04-0103,Bolaang Mongondow Utara 3,Bolaang Mongondow Utara 3,DPRDII,71,Sulut,6,
7100-04-0201,Kota Kotamobago 1,Kota Kotamobago 1,DPRDII,71,Sulut,10,
7100-04-0202,Kota Kotamobago 2,Kota Kotamobago 2,DPRDII,71,Sulut,6,
7100-04-0203,Kota Kotamobago 3,Kota Kotamobago 3,DPRDII,71,Sulut,9,
7100-04-0301,Bolaang Mongondow Timur 1,Bolaang Mongondow Timur 1,DPRDII,71,Sulut,9,
7100-04-0302,Bolaang Mongondow Timur 2,Bolaang Mongondow Timur 2,DPRDII,71,Sulut,11,
7100-04-0401,Bolaang Mongondow Selatan 1,Bolaang Mongondow Selatan 1,DPRDII,71,Sulut,7,
7100-04-0402,Bolaang Mongondow Selatan 2,Bolaang Mongondow Selatan 2,DPRDII,71,Sulut,6,
7100-04-0403,Bolaang Mongondow Selatan 3,Bolaang Mongondow Selatan 3,DPRDII,71,Sulut,7,
7100-04-0501,Bolaang Mongondow 1,Bolaang Mongondow 1,DPRDII,71,Sulut,5,
7100-04-0502,Bolaang Mongondow 2,Bolaang Mongondow 2,DPRDII,71,Sulut,6,
7100-04-0503,Bolaang Mongondow 3,Bolaang Mongondow 3,DPRDII,71,Sulut,4,
7100-04-0504,Bolaang Mongondow 4,Bolaang Mongondow 4,DPRDII,71,Sulut,3,
7100-04-0505,Bolaang Mongondow 5,Bolaang Mongondow 5,DPRDII,71,Sulut,6,
7100-04-0506,Bolaang Mongondow 6,Bolaang Mongondow 6,DPRDII,71,Sulut,6,
7100-05-0101,Minahasa Selatan 1,Minahasa Selatan 1,DPRDII,71,Sulut,5,
7100-05-0102,Minahasa Selatan 2,Minahasa Selatan 2,DPRDII,71,Sulut,7,
7100-05-0103,Minahasa Selatan 3,Minahasa Selatan 3,DPRDII,71,Sulut,5,
7100-05-0104,Minahasa Selatan 4,Minahasa Selatan 4,DPRDII,71,Sulut,6,
7100-05-0105,Minahasa Selatan 5,Minahasa Selatan 5,DPRDII,71,Sulut,7,
7100-05-0201,Minahasa Tenggara 1,Minahasa Tenggara 1,DPRDII,71,Sulut,10,
7100-05-0202,Minahasa Tenggara 2,Minahasa Tenggara 2,DPRDII,71,Sulut,8,
7100-05-0203,Minahasa Tenggara 3,Minahasa Tenggara 3,DPRDII,71,Sulut,7,
7100-06-0101,Minahasa 1,Minahasa 1,DPRDII,71,Sulut,9,
7100-06-0102,Minahasa 2,Minahasa 2,DPRDII,71,Sulut,7,
7100-06-0103,Minahasa 3,Minahasa 3,DPRDII,71,Sulut,7,
7100-06-0104,Minahasa 4,Minahasa 4,DPRDII,71,Sulut,12,
7100-06-0201,Kota Tomohon 1,Kota Tomohon 1,DPRDII,71,Sulut,9,
7100-06-0202,Kota Tomohon 2,Kota Tomohon 2,DPRDII,71,Sulut,6,
7100-06-0203,Kota Tomohon 3,Kota Tomohon 3,DPRDII,71,Sulut,5,
7200-01-0101,Kota Palu 1,Kota Palu 1,DPRDII,72,Sulteng,4,
7200-01-0102,Kota Palu 2,Kota Palu 2,DPRDII,72,Sulteng,8,
7200-01-0103,Kota Palu 3,Kota Palu 3,DPRDII,72,Sulteng,11,
7200-01-0104,Kota Palu 4,Kota Palu 4,DPRDII,72,Sulteng,12,
7200-02-0101,Parigi Moutong 1,Parigi Moutong 1,DPRDII,72,Sulteng,6,
7200-02-0102,Parigi Moutong 2,Parigi Moutong 2,DPRDII,72,Sulteng,10,
7200-02-0103,Parigi Moutong 3,Parigi Moutong 3,DPRDII,72,Sulteng,9,
7200-02-0104,Parigi Moutong 4,Parigi Moutong 4,DPRDII,72,Sulteng,8,
7200-02-0105,Parigi Moutong 5,Parigi Moutong 5,DPRDII,72,Sulteng,7,
7200-03-0101,Toli Toli 1,Toli Toli 1,DPRDII,72,Sulteng,7,
7200-03-0102,Toli Toli 2,Toli Toli 2,DPRDII,72,Sulteng,8,
7200-03-0103,Toli Toli 3,Toli Toli 3,DPRDII,72,Sulteng,10,
7200-03-0104,Toli Toli 4,Toli Toli 4,DPRDII,72,Sulteng,5,
7200-03-0201,Buol 1,Buol 1,DPRDII,72,Sulteng,9,
7200-03-0202,Buol 2,Buol 2,DPRDII,72,Sulteng,7,
7200-03-0203,Buol 3,Buol 3,DPRDII,72,Sulteng,9,
7200-04-0101,Banggai 1,Banggai 1,DPRDII,72,Sulteng,10,
7200-04-0102,Banggai 2,Banggai 2,DPRDII,72,Sulteng,11,
7200-04-0103,Banggai 3,Banggai 3,DPRDII,72,Sulteng,10,
7200-04-0104,Banggai 4,Banggai 4,DPRDII,72,Sulteng,4,
7200-04-0201,Banggai Kepulauan 1,Banggai Kepulauan 1,DPRDII,72,Sulteng,10,
7200-04-0202,Banggai Kepulauan 2,Banggai Kepulauan 2,DPRDII,72,Sulteng,8,
7200-04-0203,Banggai Kepulauan 3,Banggai Kepulauan 3,DPRDII,72,Sulteng,7,
7200-05-0101,Poso 1,Poso 1,DPRDII,72,Sulteng,9,
7200-05-0102,Poso 2,Poso 2,DPRDII,72,Sulteng,11,
7200-05-0103,Poso 3,Poso 3,DPRDII,72,Sulteng,4,
7200-05-0104,Poso 4,Poso 4,DPRDII,72,Sulteng,6,
7200-05-0201,Morowali 1,Morowali 1,DPRDII,72,Sulteng,9,
7200-05-0202,Morowali 2,Morowali 2,DPRDII,72,Sulteng,6,
7200-05-0203,Morowali 3,Morowali 3,DPRDII,72,Sulteng,7,
7200-05-0204,Morowali 4,Morowali 4,DPRDII,72,Sulteng,8,
7200-05-0301,Tojo Una Una 1,Tojo Una Una 1,DPRDII,72,Sulteng,7,
7200-05-0302,Tojo Una Una 2,Tojo Una Una 2,DPRDII,72,Sulteng,11,
7200-05-0303,Tojo Una Una 3,Tojo Una Una 3,DPRDII,72,Sulteng,7,
7200-06-0101,Donggala 1,Donggala 1,DPRDII,72,Sulteng,6,
7200-06-0102,Donggala 2,Donggala 2,DPRDII,72,Sulteng,5,
7200-06-0103,Donggala 3,Donggala 3,DPRDII,72,Sulteng,7,
7200-06-0104,Donggala 4,Donggala 4,DPRDII,72,Sulteng,6,
7200-06-0105,Donggala 5,Donggala 5,DPRDII,72,Sulteng,6,
7200-06-0201,Sigi 1,Sigi 1,DPRDII,72,Sulteng,9,
7200-06-0202,Sigi 2,Sigi 2,DPRDII,72,Sulteng,5,
7200-06-0203,Sigi 3,Sigi 3,DPRDII,72,Sulteng,5,
7200-06-0204,Sigi 4,Sigi 4,DPRDII,72,Sulteng,6,
7200-06-0205,Sigi 5,Sigi 5,DPRDII,72,Sulteng,5,
7300-01-0101,Kota Makassar 1,Kota Makassar 1,DPRDII,73,Sulsel,9,
7300-01-0102,Kota Makassar 2,Kota Makassar 2,DPRDII,73,Sulsel,10,
7300-01-0105,Kota Makassar 5,Kota Makassar 5,DPRDII,73,Sulsel,11,
7300-02-0103,Kota Makassar 3,Kota Makassar 3,DPRDII,73,Sulsel,10,
7300-02-0104,Kota Makassar 4,Kota Makassar 4,DPRDII,73,Sulsel,10,
7300-03-0101,Gowa 1,Gowa 1,DPRDII,73,Sulsel,9,
7300-03-0102,Gowa 2,Gowa 2,DPRDII,73,Sulsel,6,
7300-03-0103,Gowa 3,Gowa 3,DPRDII,73,Sulsel,4,
7300-03-0104,Gowa 4,Gowa 4,DPRDII,73,Sulsel,6,
7300-03-0105,Gowa 5,Gowa 5,DPRDII,73,Sulsel,4,
7300-03-0106,Gowa 6,Gowa 6,DPRDII,73,Sulsel,6,
7300-03-0107,Gowa 7,Gowa 7,DPRDII,73,Sulsel,10,
7300-03-0201,Takalar 1,Takalar 1,DPRDII,73,Sulsel,12,
7300-03-0202,Takalar 2,Takalar 2,DPRDII,73,Sulsel,7,
7300-03-0203,Takalar 3,Takalar 3,DPRDII,73,Sulsel,11,
7300-04-0101,Jeneponto 1,Jeneponto 1,DPRDII,73,Sulsel,10,
7300-04-0102,Jeneponto 2,Jeneponto 2,DPRDII,73,Sulsel,12,
7300-04-0103,Jeneponto 3,Jeneponto 3,DPRDII,73,Sulsel,9,
7300-04-0104,Jeneponto 4,Jeneponto 4,DPRDII,73,Sulsel,9,
7300-04-0201,Kepulauan Selayar 1,Kepulauan Selayar 1,DPRDII,73,Sulsel,6,
7300-04-0202,Kepulauan Selayar 2,Kepulauan Selayar 2,DPRDII,73,Sulsel,10,
7300-04-0203,Kepulauan Selayar 3,Kepulauan Selayar 3,DPRDII,73,Sulsel,9,
7300-04-0301,Bantaeng 1,Bantaeng 1,DPRDII,73,Sulsel,8,
7300-04-0302,Bantaeng 2,Bantaeng 2,DPRDII,73,Sulsel,10,
7300-04-0303,Bantaeng 3,Bantaeng 3,DPRDII,73,Sulsel,7,
7300-05-0101,Bulukumba 1,Bulukumba 1,DPRDII,73,Sulsel,10,
7300-05-0102,Bulukumba 2,Bulukumba 2,DPRDII,73,Sulsel,9,
7300-05-0103,Bulukumba 3,Bulukumba 3,DPRDII,73,Sulsel,10,
7300-05-0104,Bulukumba 4,Bulukumba 4,DPRDII,73,Sulsel,11,
7300-05-0201,Sinjai 1,Sinjai 1,DPRDII,73,Sulsel,9,
7300-05-0202,Sinjai 2,Sinjai 2,DPRDII,73,Sulsel,8,
7300-05-0203,Sinjai 3,Sinjai 3,DPRDII,73,Sulsel,7,
7300-05-0204,Sinjai 4,Sinjai 4,DPRDII,73,Sulsel,6,
7300-06-0101,Pangkajene Dan Kepulauan 1,Pangkajene Dan Kepulauan 1,DPRDII,73,Sulsel,10,
7300-06-0102,Pangkajene Dan Kepulauan 2,Pangkajene Dan Kepulauan 2,DPRDII,73,Sulsel,11,
7300-06-0103,Pangkajene Dan Kepulauan 3,Pangkajene Dan Kepulauan 3,DPRDII,73,Sulsel,8,
7300-06-0104,Pangkajene Dan Kepulauan 4,Pangkajene Dan Kepulauan 4,DPRDII,73,Sulsel,6,
7300-06-0201,Maros 1,Maros 1,DPRDII,73,Sulsel,7,
7300-06-0202,Maros 2,Maros 2,DPRDII,73,Sulsel,6,
7300-06-0203,Maros 3,Maros 3,DPRDII,73,Sulsel,12,
7300-06-0204,Maros 4,Maros 4,DPRDII,73,Sulsel,10,
7300-06-0301,Barru 1,Barru 1,DPRDII,73,Sulsel,6,
7300-06-0302,Barru 2,Barru 2,DPRDII,73,Sulsel,9,
7300-06-0303,Barru 3,Barru 3,DPRDII,73,Sulsel,10,
7300-06-0401,Kota Pare Pare 1,Kota Pare Pare 1,DPRDII,73,Sulsel,9,
7300-06-0402,Kota Pare Pare 2,Kota Pare Pare 2,DPRDII,73,Sulsel,6,
7300-06-0403,Kota Pare Pare 3,Kota Pare Pare 3,DPRDII,73,Sulsel,10,
7300-07-0101,Bone 1,Bone 1,DPRDII,73,Sulsel,10,
7300-07-0102,Bone 2,Bone 2,DPRDII,73,Sulsel,8,
7300-07-0103,Bone 3,Bone 3,DPRDII,73,Sulsel,9,
7300-07-0104,Bone 4,Bone 4,DPRDII,73,Sulsel,8,
7300-07-0105,Bone 5,Bone 5,DPRDII,73,Sulsel,10,
7300-08-0101,Soppeng 1,Soppeng 1,DPRDII,73,Sulsel,6,
7300-08-0102,Soppeng 2,Soppeng 2,DPRDII,73,Sulsel,10,
7300-08-0103,Soppeng 3,Soppeng 3,DPRDII,73,Sulsel,7,
7300-08-0104,Soppeng 4,Soppeng 4,DPRDII,73,Sulsel,7,
7300-08-0201,Wajo 1,Wajo 1,DPRDII,73,Sulsel,7,
7300-08-0202,Wajo 2,Wajo 2,DPRDII,73,Sulsel,10,
7300-08-0203,Wajo 3,Wajo 3,DPRDII,73,Sulsel,8,
7300-08-0204,Wajo 4,Wajo 4,DPRDII,73,Sulsel,9,
7300-08-0205,Wajo 5,Wajo 5,DPRDII,73,Sulsel,6,
7300-09-0101,Pinrang 1,Pinrang 1,DPRDII,73,Sulsel,11,
7300-09-0102,Pinrang 2,Pinrang 2,DPRDII,73,Sulsel,9,
7300-09-0103,Pinrang 3,Pinrang 3,DPRDII,73,Sulsel,12,
7300-09-0104,Pinrang 4,Pinrang 4,DPRDII,73,Sulsel,8,
7300-09-0201,Sidenreng Rappang 1,Sidenreng Rappang 1,DPRDII,73,Sulsel,8,
7300-09-0202,Sidenreng Rappang 2,Sidenreng Rappang 2,DPRDII,73,Sulsel,9,
7300-09-0203,Sidenreng Rappang 3,Sidenreng Rappang 3,DPRDII,73,Sulsel,9,
7300-09-0204,Sidenreng Rappang 4,Sidenreng Rappang 4,DPRDII,73,Sulsel,9,
7300-09-0301,Enrekang 1,Enrekang 1,DPRDII,73,Sulsel,11,
7300-09-0302,Enrekang 2,Enrekang 2,DPRDII,73,Sulsel,10,
7300-09-0303,Enrekang 3,Enrekang 3,DPRDII,73,Sulsel,9,
7300-10-0101,Tana Toraja 1,Tana Toraja 1,DPRDII,73,Sulsel,7,
7300-10-0102,Tana Toraja 2,Tana Toraja 2,DPRDII,73,Sulsel,9,
7300-10-0103,Tana Toraja 3,Tana Toraja 3,DPRDII,73,Sulsel,4,
7300-10-0104,Tana Toraja 4,Tana Toraja 4,DPRDII,73,Sulsel,4,
7300-10-0105,Tana Toraja 5,Tana Toraja 5,DPRDII,73,Sulsel,6,
7300-10-0201,Toraja Utara 1,Toraja Utara 1,DPRDII,73,Sulsel,6,
7300-10-0202,Toraja Utara 2,Toraja Utara 2,DPRDII,73,Sulsel,5,
7300-10-0203,Toraja Utara 3,Toraja Utara 3,DPRDII,73,Sulsel,5,
7300-10-0204,Toraja Utara 4,Toraja Utara 4,DPRDII,73,Sulsel,6,
7300-10-0205,Toraja Utara 5,Toraja Utara 5,DPRDII,73,Sulsel,7,
7300-10-0206,Toraja Utara 6,Toraja Utara 6,DPRDII,73,Sulsel,6,
7300-11-0101,Luwu Utara 1,Luwu Utara 1,DPRDII,73,Sulsel,10,
7300-11-0102,Luwu Utara 2,Luwu Utara 2,DPRDII,73,Sulsel,6,
7300-11-0103,Luwu Utara 3,Luwu Utara 3,DPRDII,73,Sulsel,12,
7300-11-0104,Luwu Utara 4,Luwu Utara 4,DPRDII,73,Sulsel,7,
7300-11-0201,Luwu Timur 1,Luwu Timur 1,DPRDII,73,Sulsel,7,
7300-11-0202,Luwu Timur 2,Luwu Timur 2,DPRDII,73,Sulsel,8,
7300-11-0203,Luwu Timur 3,Luwu Timur 3,DPRDII,73,Sulsel,7,
7300-11-0204,Luwu Timur 4,Luwu Timur 4,DPRDII,73,Sulsel,8,
7300-11-0301,Kota Palopo 1,Kota Palopo 1,DPRDII,73,Sulsel,9,
7300-11-0302,Kota Palopo 2,Kota Palopo 2,DPRDII,73,Sulsel,8,
7300-11-0303,Kota Palopo 3,Kota Palopo 3,DPRDII,73,Sulsel,8,
7300-11-0401,Luwu 1,Luwu 1,DPRDII,73,Sulsel,6,
7300-11-0402,Luwu 2,Luwu 2,DPRDII,73,Sulsel,9,
7300-11-0403,Luwu 3,Luwu 3,DPRDII,73,Sulsel,10,
7300-11-0404,Luwu 4,Luwu 4,DPRDII,73,Sulsel,10,
7400-01-0101,Kota Kendari 1,Kota Kendari 1,DPRDII,74,Sultra,9,
7400-01-0102,Kota Kendari 2,Kota Kendari 2,DPRDII,74,Sultra,6,
7400-01-0103,Kota Kendari 3,Kota Kendari 3,DPRDII,74,Sultra,5,
7400-01-0104,Kota Kendari 4,Kota Kendari 4,DPRDII,74,Sultra,7,
7400-01-0105,Kota Kendari 5,Kota Kendari 5,DPRDII,74,Sultra,8,
7400-02-0101,Konawe Selatan 1,Konawe Selatan 1,DPRDII,74,Sultra,9,
7400-02-0102,Konawe Selatan 2,Konawe Selatan 2,DPRDII,74,Sultra,10,
7400-02-0103,Konawe Selatan 3,Konawe Selatan 3,DPRDII,74,Sultra,10,
7400-02-0104,Konawe Selatan 4,Konawe Selatan 4,DPRDII,74,Sultra,6,
7400-02-0201,Bombana 1,Bombana 1,DPRDII,74,Sultra,9,
7400-02-0202,Bombana 2,Bombana 2,DPRDII,74,Sultra,5,
7400-02-0203,Bombana 3,Bombana 3,DPRDII,74,Sultra,11,
7400-03-0101,Muna 1,Muna 1,DPRDII,74,Sultra,9,
7400-03-0102,Muna 2,Muna 2,DPRDII,74,Sultra,6,
7400-03-0103,Muna 3,Muna 3,DPRDII,74,Sultra,11,
7400-03-0104,Muna 4,Muna 4,DPRDII,74,Sultra,9,
7400-03-0201,Buton Utara 1,Buton Utara 1,DPRDII,74,Sultra,5,
7400-03-0202,Buton Utara 2,Buton Utara 2,DPRDII,74,Sultra,10,
7400-03-0203,Buton Utara 3,Buton Utara 3,DPRDII,74,Sultra,5,
7400-04-0101,Buton 1,Buton 1,DPRDII,74,Sultra,10,
7400-04-0102,Buton 2,Buton 2,DPRDII,74,Sultra,8,
7400-04-0103,Buton 3,Buton 3,DPRDII,74,Sultra,6,
7400-04-0104,Buton 4,Buton 4,DPRDII,74,Sultra,6,
7400-04-0105,Buton 5,Buton 5,DPRDII,74,Sultra,5,
7400-04-0201,Wakatobi 1,Wakatobi 1,DPRDII,74,Sultra,6,
7400-04-0202,Wakatobi 2,Wakatobi 2,DPRDII,74,Sultra,7,
7400-04-0203,Wakatobi 3,Wakatobi 3,DPRDII,74,Sultra,4,
7400-04-0204,Wakatobi 4,Wakatobi 4,DPRDII,74,Sultra,4,
7400-04-0205,Wakatobi 5,Wakatobi 5,DPRDII,74,Sultra,4,
7400-04-0301,Kota Bau Bau 1,Kota Bau Bau 1,DPRDII,74,Sultra,11,
7400-04-0302,Kota Bau Bau 2,Kota Bau Bau 2,DPRDII,74,Sultra,7,
7400-04-0303,Kota Bau Bau 3,Kota Bau Bau 3,DPRDII,74,Sultra,7,
7400-05-0101,Kolaka Utara 1,Kolaka Utara 1,DPRDII,74,Sultra,9,
7400-05-0102,Kolaka Utara 2,Kolaka Utara 2,DPRDII,74,Sultra,8,
7400-05-0103,Kolaka Utara 3,Kolaka Utara 3,DPRDII,74,Sultra,8,
7400-05-0201,Kolaka 1,Kolaka 1,DPRDII,74,Sultra,8,
7400-05-0202,Kolaka 2,Kolaka 2,DPRDII,74,Sultra,5,
7400-05-0203,Kolaka 3,Kolaka 3,DPRDII,74,Sultra,8,
7400-05-0204,Kolaka 4,Kolaka 4,DPRDII,74,Sultra,7,
7400-05-0205,Kolaka 5,Kolaka 5,DPRDII,74,Sultra,7,
7400-06-0101,Konawe Utara 1,Konawe Utara 1,DPRDII,74,Sultra,4,
7400-06-0102,Konawe Utara 2,Konawe Utara 2,DPRDII,74,Sultra,6,
7400-06-0103,Konawe Utara 3,Konawe Utara 3,DPRDII,74,Sultra,6,
7400-06-0104,Konawe Utara 4,Konawe Utara 4,DPRDII,74,Sultra,4,
7400-06-0201,Konawe 1,Konawe 1,DPRDII,74,Sultra,4,
7400-06-0202,Konawe 2,Konawe 2,DPRDII,74,Sultra,4,
7400-06-0203,Konawe 3,Konawe 3,DPRDII,74,Sultra,6,
7400-06-0204,Konawe 4,Konawe 4,DPRDII,74,Sultra,7,
7400-06-0205,Konawe 5,Konawe 5,DPRDII,74,Sultra,9,
7500-01-0101,Kota Gorontalo 1,Kota Gorontalo 1,DPRDII,75,Gorontalo,6,
7500-01-0102,Kota Gorontalo 2,Kota Gorontalo 2,DPRDII,75,Gorontalo,8,
7500-01-0103,Kota Gorontalo 3,Kota Gorontalo 3,DPRDII,75,Gorontalo,6,
7500-01-0104,Kota Gorontalo 4,Kota Gorontalo 4,DPRDII,75,Gorontalo,5,
7500-02-0101,Bone Bolango 1,Bone Bolango 1,DPRDII,75,Gorontalo,5,
7500-02-0102,Bone Bolango 2,Bone Bolango 2,DPRDII,75,Gorontalo,7,
7500-02-0103,Bone Bolango 3,Bone Bolango 3,DPRDII,75,Gorontalo,7,
7500-02-0104,Bone Bolango 4,Bone Bolango 4,DPRDII,75,Gorontalo,6,
7500-03-0101,Gorontalo 1,Gorontalo 1,DPRDII,75,Gorontalo,7,
7500-03-0102,Gorontalo 2,Gorontalo 2,DPRDII,75,Gorontalo,7,
7500-03-0103,Gorontalo 3,Gorontalo 3,DPRDII,75,Gorontalo,8,
7500-04-0104,Gorontalo 4,Gorontalo 4,DPRDII,75,Gorontalo,6,
7500-04-0105,Gorontalo 5,Gorontalo 5,DPRDII,75,Gorontalo,7,
7500-05-0101,Gorontalo Utara 1,Gorontalo Utara 1,DPRDII,75,Gorontalo,9,
7500-05-0102,Gorontalo Utara 2,Gorontalo Utara 2,DPRDII,75,Gorontalo,4,
7500-05-0103,Gorontalo Utara 3,Gorontalo Utara 3,DPRDII,75,Gorontalo,5,
7500-05-0104,Gorontalo Utara 4,Gorontalo Utara 4,DPRDII,75,Gorontalo,7,
7500-06-0101,Boalemo 1,Boalemo 1,DPRDII,75,Gorontalo,10,
7500-06-0102,Boalemo 2,Boalemo 2,DPRDII,75,Gorontalo,8,
7500-06-0103,Boalemo 3,Boalemo 3,DPRDII,75,Gorontalo,7,
7500-06-0201,Pahuwato 1,Pahuwato 1,DPRDII,75,Gorontalo,9,
7500-06-0202,Pahuwato 2,Pahuwato 2,DPRDII,75,Gorontalo,4,
7500-06-0203,Pahuwato 3,Pahuwato 3,DPRDII,75,Gorontalo,4,
7500-06-0204,Pahuwato 4,Pahuwato 4,DPRDII,75,Gorontalo,3,
7500-06-0205,Pahuwato 5,Pahuwato 5,DPRDII,75,Gorontalo,5,
7600-01-0101,Mamasa 1,Mamasa 1,DPRDII,76,Sulbar,11,
7600-01-0102,Mamasa 2,Mamasa 2,DPRDII,76,Sulbar,8,
7600-01-0103,Mamasa 3,Mamasa 3,DPRDII,76,Sulbar,11,
7600-02-0101,Polewali Mandar 1,Polewali Mandar 1,DPRDII,76,Sulbar,10,
7600-02-0102,Polewali Mandar 2,Polewali Mandar 2,DPRDII,76,Sulbar,7,
7600-02-0103,Polewali Mandar 3,Polewali Mandar 3,DPRDII,76,Sulbar,9,
7600-03-0104,Polewali Mandar 4,Polewali Mandar 4,DPRDII,76,Sulbar,11,
7600-03-0105,Polewali Mandar 5,Polewali Mandar 5,DPRDII,76,Sulbar,8,
7600-04-0101,Majene 1,Majene 1,DPRDII,76,Sulbar,11,
7600-04-0102,Majene 2,Majene 2,DPRDII,76,Sulbar,10,
7600-04-0103,Majene 3,Majene 3,DPRDII,76,Sulbar,4,
