id,region_id,region_name,name,pemilih,pengguna_hak_pilih,perolehan_suara,suara_sah,suara_tidak_sah,total_suara,link,resource
812,58,KABUPATEN HALMAHERA UTARA,MALIFUT,8.725,6.706,[1] 1.674 [2] 564 [3] 1.142 [4] 313 [5] 2.710,6.083,55,6.138,https://pilkada2015.kpu.go.id/halutkab/malifut,https://pilkada2015.kpu.go.id/halutkab
813,58,KABUPATEN HALMAHERA UTARA,TOBELO,27.903,16.085,[1] 5.924 [2] 2.202 [3] 2.109 [4] 1.778 [5] 3.554,15.565,55,15.62,https://pilkada2015.kpu.go.id/halutkab/tobelo,https://pilkada2015.kpu.go.id/halutkab
814,58,KABUPATEN HALMAHERA UTARA,TOBELO BARAT,4.31,2.848,[1] 952 [2] 303 [3] 528 [4] 404 [5] 636,2.647,31,2.671,https://pilkada2015.kpu.go.id/halutkab/tobelo_barat,https://pilkada2015.kpu.go.id/halutkab
815,58,KABUPATEN HALMAHERA UTARA,TOBELO SELATAN,11.216,8.153,[1] 3.805 [2] 804 [3] 1.118 [4] 1.684 [5] 675,7.801,75,7.879,https://pilkada2015.kpu.go.id/halutkab/tobelo_selatan,https://pilkada2015.kpu.go.id/halutkab
816,58,KABUPATEN HALMAHERA UTARA,TOBELO TENGAH,11.936,7.93,[1] 2.067 [2] 2.032 [3] 1.321 [4] 2.004 [5] 489,7.6,24,7.625,https://pilkada2015.kpu.go.id/halutkab/tobelo_tengah,https://pilkada2015.kpu.go.id/halutkab
817,58,KABUPATEN HALMAHERA UTARA,TOBELO TIMUR,5.204,3.516,[1] 1.947 [2] 343 [3] 812 [4] 315 [5] 393,3.81,40,3.85,https://pilkada2015.kpu.go.id/halutkab/tobelo_timur,https://pilkada2015.kpu.go.id/halutkab
818,58,KABUPATEN HALMAHERA UTARA,TOBELO UTARA,9.521,7.634,[1] 1.649 [2] 259 [3] 649 [4] 654 [5] 4.094,7.305,29,7.334,https://pilkada2015.kpu.go.id/halutkab/tobelo_utara,https://pilkada2015.kpu.go.id/halutkab
819,59,KABUPATEN HULU SUNGAI TENGAH,BARABAI,39.699,29.667,[1] 1.768 [2] 8.515 [3] 16.859,27.282,3.227,30.111,https://pilkada2015.kpu.go.id/hulusungaitengahkab/barabai,https://pilkada2015.kpu.go.id/hulusungaitengahkab
820,59,KABUPATEN HULU SUNGAI TENGAH,BATANG ALAI SELATAN,17.568,14.644,[1] 435 [2] 4.992 [3] 8.392,13.803,840,14.643,https://pilkada2015.kpu.go.id/hulusungaitengahkab/batang_alai_selatan,https://pilkada2015.kpu.go.id/hulusungaitengahkab
821,59,KABUPATEN HULU SUNGAI TENGAH,BATANG ALAI TIMUR,5.586,3.796,[1] 107 [2] 1.204 [3] 2.284,3.594,205,3.796,https://pilkada2015.kpu.go.id/hulusungaitengahkab/batang_alai_timur,https://pilkada2015.kpu.go.id/hulusungaitengahkab
822,59,KABUPATEN HULU SUNGAI TENGAH,BATANG ALAI UTARA,13.416,10.938,[1] 392 [2] 2.735 [3] 6.736,9.835,971,10.805,https://pilkada2015.kpu.go.id/hulusungaitengahkab/batang_alai_utara,https://pilkada2015.kpu.go.id/hulusungaitengahkab
823,59,KABUPATEN HULU SUNGAI TENGAH,BATU BENAWA,15.272,12.089,[1] 575 [2] 3.271 [3] 7.344,11.113,976,12.089,https://pilkada2015.kpu.go.id/hulusungaitengahkab/batu_benawa,https://pilkada2015.kpu.go.id/hulusungaitengahkab
824,59,KABUPATEN HULU SUNGAI TENGAH,HANTAKAN,9.474,6.888,[1] 302 [2] 2.627 [3] 3.432,6.362,405,6.773,https://pilkada2015.kpu.go.id/hulusungaitengahkab/hantakan,https://pilkada2015.kpu.go.id/hulusungaitengahkab
825,59,KABUPATEN HULU SUNGAI TENGAH,HARUYAN,17.074,12.91,[1] 309 [2] 6.728 [3] 5.122,12.159,679,12.803,https://pilkada2015.kpu.go.id/hulusungaitengahkab/haruyan,https://pilkada2015.kpu.go.id/hulusungaitengahkab
826,59,KABUPATEN HULU SUNGAI TENGAH,LABUAN AMAS SELATAN,20.929,16.397,[1] 633 [2] 5.754 [3] 8.971,15.348,1.098,16.456,https://pilkada2015.kpu.go.id/hulusungaitengahkab/labuan_amas_selatan,https://pilkada2015.kpu.go.id/hulusungaitengahkab
827,59,KABUPATEN HULU SUNGAI TENGAH,LABUAN AMAS UTARA,21.989,16.216,[1] 1.043 [2] 4.852 [3] 9.371,15.054,1.035,16.089,https://pilkada2015.kpu.go.id/hulusungaitengahkab/labuan_amas_utara,https://pilkada2015.kpu.go.id/hulusungaitengahkab
828,59,KABUPATEN HULU SUNGAI TENGAH,LIMPASU,8.392,6.808,[1] 148 [2] 2.504 [3] 3.811,6.463,348,6.811,https://pilkada2015.kpu.go.id/hulusungaitengahkab/limpasu,https://pilkada2015.kpu.go.id/hulusungaitengahkab
829,59,KABUPATEN HULU SUNGAI TENGAH,PANDAWAN,25.037,19.675,[1] 901 [2] 5.496 [3] 12.011,18.408,1.208,19.616,https://pilkada2015.kpu.go.id/hulusungaitengahkab/pandawan,https://pilkada2015.kpu.go.id/hulusungaitengahkab
830,60,KABUPATEN HUMBANG HASUNDUTAN,BAKTIRAJA,5.174,3.849,[1] 1.084 [2] 1.271 [3] 106 [4] 840 [5] 523,3.824,25,3.849,https://pilkada2015.kpu.go.id/humbanghasundutankab/baktiraja,https://pilkada2015.kpu.go.id/humbanghasundutankab
831,60,KABUPATEN HUMBANG HASUNDUTAN,DOLOK SANGGUL,33.733,24.732,[1] 8.981 [2] 7.696 [3] 370 [4] 6.027 [5] 1.488,24.563,131,24.694,https://pilkada2015.kpu.go.id/humbanghasundutankab/dolok_sanggul,https://pilkada2015.kpu.go.id/humbanghasundutankab
832,60,KABUPATEN HUMBANG HASUNDUTAN,LINTONG NIHUTA,21.715,16.159,[1] 3.918 [2] 3.916 [3] 327 [4] 6.367 [5] 1.540,16.068,90,16.158,https://pilkada2015.kpu.go.id/humbanghasundutankab/lintong_nihuta,https://pilkada2015.kpu.go.id/humbanghasundutankab
833,60,KABUPATEN HUMBANG HASUNDUTAN,ONAN GANJANG,7.663,5.568,[1] 2.458 [2] 1.806 [3] 46 [4] 800 [5] 431,5.541,27,5.568,https://pilkada2015.kpu.go.id/humbanghasundutankab/onan_ganjang,https://pilkada2015.kpu.go.id/humbanghasundutankab
834,60,KABUPATEN HUMBANG HASUNDUTAN,PAKKAT,17.122,12.705,[1] 3.311 [2] 3.507 [3] 393 [4] 2.605 [5] 2.700,12.516,67,12.583,https://pilkada2015.kpu.go.id/humbanghasundutankab/pakkat,https://pilkada2015.kpu.go.id/humbanghasundutankab
835,60,KABUPATEN HUMBANG HASUNDUTAN,PARANGINAN,9.111,6.89,[1] 1.344 [2] 1.873 [3] 251 [4] 2.854 [5] 537,6.859,31,6.89,https://pilkada2015.kpu.go.id/humbanghasundutankab/paranginan,https://pilkada2015.kpu.go.id/humbanghasundutankab
836,60,KABUPATEN HUMBANG HASUNDUTAN,PARLILITAN,13.696,9.936,[1] 3.060 [2] 2.096 [3] 610 [4] 2.362 [5] 1.740,9.668,68,9.936,https://pilkada2015.kpu.go.id/humbanghasundutankab/parlilitan,https://pilkada2015.kpu.go.id/humbanghasundutankab
837,60,KABUPATEN HUMBANG HASUNDUTAN,POLLUNG,13.281,10.057,[1] 1.211 [2] 5.817 [3] 347 [4] 1.247 [5] 1.365,9.987,70,10.057,https://pilkada2015.kpu.go.id/humbanghasundutankab/pollung,https://pilkada2015.kpu.go.id/humbanghasundutankab
838,60,KABUPATEN HUMBANG HASUNDUTAN,SIJAMAPOLANG,4.065,2.992,[1] 967 [2] 1.060 [3] 16 [4] 637 [5] 291,2.971,21,2.992,https://pilkada2015.kpu.go.id/humbanghasundutankab/sijamapolang,https://pilkada2015.kpu.go.id/humbanghasundutankab
839,60,KABUPATEN HUMBANG HASUNDUTAN,TARABINTANG,5.491,4.062,[1] 1.385 [2] 1.269 [3] 87 [4] 656 [5] 647,4.044,18,4.062,https://pilkada2015.kpu.go.id/humbanghasundutankab/tarabintang,https://pilkada2015.kpu.go.id/humbanghasundutankab
840,61,KABUPATEN INDRAGIRI HULU,BATANG CENAKU,25.463,16.5,[1] 4.129 [2] 12.427,16.556,236,16.792,https://pilkada2015.kpu.go.id/indragirihulukab/batang_cenaku,https://pilkada2015.kpu.go.id/indragirihulukab
841,61,KABUPATEN INDRAGIRI HULU,BATANG GANGSAL,20.39,9.567,[1] 2.627 [2] 6.737,9.364,203,9.567,https://pilkada2015.kpu.go.id/indragirihulukab/batang_gangsal,https://pilkada2015.kpu.go.id/indragirihulukab
842,61,KABUPATEN INDRAGIRI HULU,BATANG PERANAP,7.413,5.202,[1] 1.627 [2] 3.491,5.118,84,5.202,https://pilkada2015.kpu.go.id/indragirihulukab/batang_peranap,https://pilkada2015.kpu.go.id/indragirihulukab
843,61,KABUPATEN INDRAGIRI HULU,KELAYANG,17.917,10.694,[1] 5.123 [2] 5.275,10.39,235,10.633,https://pilkada2015.kpu.go.id/indragirihulukab/kelayang,https://pilkada2015.kpu.go.id/indragirihulukab
844,61,KABUPATEN INDRAGIRI HULU,KUALA CENAKU,9.14,6.555,[1] 2.607 [2] 3.823,6.43,125,6.555,https://pilkada2015.kpu.go.id/indragirihulukab/kuala_cenaku,https://pilkada2015.kpu.go.id/indragirihulukab
845,61,KABUPATEN INDRAGIRI HULU,LIRIK,17.759,10.176,[1] 4.361 [2] 5.546,9.907,265,10.176,https://pilkada2015.kpu.go.id/indragirihulukab/lirik,https://pilkada2015.kpu.go.id/indragirihulukab
846,61,KABUPATEN INDRAGIRI HULU,LUBUK BATU JAYA,15.037,9.406,[1] 3.060 [2] 6.079,9.139,124,9.263,https://pilkada2015.kpu.go.id/indragirihulukab/lubuk_batu_jaya,https://pilkada2015.kpu.go.id/indragirihulukab
847,61,KABUPATEN INDRAGIRI HULU,PASIR PENYU,27.066,14.082,[1] 7.022 [2] 6.489,13.511,290,13.801,https://pilkada2015.kpu.go.id/indragirihulukab/pasir_penyu,https://pilkada2015.kpu.go.id/indragirihulukab
848,61,KABUPATEN INDRAGIRI HULU,PERANAP,25.03,13.052,[1] 8.018 [2] 4.886,12.904,151,13.055,https://pilkada2015.kpu.go.id/indragirihulukab/peranap,https://pilkada2015.kpu.go.id/indragirihulukab
849,61,KABUPATEN INDRAGIRI HULU,RAKIT KULIM,17.008,8.84,[1] 2.680 [2] 6.022,8.702,133,8.835,https://pilkada2015.kpu.go.id/indragirihulukab/rakit_kulim,https://pilkada2015.kpu.go.id/indragirihulukab
850,61,KABUPATEN INDRAGIRI HULU,RENGAT,40.703,23.722,[1] 11.870 [2] 11.242,23.119,508,23.3,https://pilkada2015.kpu.go.id/indragirihulukab/rengat,https://pilkada2015.kpu.go.id/indragirihulukab
851,61,KABUPATEN INDRAGIRI HULU,RENGAT BARAT,31.203,20.216,[1] 8.901 [2] 10.538,19.439,377,19.816,https://pilkada2015.kpu.go.id/indragirihulukab/rengat_barat,https://pilkada2015.kpu.go.id/indragirihulukab
852,61,KABUPATEN INDRAGIRI HULU,SIBERIDA,33.593,19.759,[1] 7.190 [2] 12.275,19.465,298,19.763,https://pilkada2015.kpu.go.id/indragirihulukab/siberida,https://pilkada2015.kpu.go.id/indragirihulukab
853,61,KABUPATEN INDRAGIRI HULU,SUNGAI LALA,10.559,6.48,[1] 2.010 [2] 4.361,6.371,109,6.48,https://pilkada2015.kpu.go.id/indragirihulukab/sungai_lala,https://pilkada2015.kpu.go.id/indragirihulukab
854,62,KABUPATEN INDRAMAYU,ANJATAN,66.421,38.587,[1] 20.246 [2] 17.766,37.473,570,38.043,https://pilkada2015.kpu.go.id/indramayukab/anjatan,https://pilkada2015.kpu.go.id/indramayukab
855,62,KABUPATEN INDRAMAYU,ARAHAN,27.664,15.648,[1] 8.860 [2] 6.407,15.267,183,15.45,https://pilkada2015.kpu.go.id/indramayukab/arahan,https://pilkada2015.kpu.go.id/indramayukab
856,62,KABUPATEN INDRAMAYU,BALONGAN,34.087,19.991,[1] 10.739 [2] 8.497,19.237,441,19.678,https://pilkada2015.kpu.go.id/indramayukab/balongan,https://pilkada2015.kpu.go.id/indramayukab
857,62,KABUPATEN INDRAMAYU,BANGODUA,23.889,14.159,[1] 7.714 [2] 6.007,13.728,282,14.017,https://pilkada2015.kpu.go.id/indramayukab/bangodua,https://pilkada2015.kpu.go.id/indramayukab
858,62,KABUPATEN INDRAMAYU,BONGAS,36.489,24.756,[1] 18.787 [2] 5.694,24.481,275,24.756,https://pilkada2015.kpu.go.id/indramayukab/bongas,https://pilkada2015.kpu.go.id/indramayukab
859,62,KABUPATEN INDRAMAYU,CANTIGI,21.675,11.385,[1] 5.470 [2] 5.761,10.834,153,11.385,https://pilkada2015.kpu.go.id/indramayukab/cantigi,https://pilkada2015.kpu.go.id/indramayukab
860,62,KABUPATEN INDRAMAYU,CIKEDUNG,32.824,21.384,[1] 12.599 [2] 8.591,21.191,195,21.388,https://pilkada2015.kpu.go.id/indramayukab/cikedung,https://pilkada2015.kpu.go.id/indramayukab
861,62,KABUPATEN INDRAMAYU,GABUSWETAN,42.315,28.492,[1] 15.536 [2] 12.578,28.114,387,28.502,https://pilkada2015.kpu.go.id/indramayukab/gabuswetan,https://pilkada2015.kpu.go.id/indramayukab
862,62,KABUPATEN INDRAMAYU,GANTAR,48.559,26.977,[1] 18.016 [2] 8.660,26.676,298,26.977,https://pilkada2015.kpu.go.id/indramayukab/gantar,https://pilkada2015.kpu.go.id/indramayukab
863,62,KABUPATEN INDRAMAYU,HAURGEULIS,66.535,40.072,[1] 24.906 [2] 14.049,38.958,715,39.673,https://pilkada2015.kpu.go.id/indramayukab/haurgeulis,https://pilkada2015.kpu.go.id/indramayukab
864,62,KABUPATEN INDRAMAYU,INDRAMAYU,82.436,54.376,[1] 24.925 [2] 27.047,51.527,1.331,52.858,https://pilkada2015.kpu.go.id/indramayukab/indramayu,https://pilkada2015.kpu.go.id/indramayukab
865,62,KABUPATEN INDRAMAYU,JATIBARANG,60.143,35.724,[1] 16.757 [2] 17.501,33.738,907,34.645,https://pilkada2015.kpu.go.id/indramayukab/jatibarang,https://pilkada2015.kpu.go.id/indramayukab
866,62,KABUPATEN INDRAMAYU,JUNTINYUAT,73.129,39.269,[1] 24.188 [2] 14.383,38.585,705,39.263,https://pilkada2015.kpu.go.id/indramayukab/juntinyuat,https://pilkada2015.kpu.go.id/indramayukab
867,62,KABUPATEN INDRAMAYU,KANDANGHAUR,66.143,37.266,[1] 20.023 [2] 16.514,36.334,828,36.965,https://pilkada2015.kpu.go.id/indramayukab/kandanghaur,https://pilkada2015.kpu.go.id/indramayukab
868,62,KABUPATEN INDRAMAYU,KARANGAMPEL,52.023,29.393,[1] 14.690 [2] 13.752,28.441,772,29.213,https://pilkada2015.kpu.go.id/indramayukab/karangampel,https://pilkada2015.kpu.go.id/indramayukab
869,62,KABUPATEN INDRAMAYU,KEDOKAN BUNDER,39.52,21.767,[1] 12.447 [2] 8.890,21.338,428,21.767,https://pilkada2015.kpu.go.id/indramayukab/kedokan_bunder,https://pilkada2015.kpu.go.id/indramayukab
870,62,KABUPATEN INDRAMAYU,KERTASEMAYA,48.928,26.788,[1] 12.969 [2] 12.452,25.42,556,25.976,https://pilkada2015.kpu.go.id/indramayukab/kertasemaya,https://pilkada2015.kpu.go.id/indramayukab
871,62,KABUPATEN INDRAMAYU,KRANGKENG,56.383,30.146,[1] 16.817 [2] 12.746,29.463,679,30.146,https://pilkada2015.kpu.go.id/indramayukab/krangkeng,https://pilkada2015.kpu.go.id/indramayukab
872,62,KABUPATEN INDRAMAYU,KROYA,48.81,30.333,[1] 18.753 [2] 11.304,30.057,276,30.333,https://pilkada2015.kpu.go.id/indramayukab/kroya,https://pilkada2015.kpu.go.id/indramayukab
873,62,KABUPATEN INDRAMAYU,LELEA,38.206,23.972,[1] 14.849 [2] 8.597,23.446,248,23.694,https://pilkada2015.kpu.go.id/indramayukab/lelea,https://pilkada2015.kpu.go.id/indramayukab
874,62,KABUPATEN INDRAMAYU,LOHBENER,45.099,27.032,[1] 14.728 [2] 11.879,26.608,421,27.029,https://pilkada2015.kpu.go.id/indramayukab/lohbener,https://pilkada2015.kpu.go.id/indramayukab
875,62,KABUPATEN INDRAMAYU,LOSARANG,40.143,25.805,[1] 13.899 [2] 11.524,25.423,381,25.805,https://pilkada2015.kpu.go.id/indramayukab/losarang,https://pilkada2015.kpu.go.id/indramayukab
876,62,KABUPATEN INDRAMAYU,PASEKAN,19.192,12.788,[1] 6.052 [2] 6.047,12.099,189,12.051,https://pilkada2015.kpu.go.id/indramayukab/pasekan,https://pilkada2015.kpu.go.id/indramayukab
877,62,KABUPATEN INDRAMAYU,PATROL,46.322,24.678,[1] 11.694 [2] 12.144,23.838,431,24.045,https://pilkada2015.kpu.go.id/indramayukab/patrol,https://pilkada2015.kpu.go.id/indramayukab
878,62,KABUPATEN INDRAMAYU,SINDANG,39.296,26.04,[1] 12.011 [2] 13.293,24.667,609,25.582,https://pilkada2015.kpu.go.id/indramayukab/sindang,https://pilkada2015.kpu.go.id/indramayukab
879,62,KABUPATEN INDRAMAYU,SLIYEG,49.847,32.938,[1] 18.588 [2] 13.441,32.029,596,32.625,https://pilkada2015.kpu.go.id/indramayukab/sliyeg,https://pilkada2015.kpu.go.id/indramayukab
880,62,KABUPATEN INDRAMAYU,SUKAGUMIWANG,27.391,16.832,[1] 8.170 [2] 8.158,16.108,264,16.372,https://pilkada2015.kpu.go.id/indramayukab/sukagumiwang,https://pilkada2015.kpu.go.id/indramayukab
881,62,KABUPATEN INDRAMAYU,SUKRA,38.378,21.253,[1] 11.787 [2] 9.088,20.88,378,21.253,https://pilkada2015.kpu.go.id/indramayukab/sukra,https://pilkada2015.kpu.go.id/indramayukab
882,62,KABUPATEN INDRAMAYU,TRISI,43.683,27.555,[1] 14.104 [2] 13.159,27.263,289,27.555,https://pilkada2015.kpu.go.id/indramayukab/trisi,https://pilkada2015.kpu.go.id/indramayukab
883,62,KABUPATEN INDRAMAYU,TUKDANA,43.817,24.5,[1] 12.016 [2] 12.087,24.107,297,24.404,https://pilkada2015.kpu.go.id/indramayukab/tukdana,https://pilkada2015.kpu.go.id/indramayukab
884,62,KABUPATEN INDRAMAYU,WIDASARI,27.258,18.262,[1] 9.937 [2] 8.024,17.961,301,18.262,https://pilkada2015.kpu.go.id/indramayukab/widasari,https://pilkada2015.kpu.go.id/indramayukab
885,63,KABUPATEN JEMBER,AJUNG,62.651,32.11,[1] 15.633 [2] 16.055,31.688,432,32.12,https://pilkada2015.kpu.go.id/jemberkab/ajung,https://pilkada2015.kpu.go.id/jemberkab
886,63,KABUPATEN JEMBER,AMBULU,82.735,46.434,[1] 23.877 [2] 21.928,45.805,629,46.434,https://pilkada2015.kpu.go.id/jemberkab/ambulu,https://pilkada2015.kpu.go.id/jemberkab
887,63,KABUPATEN JEMBER,ARJASA,30.906,16.539,[1] 8.772 [2] 7.487,16.259,280,16.539,https://pilkada2015.kpu.go.id/jemberkab/arjasa,https://pilkada2015.kpu.go.id/jemberkab
888,63,KABUPATEN JEMBER,BALUNG,61.315,28.532,[1] 11.976 [2] 16.196,28.172,360,28.532,https://pilkada2015.kpu.go.id/jemberkab/balung,https://pilkada2015.kpu.go.id/jemberkab
889,63,KABUPATEN JEMBER,BANGSALSARI,97.378,43.576,[1] 20.778 [2] 22.130,42.908,668,43.576,https://pilkada2015.kpu.go.id/jemberkab/bangsalsari,https://pilkada2015.kpu.go.id/jemberkab
890,63,KABUPATEN JEMBER,GUMUKMAS,67.673,30.611,[1] 14.749 [2] 15.115,29.864,365,30.229,https://pilkada2015.kpu.go.id/jemberkab/gumukmas,https://pilkada2015.kpu.go.id/jemberkab
891,63,KABUPATEN JEMBER,JELBUK,24.202,14.792,[1] 8.152 [2] 5.979,14.131,365,14.496,https://pilkada2015.kpu.go.id/jemberkab/jelbuk,https://pilkada2015.kpu.go.id/jemberkab
892,63,KABUPATEN JEMBER,JENGGAWAH,64.621,33.109,[1] 14.740 [2] 17.845,32.585,524,33.109,https://pilkada2015.kpu.go.id/jemberkab/jenggawah,https://pilkada2015.kpu.go.id/jemberkab
893,63,KABUPATEN JEMBER,JOMBANG,41.32,21.77,[1] 8.253 [2] 13.178,21.431,339,21.77,https://pilkada2015.kpu.go.id/jemberkab/jombang,https://pilkada2015.kpu.go.id/jemberkab
894,63,KABUPATEN JEMBER,KALISAT,57.787,35.337,[1] 17.500 [2] 17.382,34.882,455,35.337,https://pilkada2015.kpu.go.id/jemberkab/kalisat,https://pilkada2015.kpu.go.id/jemberkab
895,63,KABUPATEN JEMBER,KALIWATES,96.804,47.483,[1] 22.783 [2] 24.332,47.115,1.58,48.695,https://pilkada2015.kpu.go.id/jemberkab/kaliwates,https://pilkada2015.kpu.go.id/jemberkab
896,63,KABUPATEN JEMBER,KENCONG,54.079,28.933,[1] 10.427 [2] 18.155,28.582,351,28.933,https://pilkada2015.kpu.go.id/jemberkab/kencong,https://pilkada2015.kpu.go.id/jemberkab
897,63,KABUPATEN JEMBER,LEDOKOMBO,50.523,27.566,[1] 12.978 [2] 14.178,27.156,410,27.566,https://pilkada2015.kpu.go.id/jemberkab/ledokombo,https://pilkada2015.kpu.go.id/jemberkab
898,63,KABUPATEN JEMBER,MAYANG,37.716,21.35,[1] 8.138 [2] 12.886,21.024,326,21.35,https://pilkada2015.kpu.go.id/jemberkab/mayang,https://pilkada2015.kpu.go.id/jemberkab
899,63,KABUPATEN JEMBER,MUMBULSARI,53.795,27.351,[1] 14.104 [2] 12.879,26.983,368,27.351,https://pilkada2015.kpu.go.id/jemberkab/mumbulsari,https://pilkada2015.kpu.go.id/jemberkab
900,63,KABUPATEN JEMBER,PAKUSARI,34.155,18.148,[1] 8.903 [2] 8.964,17.867,281,18.148,https://pilkada2015.kpu.go.id/jemberkab/pakusari,https://pilkada2015.kpu.go.id/jemberkab
901,63,KABUPATEN JEMBER,PANTI,47.88,27.231,[1] 13.854 [2] 12.925,26.779,452,27.231,https://pilkada2015.kpu.go.id/jemberkab/panti,https://pilkada2015.kpu.go.id/jemberkab
902,63,KABUPATEN JEMBER,PATRANG,69.626,44.621,[1] 22.405 [2] 21.144,43.549,1.248,44.797,https://pilkada2015.kpu.go.id/jemberkab/patrang,https://pilkada2015.kpu.go.id/jemberkab
903,63,KABUPATEN JEMBER,PUGER,95.326,42.167,[1] 20.973 [2] 20.681,41.654,513,42.167,https://pilkada2015.kpu.go.id/jemberkab/puger,https://pilkada2015.kpu.go.id/jemberkab
904,63,KABUPATEN JEMBER,RAMBIPUJI,65.014,34.075,[1] 16.709 [2] 16.791,33.5,575,34.075,https://pilkada2015.kpu.go.id/jemberkab/rambipuji,https://pilkada2015.kpu.go.id/jemberkab
905,63,KABUPATEN JEMBER,SEMBORO,39.836,19.709,[1] 9.187 [2] 10.126,19.313,396,19.709,https://pilkada2015.kpu.go.id/jemberkab/semboro,https://pilkada2015.kpu.go.id/jemberkab
906,63,KABUPATEN JEMBER,SILO,79.297,51.122,[1] 12.454 [2] 38.103,50.557,565,51.122,https://pilkada2015.kpu.go.id/jemberkab/silo,https://pilkada2015.kpu.go.id/jemberkab
907,63,KABUPATEN JEMBER,SUKORAMBI,32.995,18.066,[1] 8.709 [2] 9.007,17.716,351,18.067,https://pilkada2015.kpu.go.id/jemberkab/sukorambi,https://pilkada2015.kpu.go.id/jemberkab
908,63,KABUPATEN JEMBER,SUKOWONO,46.032,28.279,[1] 13.788 [2] 13.918,27.706,573,28.279,https://pilkada2015.kpu.go.id/jemberkab/sukowono,https://pilkada2015.kpu.go.id/jemberkab
909,63,KABUPATEN JEMBER,SUMBERBARU,88.223,39.265,[1] 15.135 [2] 23.512,38.647,618,39.265,https://pilkada2015.kpu.go.id/jemberkab/sumberbaru,https://pilkada2015.kpu.go.id/jemberkab
910,63,KABUPATEN JEMBER,SUMBERJAMBE,46.856,26.576,[1] 14.346 [2] 11.586,25.932,644,26.576,https://pilkada2015.kpu.go.id/jemberkab/sumberjambe,https://pilkada2015.kpu.go.id/jemberkab
911,63,KABUPATEN JEMBER,SUMBERSARI,86.145,50.928,[1] 23.333 [2] 26.046,49.379,1.549,50.928,https://pilkada2015.kpu.go.id/jemberkab/sumbersari,https://pilkada2015.kpu.go.id/jemberkab
912,63,KABUPATEN JEMBER,TANGGUL,67.062,31.454,[1] 12.833 [2] 18.103,30.936,518,31.454,https://pilkada2015.kpu.go.id/jemberkab/tanggul,https://pilkada2015.kpu.go.id/jemberkab
913,63,KABUPATEN JEMBER,TEMPUREJO,60.792,29.844,[1] 11.712 [2] 17.781,29.493,355,29.848,https://pilkada2015.kpu.go.id/jemberkab/tempurejo,https://pilkada2015.kpu.go.id/jemberkab
914,63,KABUPATEN JEMBER,UMBULSARI,63.052,31.056,[1] 12.017 [2] 18.637,30.654,402,31.056,https://pilkada2015.kpu.go.id/jemberkab/umbulsari,https://pilkada2015.kpu.go.id/jemberkab
915,63,KABUPATEN JEMBER,WULUHAN,99.3,46.176,[1] 22.867 [2] 22.470,45.337,547,45.884,https://pilkada2015.kpu.go.id/jemberkab/wuluhan,https://pilkada2015.kpu.go.id/jemberkab
916,64,KABUPATEN JEMBRANA,JEMBRANA,43.759,27.785,[1] 10.569 [2] 17.068,27.637,859,28.175,https://pilkada2015.kpu.go.id/jembranakab/jembrana,https://pilkada2015.kpu.go.id/jembranakab
917,64,KABUPATEN JEMBRANA,MELAYA,43.77,27.016,[1] 6.216 [2] 20.483,26.414,302,26.049,https://pilkada2015.kpu.go.id/jembranakab/melaya,https://pilkada2015.kpu.go.id/jembranakab
918,64,KABUPATEN JEMBRANA,MENDOYO,50.375,32.481,[1] 12.835 [2] 18.901,31.45,462,31.912,https://pilkada2015.kpu.go.id/jembranakab/mendoyo,https://pilkada2015.kpu.go.id/jembranakab
919,64,KABUPATEN JEMBRANA,NEGARA,62.775,36.888,[1] 14.941 [2] 21.991,36.939,624,37.571,https://pilkada2015.kpu.go.id/jembranakab/negara,https://pilkada2015.kpu.go.id/jembranakab
920,64,KABUPATEN JEMBRANA,PEKUTATAN,21.497,15.675,[1] 2.857 [2] 12.558,15.415,261,15.676,https://pilkada2015.kpu.go.id/jembranakab/pekutatan,https://pilkada2015.kpu.go.id/jembranakab
921,65,KABUPATEN KAIMANA,BURUWAY,,,,,,,https://pilkada2015.kpu.go.id/kaimanakab/buruway,https://pilkada2015.kpu.go.id/kaimanakab
922,65,KABUPATEN KAIMANA,KAIMANA,,,,,,,https://pilkada2015.kpu.go.id/kaimanakab/kaimana,https://pilkada2015.kpu.go.id/kaimanakab
923,65,KABUPATEN KAIMANA,KAMBRAU,,,,,,,https://pilkada2015.kpu.go.id/kaimanakab/kambrau,https://pilkada2015.kpu.go.id/kaimanakab
924,65,KABUPATEN KAIMANA,TELUK ARGUNI ATAS,,,,,,,https://pilkada2015.kpu.go.id/kaimanakab/teluk_arguni_atas,https://pilkada2015.kpu.go.id/kaimanakab
925,65,KABUPATEN KAIMANA,TELUK ARGUNI BAWAH,,,,,,,https://pilkada2015.kpu.go.id/kaimanakab/teluk_arguni_bawah,https://pilkada2015.kpu.go.id/kaimanakab
926,65,KABUPATEN KAIMANA,TELUK ETNA,,,,,,,https://pilkada2015.kpu.go.id/kaimanakab/teluk_etna,https://pilkada2015.kpu.go.id/kaimanakab
927,65,KABUPATEN KAIMANA,YAMOR,,,,,,,https://pilkada2015.kpu.go.id/kaimanakab/yamor,https://pilkada2015.kpu.go.id/kaimanakab
928,66,KABUPATEN KAPUAS HULU,BADAU,4.46,3.371,[1] 1.320 [2] 2.015,3.335,37,3.372,https://pilkada2015.kpu.go.id/kapuashulukab/badau,https://pilkada2015.kpu.go.id/kapuashulukab
