id,id_provinsi,name,kind
64,67693,KOTA BONTANG,KOTA
64,67623,KOTA SAMARINDA,KOTA
64,67623,KOTA SAMARINDA,KOTA
65,64768,KAB. BANJAR,KABUPATEN
65,66981,KAB. BERAU,KABUPATEN
65,67713,KAB. BULUNGAN,KABUPATEN
65,67713,KAB. BULUNGAN,KABUPATEN
65,67713,KAB. BULUNGAN,KABUPATEN
65,67805,KAB. MALINAU,KABUPATEN
65,67805,KAB. MALINAU,KABUPATEN
65,67930,KAB. NUNUKAN,KABUPATEN
65,67930,KAB. NUNUKAN,KABUPATEN
65,67930,KAB. NUNUKAN,KABUPATEN
65,67930,KAB. NUNUKAN,KABUPATEN
65,68187,KAB. TANA TIDUNG,KABUPATEN
65,68187,KAB. TANA TIDUNG,KABUPATEN
65,68187,KAB. TANA TIDUNG,KABUPATEN
65,67712,KALIMANTAN UTARA,PROVINSI
65,67712,KALIMANTAN UTARA,PROVINSI
66,64768,KAB. BANJAR,KABUPATEN
71,69906,KAB. BOLAANG MONGONDOW SELATAN,KABUPATEN
71,69906,KAB. BOLAANG MONGONDOW SELATAN,KABUPATEN
71,69819,KAB. BOLAANG MONGONDOW TIMUR,KABUPATEN
71,69819,KAB. BOLAANG MONGONDOW TIMUR,KABUPATEN
71,69819,KAB. BOLAANG MONGONDOW TIMUR,KABUPATEN
71,69301,KAB. MINAHASA UTARA,KABUPATEN
71,69301,KAB. MINAHASA UTARA,KABUPATEN
71,69301,KAB. MINAHASA UTARA,KABUPATEN
71,69301,KAB. MINAHASA UTARA,KABUPATEN
71,70092,KOTA BITUNG,KOTA
71,70092,KOTA BITUNG,KOTA
71,70092,KOTA BITUNG,KOTA
71,70092,KOTA BITUNG,KOTA
71,70092,KOTA BITUNG,KOTA
71,70092,KOTA BITUNG,KOTA
71,69993,KOTA MANADO,KOTA
71,69993,KOTA MANADO,KOTA
71,69993,KOTA MANADO,KOTA
71,69993,KOTA MANADO,KOTA
71,70170,KOTA TOMOHON,KOTA
71,70170,KOTA TOMOHON,KOTA
71,70170,KOTA TOMOHON,KOTA
71,68250,SULAWESI UTARA,PROVINSI
71,68250,SULAWESI UTARA,PROVINSI
72,70256,KAB. BANGGAI,KABUPATEN
72,70256,KAB. BANGGAI,KABUPATEN
72,70256,KAB. BANGGAI,KABUPATEN
72,72187,KAB. BANGGAI LAUT,KABUPATEN
72,72187,KAB. BANGGAI LAUT,KABUPATEN
72,72187,KAB. BANGGAI LAUT,KABUPATEN
72,72187,KAB. BANGGAI LAUT,KABUPATEN
72,72261,KAB. MOROWALI UTARA,KABUPATEN
72,72261,KAB. MOROWALI UTARA,KABUPATEN
72,72261,KAB. MOROWALI UTARA,KABUPATEN
72,72261,KAB. MOROWALI UTARA,KABUPATEN
72,72261,KAB. MOROWALI UTARA,KABUPATEN
72,70617,KAB. POSO,KABUPATEN
72,70617,KAB. POSO,KABUPATEN
72,70617,KAB. POSO,KABUPATEN
72,71995,KAB. SIGI,KABUPATEN
72,71995,KAB. SIGI,KABUPATEN
72,71995,KAB. SIGI,KABUPATEN
72,71995,KAB. SIGI,KABUPATEN
72,71836,KAB. TOJO UNA UNA,KABUPATEN
72,71836,KAB. TOJO UNA UNA,KABUPATEN
72,71836,KAB. TOJO UNA UNA,KABUPATEN
72,71836,KAB. TOJO UNA UNA,KABUPATEN
72,71836,KAB. TOJO UNA UNA,KABUPATEN
72,70987,KAB. TOLI TOLI,KABUPATEN
72,70987,KAB. TOLI TOLI,KABUPATEN
72,70987,KAB. TOLI TOLI,KABUPATEN
72,70987,KAB. TOLI TOLI,KABUPATEN
72,72396,KOTA PALU,KOTA
72,72396,KOTA PALU,KOTA
72,72396,KOTA PALU,KOTA
72,72396,KOTA PALU,KOTA
72,70255,SULAWESI TENGAH,PROVINSI
72,70255,SULAWESI TENGAH,PROVINSI
73,73920,KAB. BARRU,KABUPATEN
73,72551,KAB. BULUKUMBA,KABUPATEN
73,72551,KAB. BULUKUMBA,KABUPATEN
73,72551,KAB. BULUKUMBA,KABUPATEN
73,72551,KAB. BULUKUMBA,KABUPATEN
73,72551,KAB. BULUKUMBA,KABUPATEN
73,73009,KAB. GOWA,KABUPATEN
73,73009,KAB. GOWA,KABUPATEN
73,73009,KAB. GOWA,KABUPATEN
73,73009,KAB. GOWA,KABUPATEN
73,73009,KAB. GOWA,KABUPATEN
73,72451,KAB. KEPULAUAN SELAYAR,KABUPATEN
73,72451,KAB. KEPULAUAN SELAYAR,KABUPATEN
73,72451,KAB. KEPULAUAN SELAYAR,KABUPATEN
73,75264,KAB. LUWU TIMUR,KABUPATEN
73,75264,KAB. LUWU TIMUR,KABUPATEN
73,75264,KAB. LUWU TIMUR,KABUPATEN
73,75078,KAB. LUWU UTARA,KABUPATEN
73,75078,KAB. LUWU UTARA,KABUPATEN
73,73685,KAB. MAROS,KABUPATEN
73,73685,KAB. MAROS,KABUPATEN
73,73685,KAB. MAROS,KABUPATEN
73,73803,KAB. PANGKAJENE KEPULAUAN,KABUPATEN
73,73803,KAB. PANGKAJENE KEPULAUAN,KABUPATEN
73,73803,KAB. PANGKAJENE KEPULAUAN,KABUPATEN
73,73803,KAB. PANGKAJENE KEPULAUAN,KABUPATEN
73,73983,KAB. SOPPENG,KABUPATEN
73,73983,KAB. SOPPENG,KABUPATEN
73,74898,KAB. TANA TORAJA,KABUPATEN
73,74898,KAB. TANA TORAJA,KABUPATEN
73,74898,KAB. TANA TORAJA,KABUPATEN
73,75403,KAB. TORAJA UTARA,KABUPATEN
73,75403,KAB. TORAJA UTARA,KABUPATEN
74,73920,KAB. BARRU,KABUPATEN
74,77525,KAB. BUTON UTARA,KABUPATEN
74,77525,KAB. BUTON UTARA,KABUPATEN
74,77525,KAB. BUTON UTARA,KABUPATEN
74,77622,KAB. KOLAKA TIMUR,KABUPATEN
74,77622,KAB. KOLAKA TIMUR,KABUPATEN
74,77622,KAB. KOLAKA TIMUR,KABUPATEN
74,77622,KAB. KOLAKA TIMUR,KABUPATEN
74,77768,KAB. KONAWE KEPULAUAN,KABUPATEN
74,77768,KAB. KONAWE KEPULAUAN,KABUPATEN
74,77768,KAB. KONAWE KEPULAUAN,KABUPATEN
74,76567,KAB. KONAWE SELATAN,KABUPATEN
74,76567,KAB. KONAWE SELATAN,KABUPATEN
74,76567,KAB. KONAWE SELATAN,KABUPATEN
74,76567,KAB. KONAWE SELATAN,KABUPATEN
74,77368,KAB. KONAWE UTARA,KABUPATEN
74,77368,KAB. KONAWE UTARA,KABUPATEN
74,77368,KAB. KONAWE UTARA,KABUPATEN
74,76290,KAB. MUNA,KABUPATEN
74,76290,KAB. MUNA,KABUPATEN
74,76290,KAB. MUNA,KABUPATEN
74,77108,KAB. WAKATOBI,KABUPATEN
74,77108,KAB. WAKATOBI,KABUPATEN
75,73920,KAB. BARRU,KABUPATEN
75,78559,KAB. BONE BOLANGO,KABUPATEN
75,78244,KAB. GORONTALO,KABUPATEN
75,78244,KAB. GORONTALO,KABUPATEN
75,78244,KAB. GORONTALO,KABUPATEN
75,78244,KAB. GORONTALO,KABUPATEN
75,78244,KAB. GORONTALO,KABUPATEN
75,78743,KAB. PAHUWATO,KABUPATEN
75,78743,KAB. PAHUWATO,KABUPATEN
76,78559,KAB. BONE BOLANGO,KABUPATEN
76,79628,KAB. MAJENE,KABUPATEN
76,79628,KAB. MAJENE,KABUPATEN
76,79628,KAB. MAJENE,KABUPATEN
76,79133,KAB. MAMUJU,KABUPATEN
76,79133,KAB. MAMUJU,KABUPATEN
76,79133,KAB. MAMUJU,KABUPATEN
76,79719,KAB. MAMUJU TENGAH,KABUPATEN
76,79719,KAB. MAMUJU TENGAH,KABUPATEN
76,79057,KAB. MAMUJU UTARA,KABUPATEN
76,79057,KAB. MAMUJU UTARA,KABUPATEN
76,79057,KAB. MAMUJU UTARA,KABUPATEN
77,78559,KAB. BONE BOLANGO,KABUPATEN
78,78559,KAB. BONE BOLANGO,KABUPATEN
79,78559,KAB. BONE BOLANGO,KABUPATEN
80,78559,KAB. BONE BOLANGO,KABUPATEN
81,80956,KAB. BURU SELATAN,KABUPATEN
81,80956,KAB. BURU SELATAN,KABUPATEN
81,80691,KAB. KEPULAUAN ARU,KABUPATEN
81,80691,KAB. KEPULAUAN ARU,KABUPATEN
81,80821,KAB. MALUKU BARAT DAYA,KABUPATEN
81,80821,KAB. MALUKU BARAT DAYA,KABUPATEN
81,80821,KAB. MALUKU BARAT DAYA,KABUPATEN
81,80379,KAB. SERAM BAGIAN TIMUR,KABUPATEN
81,80379,KAB. SERAM BAGIAN TIMUR,KABUPATEN
82,81134,KAB. HALMAHERA BARAT,KABUPATEN
82,81134,KAB. HALMAHERA BARAT,KABUPATEN
82,81134,KAB. HALMAHERA BARAT,KABUPATEN
82,81134,KAB. HALMAHERA BARAT,KABUPATEN
82,81597,KAB. HALMAHERA SELATAN,KABUPATEN
82,81597,KAB. HALMAHERA SELATAN,KABUPATEN
82,81597,KAB. HALMAHERA SELATAN,KABUPATEN
82,81597,KAB. HALMAHERA SELATAN,KABUPATEN
82,81967,KAB. HALMAHERA TIMUR,KABUPATEN
82,81967,KAB. HALMAHERA TIMUR,KABUPATEN
82,81383,KAB. HALMAHERA UTARA,KABUPATEN
82,81383,KAB. HALMAHERA UTARA,KABUPATEN
82,81383,KAB. HALMAHERA UTARA,KABUPATEN
82,81383,KAB. HALMAHERA UTARA,KABUPATEN
82,81383,KAB. HALMAHERA UTARA,KABUPATEN
82,81876,KAB. KEPULAUAN SULA,KABUPATEN
82,81876,KAB. KEPULAUAN SULA,KABUPATEN
82,81876,KAB. KEPULAUAN SULA,KABUPATEN
82,82174,KAB. PULAU TALIABU,KABUPATEN
82,82174,KAB. PULAU TALIABU,KABUPATEN
82,82254,KOTA TERNATE,KOTA
82,82254,KOTA TERNATE,KOTA
82,82254,KOTA TERNATE,KOTA
82,82254,KOTA TERNATE,KOTA
82,82339,KOTA TIDORE KEPULAUAN,KOTA
82,82339,KOTA TIDORE KEPULAUAN,KOTA
82,82339,KOTA TIDORE KEPULAUAN,KOTA
91,86442,KAB. ASMAT,KABUPATEN
91,86442,KAB. ASMAT,KABUPATEN
91,86442,KAB. ASMAT,KABUPATEN
91,86442,KAB. ASMAT,KABUPATEN
91,86129,KAB. BOVEN DIGOEL,KABUPATEN
91,86129,KAB. BOVEN DIGOEL,KABUPATEN
91,86129,KAB. BOVEN DIGOEL,KABUPATEN
91,86129,KAB. BOVEN DIGOEL,KABUPATEN
91,84451,KAB. KEEROM,KABUPATEN
91,84451,KAB. KEEROM,KABUPATEN
91,84451,KAB. KEEROM,KABUPATEN
91,84451,KAB. KEEROM,KABUPATEN
91,86727,KAB. MAMBERAMO RAYA,KABUPATEN
91,86727,KAB. MAMBERAMO RAYA,KABUPATEN
91,86727,KAB. MAMBERAMO RAYA,KABUPATEN
91,82438,KAB. MERAUKE,KABUPATEN
91,82438,KAB. MERAUKE,KABUPATEN
91,83188,KAB. NABIRE,KABUPATEN
91,83188,KAB. NABIRE,KABUPATEN
91,83188,KAB. NABIRE,KABUPATEN
91,83188,KAB. NABIRE,KABUPATEN
91,83188,KAB. NABIRE,KABUPATEN
91,83188,KAB. NABIRE,KABUPATEN
91,83188,KAB. NABIRE,KABUPATEN
91,84550,KAB. PEGUNUNGAN BINTANG,KABUPATEN
91,84550,KAB. PEGUNUNGAN BINTANG,KABUPATEN
91,84550,KAB. PEGUNUNGAN BINTANG,KABUPATEN
91,84550,KAB. PEGUNUNGAN BINTANG,KABUPATEN
91,86683,KAB. SUPIORI,KABUPATEN
91,86683,KAB. SUPIORI,KABUPATEN
91,86683,KAB. SUPIORI,KABUPATEN
91,86017,KAB. WAROPEN,KABUPATEN
91,86017,KAB. WAROPEN,KABUPATEN
91,86017,KAB. WAROPEN,KABUPATEN
91,86017,KAB. WAROPEN,KABUPATEN
91,86017,KAB. WAROPEN,KABUPATEN
91,84862,KAB. YAHUKIMO,KABUPATEN
91,84862,KAB. YAHUKIMO,KABUPATEN
91,84862,KAB. YAHUKIMO,KABUPATEN
91,86870,KAB. YALIMO,KABUPATEN
91,86870,KAB. YALIMO,KABUPATEN
91,86870,KAB. YALIMO,KABUPATEN
92,89235,KAB. KAIMANA,KABUPATEN
92,88368,KAB. MANOKWARI,KABUPATEN
92,88368,KAB. MANOKWARI,KABUPATEN
92,88368,KAB. MANOKWARI,KABUPATEN
92,88368,KAB. MANOKWARI,KABUPATEN
92,89855,KAB. MANOKWARI SELATAN,KABUPATEN
92,89855,KAB. MANOKWARI SELATAN,KABUPATEN
92,89919,KAB. PEGUNUNGAN ARFAK,KABUPATEN
92,89919,KAB. PEGUNUNGAN ARFAK,KABUPATEN
92,88856,KAB. RAJA AMPAT,KABUPATEN
92,88856,KAB. RAJA AMPAT,KABUPATEN
92,88856,KAB. RAJA AMPAT,KABUPATEN
92,88856,KAB. RAJA AMPAT,KABUPATEN
92,88719,KAB. SORONG SELATAN,KABUPATEN
92,88719,KAB. SORONG SELATAN,KABUPATEN
92,89002,KAB. TELUK BINTUNI,KABUPATEN
92,89002,KAB. TELUK BINTUNI,KABUPATEN
92,89002,KAB. TELUK BINTUNI,KABUPATEN
92,89144,KAB. TELUK WONDAMA,KABUPATEN
92,89144,KAB. TELUK WONDAMA,KABUPATEN
92,89144,KAB. TELUK WONDAMA,KABUPATEN
93,89235,KAB. KAIMANA,KABUPATEN
