id,province_id,region_id,id_participant,endorsement_type,endorsement,vote_type,acceptance_status,document_completeness,research_result,acceptance_document_repair,amount_support,amount_support_repair,amount_support_determination,eligibility_support,eligibility_support_repair,pertahana,dynasty,amount_women,incumbent,resource,information
478,73,73803,694,PARPOL,"PKB, Partai Gerindra",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=694,1
479,73,73803,689,PERORANGAN,,,,,,,35069,17882,43713,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=689,2
480,73,73803,685,PERORANGAN,,,,,,,33913,17087,31727,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=685,3
481,73,73803,690,PARPOL,"Partai Demokrat, PDIP, PKS, Partai Hanura",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=690,4
482,13,14056,701,PARPOL,"PKB, PDIP, Partai Golkar, Partai Gerindra, PKS, PAN",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=701,1
483,13,14056,393,PARPOL,"Partai NasDem, Partai Demokrat",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=393,2
484,13,14266,847,PARPOL,"PAN, PKS, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=847,1
485,13,14266,1060,PARPOL,"Partai Golkar, PDIP, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1060,2
486,13,14266,409,PARPOL,"Partai Gerindra, Partai Demokrat",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=409,3
487,64,66570,639,PARPOL,"PDIP, Partai Hanura, PAN, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=639,1
488,64,66570,655,PARPOL,"Partai Golkar, PKB",KURSI,DITERIMA,TIDAK LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=655,2
489,92,89919,1192,PARPOL,"Partai Gerindra, PKPI, PBB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1192,1
490,92,89919,1070,PARPOL,"PPP, PDIP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1070,2
491,91,84550,951,PARPOL,"PAN, PBB, Partai Gerindra, PKB",KURSI,DITERIMA,,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=951,1
492,91,84550,958,PARPOL,"Partai Golkar, PKS",KURSI,DITERIMA,,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=958,2
493,91,84550,578,PARPOL,"Partai Hanura, PDIP",KURSI,DITERIMA,,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=578,3
494,91,84550,956,PARPOL,"Partai NasDem, Partai Demokrat",KURSI,DITERIMA,,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=956,4
495,33,41877,355,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=355,1
496,33,41877,709,PARPOL,PKB,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=709,2
497,33,42182,781,PARPOL,"Partai Gerindra, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=781,1
498,33,42182,807,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=807,2
499,33,42182,791,PARPOL,"PKS, PAN, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=791,3
500,16,21386,565,PARPOL,"Partai Golkar, PDIP, PAN, Partai NasDem, Partai Demokrat, PBB, PKPI, PKS",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=565,1
501,16,21386,567,PERORANGAN,,,,,,,18357,Tidak diset,Tidak diset,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=567,2
502,16,21386,562,PERORANGAN,,,,,,,16189,Tidak diset,Tidak diset,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=562,3
503,18,25554,76,PERORANGAN,,,,,,,67308,0,54025,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=76,1
504,18,25554,1178,PERORANGAN,,,,,,,41203,54003,65105,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1178,2
505,18,25554,1177,PERORANGAN,,,,,,,45659,20527,47367,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1177,3
506,18,25554,1180,PARPOL,"PDIP, Partai Demokrat, Partai Gerindra, PAN, PKS",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1180,4
507,18,26067,949,PARPOL,"Partai NasDem, PAN, PKB",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=949,1
508,18,26067,952,PARPOL,"Partai Demokrat, PBB, PKS",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=952,2
509,18,26067,90,PERORANGAN,,,,,,,24478,Tidak diset,Tidak diset,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=90,3
510,18,26067,593,PARPOL,"PDIP, PKPI",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=593,4
511,13,13339,767,PARPOL,"Partai Hanura, PDIP, PBB, PKB",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=767,1
512,13,13339,845,PARPOL,"Partai Golkar, PKS",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=845,2
513,13,13339,761,PARPOL,"Partai Gerindra, PAN, Partai NasDem",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=761,3
514,13,13339,843,PARPOL,"PARTAI DEMOKRAT, PPP",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=843,4
515,35,44111,411,PARPOL,"Partai Golkar, Partai Demokrat, PKS, Partai Hanura",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=411,1
516,35,44111,420,PARPOL,"PKB, PDIP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=420,2
517,35,44111,454,PERORANGAN,,,,,,,68122,32324,73968,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=454,3
518,35,44111,418,PARPOL,"Partai Gerindra, PAN, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=418,4
519,72,70617,1065,PARPOL,"Partai GERINDRA, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1065,1
520,72,70617,1064,PARPOL,Partai Demokrat,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1064,2
521,72,70617,1061,PARPOL,"PDIP, Partai Hanura, PKPI",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1061,3
522,72,70617,1277,PARPOL,"Partai Golkar, PKS",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1277,4
523,82,82174,784,PARPOL,"PDIP, Partai NasDem",KURSI,DITERIMA,,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=784,1
524,82,82174,793,PARPOL,"Partai Gerindra, PAN, Partai Hanura, PKS, PBB",KURSI,DITERIMA,,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=793,2
525,33,34905,897,PARPOL,"PDIP, Partai Gerindra, PAN, PKS, Partai NasDem",KURSI,DITERIMA,,,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=897,1
526,33,34905,1207,PARPOL,"PKB, Partai Demokrat, Partai Hanura",KURSI,DITERIMA,,,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1207,2
527,33,35949,919,PARPOL,"PDIP, PKB",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=919,1
528,33,35949,917,PARPOL,"Partai Gerindra, Partai NasDem, PAN",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=917,2
529,33,35949,921,PARPOL,"Partai Demokrat, Partai Hanura, Partai Golkar",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=921,3
530,92,88856,1113,PARPOL,"PKS, Partai Gerindra, PAN, PKPI",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1113,1
531,92,88856,136,PERORANGAN,,,,,,,9093,5275,10540,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=136,2
532,92,88856,721,PARPOL,PARTAI DEMOKRAT,KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=721,3
533,92,88856,1114,PARPOL,"Partai NasDem, PDIP, Partai Hanura",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1114,4
534,17,22012,1127,PARPOL,"PDIP, Partai NasDem",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1127,1
535,17,22012,1130,PARPOL,"PPP, Partai Golkar",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1130,2
536,17,22012,526,PARPOL,"PKS, PKB, PAN, Partai Gerindra",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=526,3
537,17,22012,296,PERORANGAN,,,,,,,1,4222,25600,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=296,4
538,17,22012,1128,PERORANGAN,,,,,,,1,11193,23375,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1128,5
539,17,22012,1136,PARPOL,"Partai Hanura, Partai Demokrat",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1136,6
540,17,22012,525,PERORANGAN,,,,,,,1,7890,27952,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=525,7
541,33,39386,780,PARPOL,"PDIP, PKB, Partai Gerindra",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=780,1
542,33,39386,792,PARPOL,"Partai Demokrat, PKS",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=792,2
543,33,39386,762,PERORANGAN,,,,,,,57533,0,54560,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=762,3
544,53,60220,894,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=894,1
545,53,60220,31,PERORANGAN,,,,,,,9587,389,9439,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=31,2
546,53,60220,29,PERORANGAN,,,,,,,14784,0,13828,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=29,3
547,61,60488,283,PERORANGAN,,,,,,,48435,25017,63366,A,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=283,1
548,61,60488,783,PARPOL,"PKS, Partai GERINDRA, Partai Hanura, PPP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=783,2
549,61,60488,785,PARPOL,"PAN, PDIP, Partai NasDem, Partai Demokrat, PBB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=785,3
550,12,11090,1020,PARPOL,"Partai Gerindra, Partai Demokrat",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1020,1
551,12,11090,1021,PARPOL,"Partai Golkar, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1021,2
552,12,11090,435,PARPOL,"Partai NasDem, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=435,3
553,12,11090,538,PARPOL,PDIP,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=538,4
554,61,62153,471,PERORANGAN,,,,,,,22228,21875,12616,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=471,1
555,61,62153,459,PARPOL,"PDIP, Partai Demokrat, PKPI",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=459,2
556,61,62153,789,PARPOL,"Partai Gerindra, Partai Hanura, Partai NasDem",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=789,3
557,61,62153,794,PARPOL,"Partai Golkar, PAN",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=794,4
558,17,22633,1194,PARPOL,"PKPI, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1194,1
559,17,22633,527,PARPOL,"Partai NasDem, PDIP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=527,2
560,17,22633,139,PERORANGAN,,,,,,,6533,20613,20613,D,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=139,3
561,17,22633,1193,PARPOL,"Partai Gerindra, Partai Demokrat",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1193,4
562,17,22633,528,PERORANGAN,,,,,,,1,12141,26797,C,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=528,5
563,33,40741,1131,PARPOL,"PAN, Partai Gerindra, PDIP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1131,1
564,33,40741,1129,PARPOL,"Partai Hanura, PKS, Partai Golkar, PKB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1129,2
565,81,80379,453,PARPOL,"Partai Gerindra, PKS, Partai Demokrat, Partai Golkar, PPP",KURSI,DITERIMA,LENGKAP,,,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=453,1
566,81,80379,1111,PARPOL,"PKPI, PKB, PDIP, Partai Hanura, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1111,2
567,36,54182,713,PARPOL,"PDIP, Partai Golkar, Partai Demokrat, PKS, PAN, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=713,1
568,36,54182,1184,PARPOL,"Partai Gerindra, Partai Hanura, PBB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1184,2
569,12,11234,680,PERORANGAN,,,,,,,47889,52797,58378,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=680,1
570,12,11234,346,PERORANGAN,,,,,,,62765,36841,70284,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=346,2
571,12,11234,350,PARPOL,"Partai Hanura, PDIP, PKS",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=350,3
572,12,11234,352,PARPOL,"PAN, Partai Demokrat, Partai Gerindra, PKB, Partai NasDem",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=352,4
573,35,47859,406,PARPOL,"PDIP, Partai Demokrat, Partai NasDem, PBB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=406,1
574,35,47859,443,PARPOL,"Partai Gerindra, PKS",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=443,2
575,35,47859,433,PARPOL,PKB,KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=433,3
576,35,47859,626,PARPOL,"Partai Golkar, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=626,4
577,72,71995,1048,PARPOL,"Partai Golkar, Partai Gerindra, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1048,1
578,72,71995,1046,PARPOL,"Partai NasDem, Partai Demokrat, PKPI",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1046,2
579,72,71995,1049,PARPOL,"PKB, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1049,3
580,72,71995,1236,PARPOL,"PDIP, PBB",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1236,4
581,13,13626,896,PARPOL,"Partai Demokrat, PAN",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=896,1
582,13,13626,898,PARPOL,"PDIP, Partai Golkar, PBB, Partai NasDem",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=898,2
583,13,13626,900,PARPOL,"PKS, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=900,3
584,12,8742,1204,PARPOL,"PDIP, Partai Hanura, PKPI",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1204,1
585,12,8742,128,PERORANGAN,,,,,,,68589,23937,75252,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=128,2
586,12,8742,1203,PARPOL,"Partai NasDem, Partai Gerindra, PAN, PKB, Partai Golkar",KURSI,DITERIMA,LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1203,3
587,12,8742,129,PERORANGAN,,,,,,,66305,36863,68730,A,A,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=129,5
588,61,61233,888,PARPOL,"Partai Gerindra, PKB",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=888,1
589,61,61233,472,PARPOL,"PDIP, Partai Demokrat, PKPI, Partai Hanura, PAN",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=472,2
590,61,61233,892,PARPOL,"Partai NasDem, Partai Golkar, PPP",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=892,3
591,35,46960,456,PARPOL,"PDIP, Partai Demokrat",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=456,1
592,35,46960,756,PARPOL,"PPP, GERINDRA",KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=756,2
593,35,46960,759,PARPOL,PKB,KURSI,DITERIMA,TIDAK LENGKAP,BELUM MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=759,3
594,34,43762,416,PARPOL,"PDIP, Partai Gerindra",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=416,1
595,34,43762,968,PARPOL,"PAN, Partai NasDem, Partai Golkar, PKB, Partai Demokrat",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=968,2
596,13,13537,1122,PARPOL,"Partai Gerindra, PKS",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1122,1
597,13,13537,1121,PARPOL,"Partai Demokrat, PDIP",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=1121,2
598,13,13537,614,PARPOL,"Partai NasDem, PAN, Partai Hanura",KURSI,DITERIMA,LENGKAP,MEMENUHI SYARAT,LENGKAP,,,,,,,,,,http://infopilkada.kpu.go.id/index.php?r=dashboard/paslondetil&id=614,3
