id_calon,riwayat_organisasi,
7201-00-0000-1001,Tahuu 1997-2003, Direktur Perhimpunan Bantuan Hukum dan Hak Asasi Manusia Indonesia(PBHI) Wilayah Sulawesi Selatan
7201-00-0000-1001,Tahun 1995-2009, Ketua Komtsi Hukum dan Banding Persatuan Spak Bola Makassar (PSM)
7201-00-0000-1001,Tahun 1995-2000, Ketua Biro Hukum dan Perundang-undangan DPD AMPI Sulsed
7201-00-0000-1001,Tahun 2001-2004, Wakil Ketua lkatan Advokal Indonesia (IKADIN) Sulsel
7201-00-0000-1001,"Tahun 2007-2011; Pengurus PSSI, Komite Tetap Etika & Fair Play",
7201-00-0000-1001,Tahun 2010-2015, Letua DPP Partai Hanura
7201-00-0000-0702,FORUM MUDA- MUDI POSO BERSATU,
7201-00-0000-0702,MISS INDONESIA TAHUN 2007,
7201-00-0000-0702,IKATAN NYONG-NONI SULUTWKL KETUA 2 TAHUN 2004,
7201-00-0000-0702,OSIS SEKRETARIS OSIS TAHUN 2000,
7201-00-0000-0702,PURNA PASKIBRAKA SULUT TAHUN 1999,
7201-00-0000-0402,Aktifitas dalam Organisasi Kemanusiaan,
7201-00-0000-0402,Aktif di PMI Prov.Sulawesi Tengah,
7201-00-0000-0402,Aktifitas dalam Organisasi Sosial,
7201-00-0000-0402,Ketua Panitia Sie Dana Penyelenggaran Koordinasi Remaja Islam Masjid Kota Palu 1996 - 1999 di Palu,
7201-00-0000-0402,Panitia MTQ Tingkat Nasional XIX Tahun 2000 di Palu,
7201-00-0000-0402,Panitia STQ National di Palu,
7201-00-0000-0402,Panitia Penyelnggara Halal Bihalal Prov.Sulawesi Tengah,
7201-00-0000-0402,Panitia hari Ibu ke-68 Prov. Sulawesi tengah,
7201-00-0000-0402,Panitia Pelaksana Pembangunan Masjid Agung Palu tahun 1999,
7201-00-0000-0402,Panitia Pengelola Masjid Agung Sulawesi Tengah,
7201-00-0000-0402,Aktifitas dalam Ormas,
7201-00-0000-0402,Ketua IMPI (Ikatan Masyarakat Pembangunan Indonesia),
7201-00-0000-0402,Ketua Umum/Panglima Utama Angkatan Muda Taduloka Prov. Sulawesi Tengah,
7201-00-0000-0402,Kwartir Gerakan Pramuka Prov. Sulawesi Tengah tahun 2001 - 2006,
7201-00-0000-0402,Bendahara Perkumpulan Pecinta Tanaman Prov. Sulawesi Tengah,
7201-00-0000-0402,Panitia Prakualifikasi Penilaian Ekonomi Lemah,
7201-00-0000-0402,Ketua Umum PERBASI Prov. Sulawesi Tengah,
7201-00-0000-0402,Ketua WADOKAI Karatedo Indonesia Prov. Sulawesi Tengah,
7201-00-0000-0402,Wakil Ketua PERCASI Prov. Sulawesi Tengah,
7201-00-0000-0402,Panitia Pelaksana Festival Danau Poso di Kab. Poso,
7201-00-0000-0402,Pembina Pemuda Ansor Prov. Sulawesi Tengah,
7201-00-0000-0402,DPC Pemuda Pancasila Kota Makassar,
7201-00-0000-0402,"Pengurus HMI Cabang Universitas Hasanuddin, Makassar",
7201-00-0000-0402,Pembina KAMMI Prov. Sulawesi Tengah,
7201-00-0000-0402,IMI (Ikatan Motor Indonesia) Sulawesi Tengah,
7201-00-0000-0402,"Pembentuk & Penggagas Organisasi ""Mega Fans Club""",
7201-00-0000-0402,Aktifitas dalam Organisasi Profesi,
7201-00-0000-0402,Ketua Umum LPJKN (Lembaga Pengembangan Jasa Konstruksi Nasional) tahun 2011 sampai sekarang,
7201-00-0000-0402,Wakii Ketua Bidang IV GAPENSI (Gabungan Pelaksana Jasa Konstruksi) tingkat Pusat tahun 2004 -2008,
7201-00-0000-0402,Ketua Umum GAPENSI (Gabungan Pelaksana Jasa Konstruksi) Prov. Sulawesi Tengah tahun 2000 -2004,
7201-00-0000-0402,Ketua Dewan LPJK (Lembaga Pengembangan Jasa Konstruksi) Sulawesi Tengah tahun 2000-sekarang.,
7201-00-0000-0402,Ketua Komite Tetap KADIN Bidang Pendanaan PPE-KTI tahun 2005-2006,
7201-00-0000-0402,Ketua Umum ARDIN (Asosiasi Rekanan dan Pengadaan Distributor Indonesia) tahun 1995-2006.,
7201-00-0000-0402,Ketua Umum IMPI (Ikatan Masyarakat Pembangunan Indonesia) Prov. Sulawesi Tengah tahun 1996-2001,
7201-00-0000-0402,Ketua Umum BPD HIPMI Provinsi Sulawesi Tengah tahun 1991-1993,
7201-00-0000-0402,Ketua Umum BPD HIPMI Sulawesi Tengah tahun 1994 sampai sekarang.,
7201-00-0000-0402,Aktifitas lain yang dianggap perlu,
7201-00-0000-0402,Pembantu Rekor II Universitas Al-Khairat Sulawesi Tengah tahun 1992-1993,
7201-00-0000-0402,Dosen Teknik Sipil Universitas Tadulako tahun 1986-1999,
7301-00-0000-0502,"2002-2010, PSSI, PENGURUS, NASIONAL",
7301-00-0000-0502,"2010-2015, DPP PARTAI GOLKAR, PENGURUS, JAKARTA",
7301-00-0000-0901,Ketua DPW PPP Pro v. Sulawesi Selatan 2008- Sekarang,
7301-00-0000-0901,Ketua Shitoryu Indonesia Karatedo (Shindoka )Sulsel,
7301-00-0000-0901,WakiJ ketua FORK! Sulsel 2012 - Sekarang,
7301-00-0000-0901,WakiL Ketua PBSI Sulsel 2010 - Sekarang,
7301-00-0000-0901,Ketua GP Anshor Kab. Gowa2005-2011,
7301-00-0000-0901,Sekwil 11 (Jabar dan DK1 ) Ikatan Senat Mahasiswa Kedokteran Indonesia Thn. 1989 - 1991.,
7301-00-0000-0901,Ketua Himpunan Pengusaha Muda Indonesia kab. Gowa 1996-1998,
7301-00-0000-0601,"Tahun 1974-1975: Dewan Mahasiswa APDN, Makassar",
7301-00-0000-0601,Tahun 1977-1982: Sekretaris Golkar Kabupaten Bantaeng,
7301-00-0000-0601,Tahun 1978-1983: Wakil Ketu AMPI Bantaeng,
7301-00-0000-0601,Tahun 1982-1984: Ketua HPMB (Himpunan Pelajar Mahasiswa Bantaeng),
7301-00-0000-0601,Tahun 1982-1986: Wakil Ketua DPD KNPI Kabupaten Bantaeng,
7301-00-0000-0601,Tahun 1983-1990: Wakil Ketua PPM Bantaeng,
7301-00-0000-0601,Tahun 1984-1987: Kepla Bidang Organisasi AMPI Gowa,
7301-00-0000-0601,Tahun 1989-1993: Anggota Deparda PPM Tk. I Sul-Sel,
7301-00-0000-0601,Tahun 1990-Skrg: Ketua GM Kosgoro Tk.I Sul-Sel,
7301-00-0000-0601,Tahun 1992-1997: Biro Tenaga Kerja Golkar DPD Tk. I Sul-sel,
7301-00-0000-0601,Tahun 2003-2005: Koorddinator Wilayah APKASI Prop. Sul-Sel,
7301-00-0000-0601,Tahun 2003-2005: Wakil Ketua APKASI,
7301-00-0000-0601,Tahun 2005-2008: Ketua Umum BKKSI/APKASI,
7301-00-0000-1001,PARTAI POLITIK Partai Bulan Bintang ( PBS ) 200O-2001 Anggota CalegDPR,
7301-00-0000-1001,Partai Demokrasi Kebangsaan (PDK) 2004-2005 Anggota Caleg DPRD Provinsi,
7301-00-0000-1001,Partai HATI Nurani Rakyat (HANURA ) 2007 2011 Ketua DPD Ketua DPP Sul-Sel Jakarta,
7301-00-0000-1001,KEMASYARAKATAN & PEMUDA PD. XIX FK-PPI Sul-Scl 1985-1990 WkJ - Ketua Makassar Makassar,
7301-00-0000-1001,PD XIX FK-PPI Sul-Scl 1990-1995 Wan - Hat Makassar,
7301-00-0000-1001,DPW Pemuda PANCASILA Sulsel 1992-1997 Wkl-Kclua Makassar,
7301-00-0000-1001,DPD AMPI Tk.l Sul-Sel 1992-1997 Bcndahara Makassar,
7301-00-0000-1001,DPW Pemuda PANCA MARGA Tk 1 Sulawesi Sciatan 1993-1998 Wkl-Ketua Makassar,
7301-00-0000-1001,DPW Wanita KOSGORO Sidsed 1994-2001 Ketua Biro Makassar,
7301-00-0000-1001,DPW Wanita KOSGORO Sulsel 2003- skrg Kctua Sul.sel Makassar,
7301-00-0000-1001,DPP Wanita KOSGORO 2006 - skrg Ketua DPO Jakarta,
7301-00-0000-1001,DPP PPK KOSGORO 2006-2012 WW Bendahara Jakarta,
7301-00-0000-1001,DPW Tk I PNTI Sul - Sel 2011-2016 Katua DPW Makassar,
7301-00-0000-1001,DPW Tk. I FOK Sul - Sel 2012-2016 Ketua DPW Makassa,
7301-00-0000-1001,DPP PPK KOSGORO PROFESI / PRNGUSAHA 2012-2017 Angg. MPO Jakarta,
7301-00-0000-1001,DPC GAPENSJ Kota Makassar 1987-1992 Biro Seksi Makassar,
7301-00-0000-1001,DPD GAPENSI TK I Sul scl 1992 - 1997 Biro Scksi Makassar,
7301-00-0000-1001,DPD IWAPI Tk I Sul-Sel 1994 - 1999 Wkl-Ketua Makassar,
7301-00-0000-1001,DPD HILSI Tk I Sul-Sel 1997-2002 Bcndahara Makassar,
7301-00-0000-1001,DPD KADIN Tkl Sul-Sel 1994-1999 Dcpaitemcn Makassar,
7301-00-0000-1001,DPD ARDJN Tkl Sul-Sel 1995 - 2000 Wkl-Ketua Makassar,
7301-00-0000-1001,DPP KADIN DPP APSINDO 1999-2004 2012-2017 Departemcn Bend Um Jakarta Jakarta,
7301-00-0000-1001,OLAH RAGA,
7301-00-0000-1001,Pengda PASSI Makassar 1995-1997 Ketua III Makassar,
7301-00-0000-1001,Pengums PSM 1997- 1998 Koor. Promosi Makassar,
7301-00-0000-1001,Komisi Tinju Indonesi 1997-1998 Biro Hub. L N Makassar,
7301-00-0000-1001,LAIN-LAIN,
7301-00-0000-1001,Yayasan Putin Java Bangsa 1994-1998 ketua Makassar,
7301-00-0000-1001,Yayasan Lembaga Pembangunan 1998-1999 Peindung Makassar,
7301-00-0000-1001,Yayasari Titihan Respati 2000-2002 Seksi Jakarta,
7301-00-0000-1001,Jami yatul Islamiah Sul-Sel 2005-2010 Penaschat Makassar,
7301-00-0000-1001,Yayasan Lingkar Madam ( LSM) 2010-2011 Pembina Makassar,
7301-00-0000-0301,"Senat Mahasiswa FPIPS, Ketua, IKIP Ujung Pandang 1982-1984",
7301-00-0000-0301,"Warta Kampus Analisa, Pemred, 1982-1983",
7301-00-0000-0301,"PB HMI MPO, Ketua Umum 1988-1990",
7301-00-0000-0301,"ICMI ORWIL Jakarta, 1995-2000",
7301-00-0000-0703,Pengurus FKKPI Tahun 1992 -1997,
7301-00-0000-0703,Pengurus KNPI Provinsi Sulsel Tahun 1998 - 2001,
7301-00-0000-0703,Ketua HWK Kota Makassar Tahun 2001 - 2008,
7301-00-0000-0703,Ketua Dekranasda Kota Makassar Tahun 2003 - 2008 dan 2008 - 2014,
7301-00-0000-0703,Ketua TP PKK Kota Makassar Tahun 2003 - 2008 dan 2008 - 2014,
7301-00-0000-0401,DEPARTEMEN ORMAS DPP PDI PERTUANGAN,
7301-00-0000-0401,KETUA DPP BANTENH MUDA INDONESIA,
7301-00-0000-0401,BENDAHARA UMUM PP BAITUL MUSUMIN INDONESIA,
7301-00-0000-0401,BENDAHARA DPD PDI. P SULAWESI SELATAN,
7301-00-0000-0801,"DPP Gerakan Bela Negara,, Wakil Ketua, 2008 - 2013",
7301-00-0000-0801,"Fraksi PAN DPR RI,,Wakil Bendahara, 2009 - 2012",
7301-00-0000-0801,"DPP BM PAN,,Wakil Bendahara Umum,",
7301-00-0000-0801,"DPP PAN & Bapilu Sul-Sel,,Wasekjend,",
7301-00-0000-0801,"KADIN Komits Tetap Bid. Infrastuktur, Kontruksi & Properti,, Wakil Ketua,",
7302-00-0000-0101,"2010-2013, HIMPUNAN KERUKUNAN TANI, DEWAN PENASEHAT, JAKARTA",
7302-00-0000-0101,"2011-2013, PB LEMKARI, KETUA, JAKARTA",
7302-00-0000-0101,"2013-2018, PARTAI NASDEM, KETUA BIDANG KADERISASI, JAKARTA",
7302-00-0000-0101,"2009-2013, JARINGAN KERJA BUDAYA INDONESIA MALAYSIA, ANGGOTA, JAKARTA",
7302-00-0000-0101,"2011-2013, INDONESIA ADVERTISING, ANGGOTA, JAKARTA",
7302-00-0000-0501,"2005-2009, PARTAI GOLONGAN KARYA, KETUA LPK DPP, NASIONAL",
7302-00-0000-0501,"2009-2014, PARTAI GOLONGAN KARYA, WASEKJEN DPP, NASIONAL",
7302-00-0000-0501,"2003-2008, KOSGORO 1957, SEKRETARIS JENDRAL PPK, NASIONAL",
7302-00-0000-0501,"2008-2013, KOSGORO 1957, SEKRETARIS JENDRAL PPK, NASIONAL",
7302-00-0000-0501,"1981-1983, AMPI, SEKRETARIS, JAKARTA",
7302-00-0000-0501,"1982-1983, SENAT MAHASISWA STMI, KETUA UMUM, NASIONAL",
7302-00-0000-0501,"1982-1985, GEMA KOSGORO, WAKIL SEKJEN, NATIONAL",
7302-00-0000-0502,"2011-2013, DPP AMPI, KABID PERTAHANAN DAN KEAMANAN, JAKARTA",
7302-00-0000-0502,"2012-2013, DPP PARTAI GOLKAR, PENGURUS BIDANG HUKUM DAN HAM, JAKARTA",
7302-00-0000-0901,Penasehat Lembaga Persahabatan Indonesia- India (Advicer Indonesia - India Friendship Society),
7302-00-0000-0901,Ketua Umum Persatuan Gulat Seluruh Indonesia (PGSI),
7302-00-0000-0901,Wakil Presiden Gulat Asia,
7302-00-0000-0901,Presiden Gulat Asia Tenggara,
7302-00-0000-0901,Ketua Umum Kerukunan Keluarga Masyarakat Bone (KKMB),
7302-00-0000-0901,Ketua Dewan Pelindung Kerukunan Anak Makasar dan sekitarnya (KAMASE),
7302-00-0000-0901,Warga Kehormatan Kerukunan Keluarga Sulawesi Selatan (KKSS),
7302-00-0000-0901,Wakil Ketua Persatuan Sarjana Hukum Indonesia (PERSAHI),
7302-00-0000-0901,Ketua Harian KONI Propinsi Sulawesi Selatan,
7302-00-0000-0901,Ketua Umum Pengda FORKI Sulawesi Selatan,
7302-00-0000-0604,Gabungan Pengusaha Konstruksi Indonesia (GAPENSI)) Kota Makassar Jabatan Sekretaris pada tahun 1998 - 2006.,
7302-00-0000-0604,"BPD ARDIN Provinsi Sulawesi Selatan, Jabatan Bendahara pada tahun 1999-2004",
7302-00-0000-0604,"Persatuan Sepakbola Makassar (PSM), Jabatan Pengurus pada tahun 1999-2003",
7302-00-0000-0604,"Persatuan Sepakbola Makassar (PSM) Liga Remaja, Jabatan Bendahara pada tahun 2000",
7302-00-0000-0604,"BPD HIPMI Provinsi Sulawesi Selatan, Jabatan Ketua Kopartemen Pariwisata dan Lingkungan Hidup pada tahun 2000 - 2006",
7302-00-0000-0604,"BPD Asosiasi Perusahaan Jasa dan Barang Teknik Elektronika (ABE) Provinsi Sulawesi Selatan, Jabatan Sekretaris Umum pada tahun 2001 -2005",
7302-00-0000-0604,"BPD ARDIN Provinsi Sulawesi Selatan, Jabatan Ketua pada tahun 2004 - 2009",
7302-00-0000-0604,"BPD HIPMI Provinsi Sulawesi Selatan, Jabatan Dewan Pembina pada tahun 2006 - 2009",
7302-00-0000-0604,"Gabungan Pengusaha Konstruksi Indonesia (GAPENSI) Provinsi Sulawesi Selatan, Jabatan Wakil Ketua pada tahun 2007-2012",
7302-00-0000-0604,"Lembaga Pengembangan Jasa Konstruksi (LPJKD) Provinsi Sulawesi Selatan, Jabatan Sekretaris Bidang Perusahaan pada tahun 2008-2012",
7302-00-0000-0604,"KADIN INDONESIA, Jabatan Wakil Ketua Komite Tetap WKU Bidang Infrastruktur pada tahun 2010 - Sekarang",
7302-00-0000-0604,"Gabungan Pengusaha Konstruksi Indonesia (GAPENSI) Provinsi Sulawesi Selatan, Jabatan Dewan Pembina pada tahun 2012-Sekarang",
7302-00-0000-0301,Ketua Bidang Kepemudaan DPDKab. Bogor 1998,
7302-00-0000-0301,Ketua Umum DPW PKS Sulsel 2002,
7302-00-0000-0707,,
7302-00-0000-0402,Wakil Ketua FGGI ( Federasi Guru Independen Indonesia) Korlap Indonesia Timur 2003-2008.,
7302-00-0000-0402,Ketua FK Pagi (Forum Komunikasi Pengkajian Aspirasi Guru Indonesia Sul-Sel Tahun 2008-2011),
7302-00-0000-0402,Ketua ISORI (Ikatan Sarjana Olahraga) Makassar Tahun 2009-2014,
7302-00-0000-0402,Ketua PODSI (Persatuan Olahraga Dayung Seluruh Indonesia Makassar Tingkat 2009-2014,
7302-00-0000-0402,Wakil Ketua Partai PDK Kota Makassar tahun 2004 sampai sekarang,
7302-00-0000-0402,Ketua Badan Kehormatan Koni Makassar Tahun 2009-2014,
7302-00-0000-0402,Bendahara PODSI Sul-Sel Tahun 2009-2014,
7302-00-0000-0402,Wakil Ketua Dewan Pendidikan Kota Makassar Tahun 2008-2013,
7302-00-0000-0402,Wakil Ketua Pramuka Saka Bahari Sul-Sel 2007-2011,
7302-00-0000-0802,Majelis Pertimbangan Barisan Dewan Pimpinan Pusat Barisan Muda Penegak Amanat,
7302-00-0000-0802,"Dewan Pimpinan Pusat Partai Amanat Nasional,Ja",
7302-00-0000-0802,"Badan Pimpinan Pusat Kerukunan Keluarga Sulawesi Selatan,Jakarta,Pengurus, 2010 -",
7302-00-0000-0802,"IKAMI Sulawesi Selatan,Jakarta,Pembina, 2012 - 2014",
7303-00-0000-0101,,
7303-00-0000-0501,"1980-1980, SMA NEGERI, KETUA OSIS, UJUNG PANDANG",
7303-00-0000-0501,"1995-1998, PARTAI GOLKAR, WAKIL KETUA, UJUNG PANDANG",
7303-00-0000-0501,"1998-2005, PARTAI GOLKAR, WAKIL KETUA, MAKASSAR",
7303-00-0000-0501,"2004-2007, PARTAI GOLKAR, WAKIL KETUA, TANA TORAJA",
7303-00-0000-0501,"2003-2013, KBPPP, WAKIL KETUA, SUSEL",
7303-00-0000-0501,"2005-2007, PARTAI GOLKAR, PENASEHAT DPD II,",
7303-00-0000-0503,"2003-2004, SENAT MAHASISWA, SEKRETARIS UMUM, MAKASSAR",
7303-00-0000-0503,"2002-2003, KOHATI HMI, WAKIL KETUA, MAKASSAR TIMUR",
7303-00-0000-0901,Ketua TIM Penggerak PKK Kab. Sidrap,
7303-00-0000-0901,Pembina Dharma Wanita Kab. Sidrap,
7303-00-0000-0901,Gabungan Forwarder and Ekspedisi Indonesia (Gefeksi),
7303-00-0000-0901,Indonesian National Shipowners Association,
7303-00-0000-0602,KETUA DEWAN HARIAN ANGKATAN 45 TAHUN 1999,
7303-00-0000-0602,KETUA IPHI KABUPATEN PINRANG TAHUN 2008,
7303-00-0000-0602,KETUA HKTI KABUPATEN PINRANG TAHUN 2007,
7303-00-0000-0702,HIMPUNAN KELOMPOK TANI INDONESIA ( HKTI ) PUSAT ANGGOTA DEWAN PERTIMBANGAN 2010-2015 JAKARTA,
7303-00-0000-0702,IKATAN CEDIKIAWAN MUSLIM INDONESIA ( ICMI ) PUSAT ANGGOTA DEWAN PAKAR 2010-2015 JAKARTA,
7303-00-0000-0702,BADAN URUSAN RUMAH TANGGA (BURT) DPR-RI ANGGOTA 2011-2014 JAKARTA,
7303-00-0000-0702,KAUKUS KESEHATAN DPR-RI ANGGOTA 2009-2014 JAKARTA,
7303-00-0000-0702,DEWAN PENASEHAT KERUKUNAN KELUARGA LUWU ( KKL ) PUSAT ANGGOTA 2010-2015 JAKARTA,
7303-00-0000-0702,DEPARTEMEN PU DPP PARTAI DEMOKRAT KETUA 2010-2015 JAKARTA,
7303-00-0000-0702,DEWAN PIMPINAN CABANG ( DPC ) PARTAI DEMOKRAT KABUPATEN LUWU KETUA 2006-2011 KAB. LUWU,
7303-00-0000-0702,MASJID BESAR AL- FURQON KODIM 1403 SAWERIGADING PALOPO KETUA 2005-2009 PALOPO,
7303-00-0000-0702,SATUAN PELAKSANAAN & PENANGGULANGAN BENCANA PROPINSI (SAKLAK PBP ) KETUA HARIAN 2004-2009 PROP. SULSEL,
7303-00-0000-0702,KONI WAKIL KETUA 2004-2009 KAB. LUWU,
7303-00-0000-0702,DEWAN PENASEHAT KERUKUNAN ANTAR UMMAT BERAGAMA KAB. LUWU KETUA HARIAN 2006-2009 KAB. LUWU,
7303-00-0000-0702,PERSATUAN OLAH RAGA BILYARD SELURUH INDONESIA (POBSI) KAB. LUW SULSEL KETUA 2004 -2009 KAB. LUWU,
7303-00-0000-0702,KORP ALUMNI HIMPUNAN MAHASISWA ISLAM INDONESIA (KAHMI) KAB. LUWU SULSEL KETUA 2005-2010 KAB. LUWU,
7303-00-0000-0702,HIMPUNAN NELAYAN SELURUH INDONESIA (HNSI) KAB. LUWU SULSEL KETUA 2005 -2010 KAB. LUWU,
7303-00-0000-0702,IKATAN CENDEKIAWAN MUSLIM INDONESI (ICMI) KAB. LUWU SULSEL KETUA 2005-2010 KAB. LUWU,
7303-00-0000-0702,KOMISI PENANGGULANGAN AIDS KAB. LUWU SULSEL KETUA 2004-2009 KAB. LUWU,
7303-00-0000-0702,BADAN NARKOTIKA KABUPATEN (BNK) KETUA 2004 -2009 KAB. LUWU,
7303-00-0000-0801,"DPP PAN,Jakarta,Ketua Departemen Pusat Data Bapilu, 2005 - 2010",
7303-00-0000-0801,"DPP PAN,Jakarta,Anggota Badan Pengkaderan, 2000 - 2005",
7303-00-0000-0801,"HMI Cabang Manado,Manado,Bendahara Umum, 1990 -1992",
7303-00-0000-0801,"Ikatan Mahasiswa Indonesia (IKAMI) Sul-Sel,Manado,Ketua, 1988 -1990",
7303-00-0000-0801,"Ikatan Pelajar Mahasiswa Indonesia Luwu (IPMIL) Cab. Manado,Manado,Ketua",
7401-00-0000-0501,1993-1998. PARTAI GOLONGAN KARYA. KETUA KORWIL DPD. SULTRA,
7401-00-0000-0501,1992-1997. DPRD II. ANGGOTA. MUNA,
7401-00-0000-0501,1998-2003. PARTAI GOLONGAN KARYA. WAKIL KETUA DPD. SULTRA,
7401-00-0000-0501,"1999-2000. MPR Rl. ANGGOTA UTUSAN, SULTRA",
7401-00-0000-0501,2002-2008. PARTAI GOLONGAN KARYA. KETUA DPD II. SULTRA,
7401-00-0000-0902,"Ketua I DPD AMPI Kabupaten Buton, Tahun 1984 s/d. 1994",
7401-00-0000-0902,"Ketua Harian Persaiuan Sepak Sola Baubau (Persibau), KONI Buton, Tahun 1989-1993",
7401-00-0000-0902,"Ketua DPD AMPI Kabupaten Baton, Tahun 1994 s/d. 1996",
7401-00-0000-0902,"Ketua DPC. Partai Persatuan Pembangunan (PPP) Kola Baubau, Tahun 2006 s/d. 2011",
7401-00-0000-0902,"Sekretaris DPD Panai Persatuan Pembangunan (PPP) Provinsi Sulawesi Tenggara, Tahun 2011 sampai sekarang.",
7401-00-0000-0902,"Ketua Umum Assosiasi Pemerintahan Kota Seluruh Indonesia (APEKSI) Wilayah VI, Sulawesi, Maluku dan Papua, Tahun 2008 s/d, 2011",
7401-00-0000-0603,"2005-2007, Bidang TAHNAS, Kolaka",
7401-00-0000-0702,DPP KNPI (Wakil Sekjen) Th 2003-2005,
7401-00-0000-0702,BPP HIPMI (Himpunan pengusaha Muda Indonesia),
7401-00-0000-0702,Ketua KOMPARTEMEN Th 2003-2005,
7401-00-0000-0702,HIPPI (Himpunan Pengusaha Pribumi Indonesia) Ketua Departemen Th. 2005-2008,
7401-00-0000-0702,Ketua RAGANA (Rajawali Siaga Bencana) 2012-sekarang,
7401-00-0000-0702,Koordinator Wilayah Indonesia Timur DPP PD,
7401-00-0000-0702,Ketua Divisi Tanggap Darurat DPP PD,
7401-00-0000-0802,"Himpunan Bahasa Indonesia Provinsi Sulawesi Tenggara,Kendari,Ketua Umum, 2011 -",
7401-00-0000-0802,LASQI Provinsi Sulawesi Tenggara.Kendari.Ketua. 2009 - sekarang,
7401-00-0000-0802,"DPW PUAN Provinsi Sulawesi Tenggara,Kendari,Ketua, 2007 - sekarang",
7401-00-0000-0802,"Tim Penggerak PKK Provinsi Sulawesi Tenggara,Kendar,.Ketua, 2008 - 2018",
7401-00-0000-0802,"Dekranasda Provinsi Sulawesi Tenggara,Kendari,Ketua, 2008 - 2018",
7401-00-0000-0802,"Dewan Kehormatan PERIP Provinsi Sulawesi Tenggara,Kendari,Ketua, 2012-2017",
7401-00-0000-0802,"BKMT Provinsi Sulawesi Tenggara,Kcndari,Dewan Pembina, 2012-2017",
7401-00-0000-0802,"Dewan Pertimbangan IKA UNHALU, Ketua, 2009 - 2013",
7401-00-0000-0802,"LPA Provinsi Sulawesi Tenggara,,Ketua, -",
7401-00-0000-0802,"BK3S Provinsi Sulawesi Tenggara,,Ketua, -",
7501-00-0000-0501,"1989-2004, PARTAI GOLONGAN KARYA. PENGURUS INTI DPP, JAKARTA",
7501-00-0000-0501,"2005-2010, PARTAI GOLONGAN KARYA. KETUA DPD, GORONTALO",
7501-00-0000-0501,"2011-2015. PARTAI GOLONGAN KARYA KARYA, WAKIL KETUA UMUM. JAKARTA",
7501-00-0000-0502,"1998-2003, KADIN, KETUA, DKI JAKARTA",
7501-00-0000-0502,"2004-2009, KADIN, KETUA KOMITE, JAKARTA",
7501-00-0000-0502,"1989-1992, HIPMI, WAKIL KETUA UMUM, JAKARTA",
7501-00-0000-0502,"2009-2013. KADIN, DEWAN KEHORMATAN, JAKARTA",
7501-00-0000-0502,"1992-1995, HIPMI, DEWAN PEMBINA, JAKARTA",
7501-00-0000-0502,"1998-2001, HIPMI, DEWAN KEHORMATAN BPP, JAKARTA",
7501-00-0000-0502,"1998-2001, KOPERASI PENGUSAHA MUDA, SEKRETARIS UMUM, JAKARTA",
7501-00-0000-0502,"2001-2002, KOPERASSI MASYARAKAT GORONTALO, KETUA, JAKARTA",
7501-00-0000-0502,"1995-2013, DPP KUKMI, KETUA, JAKARTA",
7501-00-0000-0502,"1992-1993, JUNIOR CHAMBER INTERNASIONAL, PRESIDENT, JAKARTA",
7501-00-0000-0502,"1987-1997, DPP GOLKAR, POKJA WIRASWASTA, JAKARTA",
7501-00-0000-0502,"1997-1998, DPRD DKI, CALON TETAP, JAKARTA",
7501-00-0000-0502,"2004-2009, DPP PARTAI GOLKAR, KORWIL INDONESIA TIMUR, JAKARTA",
7501-00-0000-0502,"2009-2013, DPP PARTAI GOLKAR, WAKIL SEKJEN, JAKARTA",
7501-00-0000-0502,"2001-2004, DPP PARTAI GOLKAR, WAKIL KETUA, GORONTALO",
7501-00-0000-0601,Sekretaris DPD Partai Gerindra Provinsi Goronlalo (2012- sokarang).,
7501-00-0000-0601,Kelua Pengurus Wilayah Ikatan Sarjana Nahdlatul Ulama (PW~ ISNU). (2012 sekarang),
7501-00-0000-0601,"Ketua The Presnas Centre, yaitu Pusat Prestasi Anak Bangsa (Presnas), suatu yayasan yang dibentuk oleh para mantan pejuang pembentukan Provinsi Gorontalo (anggota Presidium Nasional Pembentukan Provinsi Gorontalo) pimpinan Prof. Dr. lr. H. Nelson Pomalingo, M.Pd. (2011 -sekarang)",
7501-00-0000-0601,Wakil Ketua IKA-HPMIG Cabang Jakarta (2011 sekarang).,
7501-00-0000-0601,Anggota International -Social Justice Network (IS.IN) Indonesia.Organisasi para alumni International Fellowship Program-Ford Foundation (lFP-FF). (2008 -sekarang).,
7501-00-0000-0601,Perwakilan Yayasan Suharso Monoarfa (Sumo Foundation) untuk Provinsi Gorontalo (2007 sekarang),
7501-00-0000-0601,Ketua Majelis Sinergi Kalam Ikatan Cendckiawan Muslim se Indonesia (Masika-ICMI) Wilayah Gorontalo. (2008-2011) Digantikan oleh M.Ghalib Lahidjun.,
7601-00-0000-0502,Ketua TP PKK Sulawesi Barat 2006 - 2016.,
7601-00-0000-0502,Ketua GP2 KOSGORO Sulawesi barat 2012 - 2017 .,
7601-00-0000-0502,Ketua PMI Sulawesi Barat 2013 - 2018 .,
7601-00-0000-0502,Ketua DEKANASDA Sulawesi Barat 2011 - 2016 .,
7601-00-0000-0601,Ketua I DPD GAPEKSINDO Sulbar,
7601-00-0000-0601,Wakti Ketua DPD KADINDA Sulbar,
7601-00-0000-0601,Ketua Bidang Keprmudaan DPW KOSGORO Sulbar,
7601-00-0000-0601,Dewan Pembina GAPENSl Polewali Mandar,
