id,entity_type,entity_id,sub_districts_id,voice,description
593,Party,9,31,14218,Perolehan Suara Partai
594,Party,10,29,70,Perolehan Suara Partai
595,Party,10,30,126,Perolehan Suara Partai
596,Party,10,31,278,Perolehan Suara Partai
597,Party,11,29,186,Perolehan Suara Partai
598,Party,11,30,154,Perolehan Suara Partai
599,Party,11,31,370,Perolehan Suara Partai
600,Party,12,29,52,Perolehan Suara Partai
601,Party,12,30,77,Perolehan Suara Partai
602,Party,12,31,264,Perolehan Suara Partai
603,Party,13,29,1314,Perolehan Suara Partai
604,Party,13,30,5432,Perolehan Suara Partai
605,Party,13,31,6573,Perolehan Suara Partai
606,Party,14,29,650,Perolehan Suara Partai
607,Party,14,30,629,Perolehan Suara Partai
608,Party,14,31,968,Perolehan Suara Partai
609,Party,15,29,2794,Perolehan Suara Partai
610,Party,15,30,8120,Perolehan Suara Partai
611,Party,15,31,17326,Perolehan Suara Partai
612,Party,16,29,1558,Perolehan Suara Partai
613,Party,16,30,2975,Perolehan Suara Partai
614,Party,16,31,5792,Perolehan Suara Partai
615,Party,17,29,130,Perolehan Suara Partai
616,Party,17,30,242,Perolehan Suara Partai
617,Party,17,31,876,Perolehan Suara Partai
618,Party,18,29,8664,Perolehan Suara Partai
619,Party,18,30,11258,Perolehan Suara Partai
620,Party,18,31,42924,Perolehan Suara Partai
621,Party,19,29,786,Perolehan Suara Partai
622,Party,19,30,3090,Perolehan Suara Partai
623,Party,19,31,8103,Perolehan Suara Partai
624,Party,20,29,1568,Perolehan Suara Partai
625,Party,20,30,4159,Perolehan Suara Partai
626,Party,20,31,5235,Perolehan Suara Partai
627,Party,21,29,74,Perolehan Suara Partai
628,Party,21,30,200,Perolehan Suara Partai
629,Party,21,31,395,Perolehan Suara Partai
630,Party,22,29,61,Perolehan Suara Partai
631,Party,22,30,48,Perolehan Suara Partai
632,Party,22,31,235,Perolehan Suara Partai
633,Party,23,29,50,Perolehan Suara Partai
634,Party,23,30,64,Perolehan Suara Partai
635,Party,23,31,119,Perolehan Suara Partai
636,Party,24,29,214,Perolehan Suara Partai
637,Party,24,30,59,Perolehan Suara Partai
638,Party,24,31,191,Perolehan Suara Partai
639,PartyMember,1,1,,Perolehan Suara Anggota Partai
640,PartyMember,1,2,,Perolehan Suara Anggota Partai
641,PartyMember,1,3,,Perolehan Suara Anggota Partai
642,PartyMember,1,4,,Perolehan Suara Anggota Partai
643,PartyMember,1,5,,Perolehan Suara Anggota Partai
644,PartyMember,1,6,,Perolehan Suara Anggota Partai
645,PartyMember,1,7,,Perolehan Suara Anggota Partai
646,PartyMember,1,8,,Perolehan Suara Anggota Partai
647,PartyMember,1,9,,Perolehan Suara Anggota Partai
648,PartyMember,1,10,,Perolehan Suara Anggota Partai
649,PartyMember,1,11,18,Perolehan Suara Anggota Partai
650,PartyMember,1,12,22,Perolehan Suara Anggota Partai
651,PartyMember,1,13,8,Perolehan Suara Anggota Partai
652,PartyMember,1,14,13,Perolehan Suara Anggota Partai
653,PartyMember,1,15,14,Perolehan Suara Anggota Partai
654,PartyMember,1,16,49,Perolehan Suara Anggota Partai
655,PartyMember,1,17,50,Perolehan Suara Anggota Partai
656,PartyMember,1,18,19,Perolehan Suara Anggota Partai
657,PartyMember,1,19,17,Perolehan Suara Anggota Partai
658,PartyMember,1,20,24,Perolehan Suara Anggota Partai
659,PartyMember,1,21,12,Perolehan Suara Anggota Partai
660,PartyMember,1,22,13,Perolehan Suara Anggota Partai
661,PartyMember,1,23,10,Perolehan Suara Anggota Partai
662,PartyMember,1,24,20,Perolehan Suara Anggota Partai
663,PartyMember,1,25,21,Perolehan Suara Anggota Partai
664,PartyMember,1,26,7,Perolehan Suara Anggota Partai
665,PartyMember,1,27,31,Perolehan Suara Anggota Partai
666,PartyMember,1,28,13,Perolehan Suara Anggota Partai
667,PartyMember,1,29,14,Perolehan Suara Anggota Partai
668,PartyMember,1,30,27,Perolehan Suara Anggota Partai
669,PartyMember,1,31,63,Perolehan Suara Anggota Partai
670,PartyMember,2,1,,Perolehan Suara Anggota Partai
671,PartyMember,2,2,,Perolehan Suara Anggota Partai
672,PartyMember,2,3,,Perolehan Suara Anggota Partai
673,PartyMember,2,4,,Perolehan Suara Anggota Partai
674,PartyMember,2,5,,Perolehan Suara Anggota Partai
675,PartyMember,2,6,,Perolehan Suara Anggota Partai
676,PartyMember,2,7,,Perolehan Suara Anggota Partai
677,PartyMember,2,8,,Perolehan Suara Anggota Partai
678,PartyMember,2,9,,Perolehan Suara Anggota Partai
679,PartyMember,2,10,,Perolehan Suara Anggota Partai
680,PartyMember,2,11,8,Perolehan Suara Anggota Partai
681,PartyMember,2,12,14,Perolehan Suara Anggota Partai
682,PartyMember,2,13,9,Perolehan Suara Anggota Partai
683,PartyMember,2,14,8,Perolehan Suara Anggota Partai
684,PartyMember,2,15,8,Perolehan Suara Anggota Partai
685,PartyMember,2,16,12,Perolehan Suara Anggota Partai
686,PartyMember,2,17,27,Perolehan Suara Anggota Partai
687,PartyMember,2,18,9,Perolehan Suara Anggota Partai
688,PartyMember,2,19,7,Perolehan Suara Anggota Partai
689,PartyMember,2,20,12,Perolehan Suara Anggota Partai
690,PartyMember,2,21,1,Perolehan Suara Anggota Partai
691,PartyMember,2,22,10,Perolehan Suara Anggota Partai
692,PartyMember,2,23,8,Perolehan Suara Anggota Partai
693,PartyMember,2,24,11,Perolehan Suara Anggota Partai
694,PartyMember,2,25,14,Perolehan Suara Anggota Partai
695,PartyMember,2,26,5,Perolehan Suara Anggota Partai
696,PartyMember,2,27,25,Perolehan Suara Anggota Partai
697,PartyMember,2,28,7,Perolehan Suara Anggota Partai
698,PartyMember,2,29,5,Perolehan Suara Anggota Partai
699,PartyMember,2,30,12,Perolehan Suara Anggota Partai
700,PartyMember,2,31,31,Perolehan Suara Anggota Partai
701,PartyMember,3,1,,Perolehan Suara Anggota Partai
702,PartyMember,3,2,,Perolehan Suara Anggota Partai
703,PartyMember,3,3,,Perolehan Suara Anggota Partai
704,PartyMember,3,4,,Perolehan Suara Anggota Partai
705,PartyMember,3,5,,Perolehan Suara Anggota Partai
706,PartyMember,3,6,,Perolehan Suara Anggota Partai
707,PartyMember,3,7,,Perolehan Suara Anggota Partai
708,PartyMember,3,8,,Perolehan Suara Anggota Partai
709,PartyMember,3,9,,Perolehan Suara Anggota Partai
710,PartyMember,3,10,,Perolehan Suara Anggota Partai
711,PartyMember,3,11,10,Perolehan Suara Anggota Partai
712,PartyMember,3,12,10,Perolehan Suara Anggota Partai
713,PartyMember,3,13,4,Perolehan Suara Anggota Partai
714,PartyMember,3,14,22,Perolehan Suara Anggota Partai
715,PartyMember,3,15,10,Perolehan Suara Anggota Partai
716,PartyMember,3,16,21,Perolehan Suara Anggota Partai
717,PartyMember,3,17,30,Perolehan Suara Anggota Partai
718,PartyMember,3,18,29,Perolehan Suara Anggota Partai
719,PartyMember,3,19,16,Perolehan Suara Anggota Partai
720,PartyMember,3,20,16,Perolehan Suara Anggota Partai
721,PartyMember,3,21,1,Perolehan Suara Anggota Partai
722,PartyMember,3,22,16,Perolehan Suara Anggota Partai
723,PartyMember,3,23,11,Perolehan Suara Anggota Partai
724,PartyMember,3,24,19,Perolehan Suara Anggota Partai
725,PartyMember,3,25,14,Perolehan Suara Anggota Partai
726,PartyMember,3,26,3,Perolehan Suara Anggota Partai
727,PartyMember,3,27,16,Perolehan Suara Anggota Partai
728,PartyMember,3,28,5,Perolehan Suara Anggota Partai
729,PartyMember,3,29,4,Perolehan Suara Anggota Partai
730,PartyMember,3,30,8,Perolehan Suara Anggota Partai
731,PartyMember,3,31,53,Perolehan Suara Anggota Partai
732,PartyMember,4,1,,Perolehan Suara Anggota Partai
733,PartyMember,4,2,,Perolehan Suara Anggota Partai
734,PartyMember,4,3,,Perolehan Suara Anggota Partai
735,PartyMember,4,4,,Perolehan Suara Anggota Partai
736,PartyMember,4,5,,Perolehan Suara Anggota Partai
737,PartyMember,4,6,,Perolehan Suara Anggota Partai
738,PartyMember,4,7,,Perolehan Suara Anggota Partai
739,PartyMember,4,8,,Perolehan Suara Anggota Partai
740,PartyMember,4,9,,Perolehan Suara Anggota Partai
741,PartyMember,4,10,,Perolehan Suara Anggota Partai
742,PartyMember,4,11,22,Perolehan Suara Anggota Partai
743,PartyMember,4,12,120,Perolehan Suara Anggota Partai
744,PartyMember,4,13,10,Perolehan Suara Anggota Partai
745,PartyMember,4,14,16,Perolehan Suara Anggota Partai
746,PartyMember,4,15,14,Perolehan Suara Anggota Partai
747,PartyMember,4,16,49,Perolehan Suara Anggota Partai
748,PartyMember,4,17,51,Perolehan Suara Anggota Partai
749,PartyMember,4,18,23,Perolehan Suara Anggota Partai
750,PartyMember,4,19,49,Perolehan Suara Anggota Partai
751,PartyMember,4,20,2,Perolehan Suara Anggota Partai
752,PartyMember,4,21,19,Perolehan Suara Anggota Partai
753,PartyMember,4,22,18,Perolehan Suara Anggota Partai
754,PartyMember,4,23,8,Perolehan Suara Anggota Partai
755,PartyMember,4,24,28,Perolehan Suara Anggota Partai
756,PartyMember,4,25,23,Perolehan Suara Anggota Partai
757,PartyMember,4,26,11,Perolehan Suara Anggota Partai
758,PartyMember,4,27,38,Perolehan Suara Anggota Partai
759,PartyMember,4,28,11,Perolehan Suara Anggota Partai
760,PartyMember,4,29,6,Perolehan Suara Anggota Partai
761,PartyMember,4,30,55,Perolehan Suara Anggota Partai
762,PartyMember,4,31,56,Perolehan Suara Anggota Partai
763,PartyMember,5,1,,Perolehan Suara Anggota Partai
764,PartyMember,5,2,,Perolehan Suara Anggota Partai
765,PartyMember,5,3,,Perolehan Suara Anggota Partai
766,PartyMember,5,4,,Perolehan Suara Anggota Partai
767,PartyMember,5,5,,Perolehan Suara Anggota Partai
768,PartyMember,5,6,,Perolehan Suara Anggota Partai
769,PartyMember,5,7,,Perolehan Suara Anggota Partai
770,PartyMember,5,8,,Perolehan Suara Anggota Partai
771,PartyMember,5,9,,Perolehan Suara Anggota Partai
772,PartyMember,5,10,,Perolehan Suara Anggota Partai
773,PartyMember,5,11,12,Perolehan Suara Anggota Partai
774,PartyMember,5,12,19,Perolehan Suara Anggota Partai
775,PartyMember,5,13,1,Perolehan Suara Anggota Partai
776,PartyMember,5,14,5,Perolehan Suara Anggota Partai
777,PartyMember,5,15,7,Perolehan Suara Anggota Partai
778,PartyMember,5,16,20,Perolehan Suara Anggota Partai
779,PartyMember,5,17,37,Perolehan Suara Anggota Partai
780,PartyMember,5,18,11,Perolehan Suara Anggota Partai
781,PartyMember,5,19,80,Perolehan Suara Anggota Partai
782,PartyMember,5,20,7,Perolehan Suara Anggota Partai
783,PartyMember,5,21,12,Perolehan Suara Anggota Partai
784,PartyMember,5,22,15,Perolehan Suara Anggota Partai
785,PartyMember,5,23,10,Perolehan Suara Anggota Partai
786,PartyMember,5,24,3,Perolehan Suara Anggota Partai
787,PartyMember,5,25,15,Perolehan Suara Anggota Partai
788,PartyMember,5,26,8,Perolehan Suara Anggota Partai
789,PartyMember,5,27,40,Perolehan Suara Anggota Partai
790,PartyMember,5,28,8,Perolehan Suara Anggota Partai
791,PartyMember,5,29,11,Perolehan Suara Anggota Partai
792,PartyMember,5,30,15,Perolehan Suara Anggota Partai
793,PartyMember,5,31,36,Perolehan Suara Anggota Partai
794,PartyMember,6,1,,Perolehan Suara Anggota Partai
795,PartyMember,6,2,,Perolehan Suara Anggota Partai
796,PartyMember,6,3,,Perolehan Suara Anggota Partai
797,PartyMember,6,4,,Perolehan Suara Anggota Partai
798,PartyMember,6,5,,Perolehan Suara Anggota Partai
799,PartyMember,6,6,,Perolehan Suara Anggota Partai
800,PartyMember,6,7,,Perolehan Suara Anggota Partai
801,PartyMember,6,8,,Perolehan Suara Anggota Partai
802,PartyMember,6,9,,Perolehan Suara Anggota Partai
803,PartyMember,6,10,,Perolehan Suara Anggota Partai
804,PartyMember,6,11,14,Perolehan Suara Anggota Partai
805,PartyMember,6,12,9,Perolehan Suara Anggota Partai
806,PartyMember,6,13,2,Perolehan Suara Anggota Partai
807,PartyMember,6,14,5,Perolehan Suara Anggota Partai
808,PartyMember,6,15,10,Perolehan Suara Anggota Partai
809,PartyMember,6,16,32,Perolehan Suara Anggota Partai
810,PartyMember,6,17,34,Perolehan Suara Anggota Partai
811,PartyMember,6,18,18,Perolehan Suara Anggota Partai
812,PartyMember,6,19,22,Perolehan Suara Anggota Partai
813,PartyMember,6,20,7,Perolehan Suara Anggota Partai
814,PartyMember,6,21,11,Perolehan Suara Anggota Partai
815,PartyMember,6,22,18,Perolehan Suara Anggota Partai
816,PartyMember,6,23,8,Perolehan Suara Anggota Partai
817,PartyMember,6,24,10,Perolehan Suara Anggota Partai
818,PartyMember,6,25,13,Perolehan Suara Anggota Partai
819,PartyMember,6,26,9,Perolehan Suara Anggota Partai
820,PartyMember,6,27,27,Perolehan Suara Anggota Partai
821,PartyMember,6,28,8,Perolehan Suara Anggota Partai
822,PartyMember,6,29,3,Perolehan Suara Anggota Partai
823,PartyMember,6,30,29,Perolehan Suara Anggota Partai
824,PartyMember,6,31,49,Perolehan Suara Anggota Partai
825,PartyMember,7,1,,Perolehan Suara Anggota Partai
826,PartyMember,7,2,,Perolehan Suara Anggota Partai
827,PartyMember,7,3,,Perolehan Suara Anggota Partai
828,PartyMember,7,4,,Perolehan Suara Anggota Partai
829,PartyMember,7,5,,Perolehan Suara Anggota Partai
830,PartyMember,7,6,,Perolehan Suara Anggota Partai
831,PartyMember,7,7,,Perolehan Suara Anggota Partai
832,PartyMember,7,8,,Perolehan Suara Anggota Partai
833,PartyMember,7,9,,Perolehan Suara Anggota Partai
834,PartyMember,7,10,,Perolehan Suara Anggota Partai
835,PartyMember,7,11,6,Perolehan Suara Anggota Partai
836,PartyMember,7,12,9,Perolehan Suara Anggota Partai
837,PartyMember,7,13,4,Perolehan Suara Anggota Partai
838,PartyMember,7,14,4,Perolehan Suara Anggota Partai
839,PartyMember,7,15,4,Perolehan Suara Anggota Partai
840,PartyMember,7,16,9,Perolehan Suara Anggota Partai
841,PartyMember,7,17,33,Perolehan Suara Anggota Partai
842,PartyMember,7,18,5,Perolehan Suara Anggota Partai
843,PartyMember,7,19,11,Perolehan Suara Anggota Partai
844,PartyMember,7,20,4,Perolehan Suara Anggota Partai
845,PartyMember,7,21,6,Perolehan Suara Anggota Partai
846,PartyMember,7,22,5,Perolehan Suara Anggota Partai
847,PartyMember,7,23,7,Perolehan Suara Anggota Partai
848,PartyMember,7,24,12,Perolehan Suara Anggota Partai
849,PartyMember,7,25,21,Perolehan Suara Anggota Partai
850,PartyMember,7,26,1,Perolehan Suara Anggota Partai
851,PartyMember,7,27,11,Perolehan Suara Anggota Partai
852,PartyMember,7,28,6,Perolehan Suara Anggota Partai
853,PartyMember,7,29,1,Perolehan Suara Anggota Partai
854,PartyMember,7,30,16,Perolehan Suara Anggota Partai
855,PartyMember,7,31,11,Perolehan Suara Anggota Partai
856,PartyMember,8,1,,Perolehan Suara Anggota Partai
857,PartyMember,8,2,,Perolehan Suara Anggota Partai
858,PartyMember,8,3,,Perolehan Suara Anggota Partai
859,PartyMember,8,4,,Perolehan Suara Anggota Partai
860,PartyMember,8,5,,Perolehan Suara Anggota Partai
861,PartyMember,8,6,,Perolehan Suara Anggota Partai
862,PartyMember,8,7,,Perolehan Suara Anggota Partai
863,PartyMember,8,8,,Perolehan Suara Anggota Partai
864,PartyMember,8,9,,Perolehan Suara Anggota Partai
865,PartyMember,8,10,,Perolehan Suara Anggota Partai
866,PartyMember,8,11,88,Perolehan Suara Anggota Partai
867,PartyMember,8,12,86,Perolehan Suara Anggota Partai
868,PartyMember,8,13,11,Perolehan Suara Anggota Partai
869,PartyMember,8,14,108,Perolehan Suara Anggota Partai
870,PartyMember,8,15,34,Perolehan Suara Anggota Partai
871,PartyMember,8,16,176,Perolehan Suara Anggota Partai
872,PartyMember,8,17,140,Perolehan Suara Anggota Partai
873,PartyMember,8,18,339,Perolehan Suara Anggota Partai
874,PartyMember,8,19,98,Perolehan Suara Anggota Partai
875,PartyMember,8,20,54,Perolehan Suara Anggota Partai
876,PartyMember,8,21,44,Perolehan Suara Anggota Partai
877,PartyMember,8,22,134,Perolehan Suara Anggota Partai
878,PartyMember,8,23,33,Perolehan Suara Anggota Partai
879,PartyMember,8,24,172,Perolehan Suara Anggota Partai
880,PartyMember,8,25,39,Perolehan Suara Anggota Partai
881,PartyMember,8,26,29,Perolehan Suara Anggota Partai
882,PartyMember,8,27,78,Perolehan Suara Anggota Partai
883,PartyMember,8,28,34,Perolehan Suara Anggota Partai
884,PartyMember,8,29,36,Perolehan Suara Anggota Partai
885,PartyMember,8,30,119,Perolehan Suara Anggota Partai
886,PartyMember,8,31,152,Perolehan Suara Anggota Partai
887,PartyMember,9,1,,Perolehan Suara Anggota Partai
888,PartyMember,9,2,,Perolehan Suara Anggota Partai
889,PartyMember,9,3,,Perolehan Suara Anggota Partai
890,PartyMember,9,4,,Perolehan Suara Anggota Partai
891,PartyMember,9,5,,Perolehan Suara Anggota Partai
892,PartyMember,9,6,,Perolehan Suara Anggota Partai
893,PartyMember,9,7,,Perolehan Suara Anggota Partai
894,PartyMember,9,8,,Perolehan Suara Anggota Partai
895,PartyMember,9,9,,Perolehan Suara Anggota Partai
896,PartyMember,9,10,,Perolehan Suara Anggota Partai
897,PartyMember,9,11,10,Perolehan Suara Anggota Partai
898,PartyMember,9,12,28,Perolehan Suara Anggota Partai
899,PartyMember,9,13,6,Perolehan Suara Anggota Partai
900,PartyMember,9,14,67,Perolehan Suara Anggota Partai
901,PartyMember,9,15,7,Perolehan Suara Anggota Partai
902,PartyMember,9,16,49,Perolehan Suara Anggota Partai
903,PartyMember,9,17,52,Perolehan Suara Anggota Partai
904,PartyMember,9,18,26,Perolehan Suara Anggota Partai
905,PartyMember,9,19,16,Perolehan Suara Anggota Partai
906,PartyMember,9,20,19,Perolehan Suara Anggota Partai
907,PartyMember,9,21,8,Perolehan Suara Anggota Partai
908,PartyMember,9,22,26,Perolehan Suara Anggota Partai
909,PartyMember,9,23,13,Perolehan Suara Anggota Partai
910,PartyMember,9,24,40,Perolehan Suara Anggota Partai
911,PartyMember,9,25,15,Perolehan Suara Anggota Partai
912,PartyMember,9,26,6,Perolehan Suara Anggota Partai
913,PartyMember,9,27,22,Perolehan Suara Anggota Partai
914,PartyMember,9,28,9,Perolehan Suara Anggota Partai
915,PartyMember,9,29,12,Perolehan Suara Anggota Partai
916,PartyMember,9,30,42,Perolehan Suara Anggota Partai
917,PartyMember,9,31,41,Perolehan Suara Anggota Partai
918,PartyMember,10,1,,Perolehan Suara Anggota Partai
919,PartyMember,10,2,,Perolehan Suara Anggota Partai
920,PartyMember,10,3,,Perolehan Suara Anggota Partai
921,PartyMember,10,4,,Perolehan Suara Anggota Partai
922,PartyMember,10,5,,Perolehan Suara Anggota Partai
923,PartyMember,10,6,,Perolehan Suara Anggota Partai
924,PartyMember,10,7,,Perolehan Suara Anggota Partai
925,PartyMember,10,8,,Perolehan Suara Anggota Partai
926,PartyMember,10,9,,Perolehan Suara Anggota Partai
927,PartyMember,10,10,,Perolehan Suara Anggota Partai
928,PartyMember,10,11,10,Perolehan Suara Anggota Partai
929,PartyMember,10,12,22,Perolehan Suara Anggota Partai
930,PartyMember,10,13,5,Perolehan Suara Anggota Partai
931,PartyMember,10,14,22,Perolehan Suara Anggota Partai
932,PartyMember,10,15,14,Perolehan Suara Anggota Partai
933,PartyMember,10,16,45,Perolehan Suara Anggota Partai
934,PartyMember,10,17,58,Perolehan Suara Anggota Partai
935,PartyMember,10,18,28,Perolehan Suara Anggota Partai
936,PartyMember,10,19,22,Perolehan Suara Anggota Partai
937,PartyMember,10,20,23,Perolehan Suara Anggota Partai
938,PartyMember,10,21,12,Perolehan Suara Anggota Partai
939,PartyMember,10,22,35,Perolehan Suara Anggota Partai
940,PartyMember,10,23,7,Perolehan Suara Anggota Partai
941,PartyMember,10,24,35,Perolehan Suara Anggota Partai
942,PartyMember,10,25,17,Perolehan Suara Anggota Partai
943,PartyMember,10,26,4,Perolehan Suara Anggota Partai
944,PartyMember,10,27,28,Perolehan Suara Anggota Partai
945,PartyMember,10,28,22,Perolehan Suara Anggota Partai
946,PartyMember,10,29,12,Perolehan Suara Anggota Partai
947,PartyMember,10,30,51,Perolehan Suara Anggota Partai
948,PartyMember,10,31,39,Perolehan Suara Anggota Partai
949,PartyMember,11,1,,Perolehan Suara Anggota Partai
950,PartyMember,11,2,,Perolehan Suara Anggota Partai
951,PartyMember,11,3,,Perolehan Suara Anggota Partai
952,PartyMember,11,4,,Perolehan Suara Anggota Partai
953,PartyMember,11,5,,Perolehan Suara Anggota Partai
954,PartyMember,11,6,,Perolehan Suara Anggota Partai
955,PartyMember,11,7,,Perolehan Suara Anggota Partai
956,PartyMember,11,8,,Perolehan Suara Anggota Partai
957,PartyMember,11,9,,Perolehan Suara Anggota Partai
958,PartyMember,11,10,,Perolehan Suara Anggota Partai
959,PartyMember,11,11,3,Perolehan Suara Anggota Partai
960,PartyMember,11,12,8,Perolehan Suara Anggota Partai
961,PartyMember,11,13,1,Perolehan Suara Anggota Partai
962,PartyMember,11,14,10,Perolehan Suara Anggota Partai
963,PartyMember,11,15,5,Perolehan Suara Anggota Partai
964,PartyMember,11,16,22,Perolehan Suara Anggota Partai
965,PartyMember,11,17,16,Perolehan Suara Anggota Partai
966,PartyMember,11,18,10,Perolehan Suara Anggota Partai
967,PartyMember,11,19,13,Perolehan Suara Anggota Partai
968,PartyMember,11,20,7,Perolehan Suara Anggota Partai
969,PartyMember,11,21,3,Perolehan Suara Anggota Partai
970,PartyMember,11,22,13,Perolehan Suara Anggota Partai
