periode,id_partai,nama_partai,role,nama,id_calon,mata_uang,uang,nilai_barang,unit_barang,nilai_jasa,bentuk_jasa,jumlah,keterangan
2,7,Partai Demokrat,calon anggota legislatif,"Ir. H. MUHAMMAD BAGHOWI, MM",3303-00-0000-0702,Rp,,,,100000000,,100000000,
2,7,Partai Demokrat,calon anggota legislatif,"ITA SUSANTI, SE",3303-00-0000-0703,Rp,,,,55568750,,55568750,
2,7,Partai Demokrat,calon anggota legislatif,"Ir. H. WIDJANARKO, MSc",3303-00-0000-0704,Rp,,,,34100000,,34100000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. MASHUDI HARI PURWANTO,3303-00-0000-0705,Rp,,,,51500000,,51500000,
2,7,Partai Demokrat,calon anggota legislatif,"ENDAH MARYANI SARI, SH",3303-00-0000-0706,Rp,,,,38000000,,38000000,
2,7,Partai Demokrat,calon anggota legislatif,ULIL ABSHAR ABDALLA,3303-00-0000-0707,Rp,,,,70340000,,70340000,
2,7,Partai Demokrat,calon anggota legislatif,Dr. L. STEFANUS WIJI SURATNO,3303-00-0000-0708,Rp,,,,38500000,,38500000,
2,7,Partai Demokrat,calon anggota legislatif,"Hj. ANDI PURNAMA SARI, SH.",3303-00-0000-0709,Rp,,,,51150000,,51150000,
2,7,Partai Demokrat,calon anggota legislatif,"RINTO SUBEKTI, SE, MM",3304-00-0000-0701,Rp,,,,340450000,,340450000,
2,7,Partai Demokrat,calon anggota legislatif,JUNIWATI NASIR,3304-00-0000-0702,Rp,,,,84000000,,84000000,
2,7,Partai Demokrat,calon anggota legislatif,"Dr. KP. EDDY WIRABHUMI, SH, MM",3304-00-0000-0703,Rp,,,,213800000,,213800000,
2,7,Partai Demokrat,calon anggota legislatif,VINOD KUMAR AGARWAL,3304-00-0000-0704,Rp,,,,54872700,,54872700,
2,7,Partai Demokrat,calon anggota legislatif,"PUTRY NURHAENI, S.IP",3304-00-0000-0705,Rp,,,,59550000,,59550000,
2,7,Partai Demokrat,calon anggota legislatif,"H. BAYU JALAR PRAYOGO, SE, MM",3304-00-0000-0706,Rp,,,,92000000,,92000000,
2,7,Partai Demokrat,calon anggota legislatif,"TITIS ADIYANUR MACHFUDIYAH, S.Psi",3304-00-0000-0707,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,"Dra. GRAY KOES MOERTIYAH,MPd",3305-00-0000-0701,Rp,,,,315750000,,315750000,
2,7,Partai Demokrat,calon anggota legislatif,ENDU MARSONO,3305-00-0000-0702,Rp,,,,240350000,,240350000,
2,7,Partai Demokrat,calon anggota legislatif,Y. WIBOWO AGUNG SANYOTO,3305-00-0000-0703,Rp,,,,102000000,,102000000,
2,7,Partai Demokrat,calon anggota legislatif,DECKY HARDIJANTHO,3305-00-0000-0704,Rp,,,,73000000,,73000000,
2,7,Partai Demokrat,calon anggota legislatif,"WISNU WAHYU HARDJANTO, SE",3305-00-0000-0705,Rp,,,,220000000,,220000000,
2,7,Partai Demokrat,calon anggota legislatif,MAHANDARI WUNGU,3305-00-0000-0706,Rp,,,,45000000,,45000000,
2,7,Partai Demokrat,calon anggota legislatif,"BAHARUDIN HAKIM, SH",3305-00-0000-0707,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,CANDRA DEWI YUANA,3305-00-0000-0708,Rp,,,,15400000,,15400000,
2,7,Partai Demokrat,calon anggota legislatif,HM. ROSYID HIDAYAT. Ir,3306-00-0000-0701,Rp,,,,261000000,,261000000,
2,7,Partai Demokrat,calon anggota legislatif,Hj. SITI KHANAH WINDU ASTUTI,3306-00-0000-0702,Rp,,,,300000000,,300000000,
2,7,Partai Demokrat,calon anggota legislatif,"H. ANIS HARIRI, ST, MSE",3306-00-0000-0703,Rp,,,,38234000,,38234000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. KRISNO PUDJONGGO,3306-00-0000-0704,Rp,,,,96700000,,96700000,
2,7,Partai Demokrat,calon anggota legislatif,"ANIK AMIKAWATI, S.Sos, M.Si",3306-00-0000-0705,Rp,,,,95081250,,95081250,
2,7,Partai Demokrat,calon anggota legislatif,HIMAWAN SUTANTO,3306-00-0000-0706,Rp,,,,87790055,,87790055,
2,7,Partai Demokrat,calon anggota legislatif,NURCAHYO ANGGOROJATI,3306-00-0000-0707,Rp,,,,556125000,,556125000,
2,7,Partai Demokrat,calon anggota legislatif,HERLINA SURYOSUTARSO,3306-00-0000-0708,Rp,,,,96200000,,96200000,
2,7,Partai Demokrat,calon anggota legislatif,"Ir. IDRIS SUGENG, M.Sc",3307-00-0000-0701,Rp,,,,400000000,,400000000,
2,7,Partai Demokrat,calon anggota legislatif,Dra. RA IDA RIYANTI,3307-00-0000-0702,Rp,,,,573950000,,573950000,
2,7,Partai Demokrat,calon anggota legislatif,"WENANG LAKSONO, SE",3307-00-0000-0703,Rp,,,,248400000,,248400000,
2,7,Partai Demokrat,calon anggota legislatif,"SETYARINI DWIRETNATI, SH,M.Kom",3307-00-0000-0704,Rp,,,,409000000,,409000000,
2,7,Partai Demokrat,calon anggota legislatif,"YULIANI SURYANINGRUM, SH",3307-00-0000-0705,Rp,,,,469950000,,469950000,
2,7,Partai Demokrat,calon anggota legislatif,"MUHAMMAD KUSWANDI, ST",3307-00-0000-0706,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,"H. ENDON PRIYANTO, ST, MM",3307-00-0000-0707,Rp,,,,284525100,,284525100,
2,7,Partai Demokrat,calon anggota legislatif,"FARDAN FAUZAN, SE, M.Sc",3308-00-0000-0701,Rp,,,,286500000,,286500000,
2,7,Partai Demokrat,calon anggota legislatif,"KHATIBUL UMAM WIRANU,M.Hum",3308-00-0000-0702,Rp,,,,595000000,,595000000,
2,7,Partai Demokrat,calon anggota legislatif,"LEGI SETIAWATI, SH",3308-00-0000-0703,Rp,,,,99000000,,99000000,
2,7,Partai Demokrat,calon anggota legislatif,"Drs. BAMBANG HARTONO, SH, MH",3308-00-0000-0704,Rp,,,,49230900,,49230900,
2,7,Partai Demokrat,calon anggota legislatif,WIDODO DWI PRASTOWO,3308-00-0000-0705,Rp,,,,144000000,,144000000,
2,7,Partai Demokrat,calon anggota legislatif,EFFA FAUZIAH,3308-00-0000-0706,Rp,,,,121925000,,121925000,
2,7,Partai Demokrat,calon anggota legislatif,"OKTO WIRYAWAN SUBAGYO,S.Sos",3308-00-0000-0707,Rp,,,,405000000,,405000000,
2,7,Partai Demokrat,calon anggota legislatif,"SELVI WIDYA SARI, S.Kom",3308-00-0000-0708,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,"H. SUKAWI SUTARIP, SH, SE",3309-00-0000-0701,Rp,,,,152865900,,152865900,
2,7,Partai Demokrat,calon anggota legislatif,"H. MEHBOB, SH, MH, CN",3309-00-0000-0702,Rp,,,,100192500,,100192500,
2,7,Partai Demokrat,calon anggota legislatif,"NAFISATUL KHOIRIYAH, SHI",3309-00-0000-0703,Rp,,,,79000000,,79000000,
2,7,Partai Demokrat,calon anggota legislatif,Drs. KAWIYAN,3309-00-0000-0704,Rp,,,,13700000,,13700000,
2,7,Partai Demokrat,calon anggota legislatif,"CHRISTOPHER NUGROHO, ST.MSi",3309-00-0000-0705,Rp,,,,15000000,,15000000,
2,7,Partai Demokrat,calon anggota legislatif,"WIRANTI SAPUTRI, SE",3309-00-0000-0706,Rp,,,,74530000,,74530000,
2,7,Partai Demokrat,calon anggota legislatif,SAMSUL BAHARA,3309-00-0000-0707,Rp,,,,33000000,,33000000,
2,7,Partai Demokrat,calon anggota legislatif,"TATI, Amk",3309-00-0000-0708,Rp,,,,8000000,,8000000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. H. SUTARIP TULIS WIDODO,3310-00-0000-0701,Rp,,,,491652500,,491652500,
2,7,Partai Demokrat,calon anggota legislatif,"SM. HABIB BAHR, SE",3310-00-0000-0702,Rp,,,,50000000,,50000000,
2,7,Partai Demokrat,calon anggota legislatif,FANNY SRIKANDINI,3310-00-0000-0703,Rp,,,,181000000,,181000000,
2,7,Partai Demokrat,calon anggota legislatif,"MOCHAMAD ROCHIM, SH.MKn",3310-00-0000-0704,Rp,,,,91500000,,91500000,
2,7,Partai Demokrat,calon anggota legislatif,"EFFY KUSWITA, SH",3310-00-0000-0705,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,Ir. SUTOMO,3310-00-0000-0706,Rp,,,,498000000,,498000000,
2,7,Partai Demokrat,calon anggota legislatif,R. AY. LEGININGSIH,3310-00-0000-0707,Rp,,,,145000000,,145000000,
2,7,Partai Demokrat,calon anggota legislatif,Dra. LUCY KURNIASARI,3501-00-0000-0701,Rp,,,,293000000,,293000000,
2,7,Partai Demokrat,calon anggota legislatif,"SULFAN SAURI, SH",3501-00-0000-0702,Rp,,,,523745000,,523745000,
2,7,Partai Demokrat,calon anggota legislatif,H. IMAM SUNARDHI,3501-00-0000-0703,Rp,,,,400000000,,400000000,
2,7,Partai Demokrat,calon anggota legislatif,"H. MUSH LUDFY, SH, MH",3501-00-0000-0704,Rp,,,,1100000000,,1100000000,
2,7,Partai Demokrat,calon anggota legislatif,"DAISY M. SILANNO, S.Sn. M.Si",3501-00-0000-0705,Rp,,,,52000000,,52000000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. FANDI UTOMO,3501-00-0000-0706,Rp,,,,766000000,,766000000,
2,7,Partai Demokrat,calon anggota legislatif,H. MOCHAMAD RIZAL,3501-00-0000-0707,Rp,,,,30000000,,30000000,
2,7,Partai Demokrat,calon anggota legislatif,LISTIAWATI S,3501-00-0000-0708,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,A. CHAIRIL MUSLIM,3501-00-0000-0709,Rp,,,,55000000,,55000000,
2,7,Partai Demokrat,calon anggota legislatif,"H. JALALUDDIN ALHAM, S.IP. M.HUM",3501-00-0000-0710,Rp,,,,50000000,,50000000,
2,7,Partai Demokrat,calon anggota legislatif,"KH. YUNUS ROICHAN, SH, M.H.I",3502-00-0000-0701,Rp,,,,409270000,,409270000,
2,7,Partai Demokrat,calon anggota legislatif,VERA NAWIRA,3502-00-0000-0702,Rp,,,,175000000,,175000000,
2,7,Partai Demokrat,calon anggota legislatif,Drs. AGUS FERY YUSUF. T,3502-00-0000-0703,Rp,,,,293000000,,293000000,
2,7,Partai Demokrat,calon anggota legislatif,YANTI WIDIAWATI SOETARMAN,3502-00-0000-0704,Rp,,,,61000000,,61000000,
2,7,Partai Demokrat,calon anggota legislatif,MUSTHAFA,3502-00-0000-0705,Rp,,,,125000000,,125000000,
2,7,Partai Demokrat,calon anggota legislatif,"ADITYA INDRADJAJA, Dipl. Ing",3502-00-0000-0706,Rp,,,,275000000,,275000000,
2,7,Partai Demokrat,calon anggota legislatif,"EVI ZAINAL ABIDIN, B. Comm",3502-00-0000-0707,Rp,,,,130000000,,130000000,
2,7,Partai Demokrat,calon anggota legislatif,"AZAM AZMAN NATAWIJANA, Ir. H",3503-00-0000-0701,Rp,,,,297370000,,297370000,
2,7,Partai Demokrat,calon anggota legislatif,"H. SHOLEH SOE'AIDY, SH",3503-00-0000-0702,Rp,,,,78716000,,78716000,
2,7,Partai Demokrat,calon anggota legislatif,AMINAH ALI ASSEGAF,3503-00-0000-0703,Rp,,,,246000000,,246000000,
2,7,Partai Demokrat,calon anggota legislatif,"Drs. H. ADIL ACHMADIYONO, MMA",3503-00-0000-0704,Rp,,,,869050000,,869050000,
2,7,Partai Demokrat,calon anggota legislatif,"H. SOEPATNO, SH",3503-00-0000-0705,Rp,,,,70550000,,70550000,
2,7,Partai Demokrat,calon anggota legislatif,KUNTI HARIYANI,3503-00-0000-0706,Rp,,,,19000000,,19000000,
2,7,Partai Demokrat,calon anggota legislatif,"MIRDA RASYID, SE. MM",3503-00-0000-0707,Rp,,,,265296000,,265296000,
2,7,Partai Demokrat,calon anggota legislatif,Dr. MOHAMAD IKHSAN MODJO,3504-00-0000-0701,Rp,,,,120000000,,120000000,
2,7,Partai Demokrat,calon anggota legislatif,Drs. AYUB KHAN,3504-00-0000-0702,Rp,,,,298000000,,298000000,
2,7,Partai Demokrat,calon anggota legislatif,Hj. SITI ROMLAH,3504-00-0000-0703,Rp,,,,100000000,,100000000,
2,7,Partai Demokrat,calon anggota legislatif,FIRMAN YURSAK,3504-00-0000-0704,Rp,,,,160000000,,160000000,
2,7,Partai Demokrat,calon anggota legislatif,NATASSYA TARRA,3504-00-0000-0705,Rp,,,,189747500,,189747500,
2,7,Partai Demokrat,calon anggota legislatif,MAKSUM,3504-00-0000-0706,Rp,,,,28230000,,28230000,
2,7,Partai Demokrat,calon anggota legislatif,"Hj. TUTUK ASMA'A ZUCHROH, ST., MT.",3504-00-0000-0707,Rp,,,,297370000,,297370000,
2,7,Partai Demokrat,calon anggota legislatif,"ABDUL GOFUR, SE.",3504-00-0000-0708,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,"DR. NURHAYATI ALI ASSEGAF, M.Si",3505-00-0000-0701,Rp,,,,209500000,,209500000,
2,7,Partai Demokrat,calon anggota legislatif,"DR. PIETER C ZULKIFLI, SH., MH.",3505-00-0000-0702,Rp,,,,347300000,,347300000,
2,7,Partai Demokrat,calon anggota legislatif,"IMRON ROSYADI HAMID, M.Si",3505-00-0000-0703,Rp,,,,369000000,,369000000,
2,7,Partai Demokrat,calon anggota legislatif,"RM. MOCH. BINTANG D. PRABOWO, SH",3505-00-0000-0704,Rp,,,,76000000,,76000000,
2,7,Partai Demokrat,calon anggota legislatif,"Hj. ARIYANA WAHIDAH, S.Ag",3505-00-0000-0705,Rp,,,,67700000,,67700000,
2,7,Partai Demokrat,calon anggota legislatif,"H. SOFYAN SAID, S.Pd, SE, Ak,MBA",3505-00-0000-0706,Rp,,,,55000000,,55000000,
2,7,Partai Demokrat,calon anggota legislatif,"ERTIN PRILAWATI, A.Md. Par",3505-00-0000-0707,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,"FIKRI YURSAK, ST",3505-00-0000-0708,Rp,,,,39650000,,39650000,
2,7,Partai Demokrat,calon anggota legislatif,"VENNA MELINDA, SE.",3506-00-0000-0701,Rp,,,,150000000,,150000000,
2,7,Partai Demokrat,calon anggota legislatif,"dr. Hj. NOVA RIYANTI YUSUF,SpKj.",3506-00-0000-0702,Rp,,,,183413000,,183413000,
2,7,Partai Demokrat,calon anggota legislatif,MAIMARA TANDO,3506-00-0000-0703,Rp,,,,238300000,,238300000,
2,7,Partai Demokrat,calon anggota legislatif,"REZA TRIANTO, SH, M.Hum",3506-00-0000-0704,Rp,,,,477400000,,477400000,
2,7,Partai Demokrat,calon anggota legislatif,"HABIB, SH., M.Hum.",3506-00-0000-0705,Rp,,,,144000000,,144000000,
2,7,Partai Demokrat,calon anggota legislatif,ELLEN SALOMA,3506-00-0000-0706,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,KEVIN A TH PITOY,3506-00-0000-0707,Rp,,,,1250000,,1250000,
2,7,Partai Demokrat,calon anggota legislatif,ABDULLAH KAFABIH,3506-00-0000-0708,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,"PUTUT WIJANARKO, ST",3506-00-0000-0709,Rp,,,,5500000,,5500000,
2,7,Partai Demokrat,calon anggota legislatif,"EDHIE BASKORO YUDHOYONO, M.SC",3507-00-0000-0701,Rp,,,,499743000,,499743000,
2,7,Partai Demokrat,calon anggota legislatif,SARTONO,3507-00-0000-0702,Rp,,,,650000000,,650000000,
2,7,Partai Demokrat,calon anggota legislatif,"RUSMINIATI, SH, Mkn",3507-00-0000-0703,Rp,,,,99657000,,99657000,
2,7,Partai Demokrat,calon anggota legislatif,"Drs. AZIZ AHMADI, M.Sc",3507-00-0000-0704,Rp,,,,24000000,,24000000,
2,7,Partai Demokrat,calon anggota legislatif,"Drs. SAGUNG PANGESTU, MM",3507-00-0000-0705,Rp,,,,510000000,,510000000,
2,7,Partai Demokrat,calon anggota legislatif,"NANIK HARIYATI, S.Sos",3507-00-0000-0706,Rp,,,,150062500,,150062500,
2,7,Partai Demokrat,calon anggota legislatif,SIGISMOND BHARATA WISNUWARDHANA NOTODIPURO,3507-00-0000-0707,Rp,,,,798000000,,798000000,
2,7,Partai Demokrat,calon anggota legislatif,"Hj. Ir. MARIANA HARAHAP, MBA",3507-00-0000-0708,Rp,,,,402000000,,402000000,
2,7,Partai Demokrat,calon anggota legislatif,"Drs. H. GUNTUR SASONO, M.Si",3508-00-0000-0701,Rp,,,,151250000,,151250000,
2,7,Partai Demokrat,calon anggota legislatif,"H. RATYONO, MSc",3508-00-0000-0702,Rp,,,,30400000,,30400000,
2,7,Partai Demokrat,calon anggota legislatif,HENING TYAS SUTJI,3508-00-0000-0703,Rp,,,,100000000,,100000000,
2,7,Partai Demokrat,calon anggota legislatif,"Ir. IRAWAN LEKSONO, MM",3508-00-0000-0704,Rp,,,,184126000,,184126000,
2,7,Partai Demokrat,calon anggota legislatif,HERU PURWOKO,3508-00-0000-0705,Rp,,,,60000000,,60000000,
2,7,Partai Demokrat,calon anggota legislatif,R. NOVI ROUDHATUL JANNAH,3508-00-0000-0706,Rp,,,,45000000,,45000000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. MUHAMMAD AMIN,3508-00-0000-0707,Rp,,,,93700000,,93700000,
2,7,Partai Demokrat,calon anggota legislatif,AGUNG BUDIARTO,3508-00-0000-0708,Rp,,,,30000000,,30000000,
2,7,Partai Demokrat,calon anggota legislatif,"ZUZANA ILONA TOMBENG, S.Th., M.Th",3508-00-0000-0709,Rp,,,,808700000,,808700000,
2,7,Partai Demokrat,calon anggota legislatif,"SUPANDI R. SUGONDO, S.Sos, M.Si",3508-00-0000-0710,Rp,,,,300000000,,300000000,
2,7,Partai Demokrat,calon anggota legislatif,"DIDIK MUKRIANTO, SH",3509-00-0000-0701,Rp,,,,180400000,,180400000,
2,7,Partai Demokrat,calon anggota legislatif,"IDA RIA S, SE, MM",3509-00-0000-0702,Rp,,,,151900000,,151900000,
2,7,Partai Demokrat,calon anggota legislatif,"Dr. H. HADI TUGUR, M.Pd, MM",3509-00-0000-0703,Rp,,,,434000000,,434000000,
2,7,Partai Demokrat,calon anggota legislatif,"RM ARMAYA MANGKUNEGARA, SH, MH",3509-00-0000-0704,Rp,,,,148000000,,148000000,
2,7,Partai Demokrat,calon anggota legislatif,AIRLANGGA,3509-00-0000-0705,Rp,,,,136000000,,136000000,
2,7,Partai Demokrat,calon anggota legislatif,"Hj. ASNAIDA, SE",3509-00-0000-0706,Rp,,,,162000000,,162000000,
2,7,Partai Demokrat,calon anggota legislatif,Drs. H. MAHRUS MUNIR,3510-00-0000-0701,Rp,,,,314000000,,314000000,
2,7,Partai Demokrat,calon anggota legislatif,FARHAN EFFENDY,3510-00-0000-0702,Rp,,,,161000000,,161000000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. HIDAYATUL NUROHMAH,3510-00-0000-0703,Rp,,,,177130000,,177130000,
2,7,Partai Demokrat,calon anggota legislatif,"HENDRA SUWARDANA, SE, M.S.M",3510-00-0000-0704,Rp,,,,90000000,,90000000,
2,7,Partai Demokrat,calon anggota legislatif,"Drs. MUCHTAR EFFENDI, M.Si",3510-00-0000-0705,Rp,,,,13000000,,13000000,
2,7,Partai Demokrat,calon anggota legislatif,ASTI TRI HERTANTI,3510-00-0000-0706,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,ACHSANUL QOSASI,3511-00-0000-0701,Rp,,,,3180000000,,3180000000,
2,7,Partai Demokrat,calon anggota legislatif,"DR. YUS SUDARSO Drs, SH, MH",3511-00-0000-0702,Rp,,,,460000000,,460000000,
2,7,Partai Demokrat,calon anggota legislatif,Rr. SANTI PUSPA ARIYANI,3511-00-0000-0703,Rp,,,,34000000,,34000000,
2,7,Partai Demokrat,calon anggota legislatif,"BENEDICTA TIUR PURWATI SIMBOLON, SH",3511-00-0000-0704,Rp,,,,9135000,,9135000,
2,7,Partai Demokrat,calon anggota legislatif,"Drs. A. AZIS RACHMAN, M.Si",3511-00-0000-0705,Rp,,,,59451000,,59451000,
2,7,Partai Demokrat,calon anggota legislatif,"TINTIN INDRAWATI, SH",3511-00-0000-0706,Rp,,,,195000000,,195000000,
2,7,Partai Demokrat,calon anggota legislatif,"H. MAT NASIR, S.Sos",3511-00-0000-0707,Rp,,,,213000000,,213000000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. NUKI SUTARNO WIRJOWERDOJO,3511-00-0000-0708,Rp,,,,404725500,,404725500,
2,7,Partai Demokrat,calon anggota legislatif,"ALBERT YAPUTRA, S.Sos, M.I.Kom",6101-00-0000-0701,Rp,,,,119400000,,119400000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. LIM SUI KHIANG,6101-00-0000-0702,Rp,,,,450000000,,450000000,
2,7,Partai Demokrat,calon anggota legislatif,"ERMA SURYANI RANIK, SH",6101-00-0000-0703,Rp,,,,100000000,,100000000,
2,7,Partai Demokrat,calon anggota legislatif,Dr. PIET HERMAN ABIK,6101-00-0000-0704,Rp,,,,10400000,,10400000,
2,7,Partai Demokrat,calon anggota legislatif,"M. ALIAS, S.Ag. S.Pd, M.Si",6101-00-0000-0705,Rp,,,,15000000,,15000000,
2,7,Partai Demokrat,calon anggota legislatif,"IMELDA, SP",6101-00-0000-0706,Rp,,,,65000000,,65000000,
2,7,Partai Demokrat,calon anggota legislatif,"Dr. Drs. NICODEMUS R. TOUN, MM",6101-00-0000-0707,Rp,,,,50000000,,50000000,
2,7,Partai Demokrat,calon anggota legislatif,"FRANS ADISIUS DA, SH, MH",6101-00-0000-0708,Rp,,,,566204000,,566204000,
2,7,Partai Demokrat,calon anggota legislatif,Dra. DIAN ROSANA,6101-00-0000-0709,Rp,,,,36000000,,36000000,
2,7,Partai Demokrat,calon anggota legislatif,"H. BOBBY CHRISNAWAN, SH",6101-00-0000-0710,Rp,,,,141000000,,141000000,
2,7,Partai Demokrat,calon anggota legislatif,HASYIM ARSAL ALHABSI,6301-00-0000-0701,Rp,,,,1957000000,,1957000000,
2,7,Partai Demokrat,calon anggota legislatif,"DEDDY AFRIADI, SH",6301-00-0000-0702,Rp,,,,49900000,,49900000,
2,7,Partai Demokrat,calon anggota legislatif,"MAULIDAYANTI, SH",6301-00-0000-0703,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,IMAM TJAHYA ABDULLAH,6301-00-0000-0704,Rp,,,,550000000,,550000000,
2,7,Partai Demokrat,calon anggota legislatif,CARLO GAMBINO HUTAHAYAN,6301-00-0000-0705,Rp,,,,315000000,,315000000,
2,7,Partai Demokrat,calon anggota legislatif,"HJ. FERITA HARIYANI, SE",6301-00-0000-0706,Rp,,,,250000000,,250000000,
2,7,Partai Demokrat,calon anggota legislatif,IR. H. ASFIHANI,6302-00-0000-0701,Rp,,,,46000000,,46000000,
2,7,Partai Demokrat,calon anggota legislatif,IMAN ARIF,6302-00-0000-0702,Rp,,,,40000000,,40000000,
2,7,Partai Demokrat,calon anggota legislatif,DRA. ANNIE,6302-00-0000-0703,Rp,,,,25785000,,25785000,
2,7,Partai Demokrat,calon anggota legislatif,"H. MUHAMMAD ALAMSYAH, MAP",6302-00-0000-0704,Rp,,,,250000000,,250000000,
2,7,Partai Demokrat,calon anggota legislatif,FLORA JENITA ALISTYA,6302-00-0000-0705,Rp,,,,225400000,,225400000,
2,7,Partai Demokrat,calon anggota legislatif,DIDIK SALMIJARDI,6201-00-0000-0701,Rp,,,,980000000,,980000000,
2,7,Partai Demokrat,calon anggota legislatif,"H. ZAENAL ARIFIN, SE",6201-00-0000-0702,Rp,,,,304000000,,304000000,
2,7,Partai Demokrat,calon anggota legislatif,dr. LAURA KHAIRUNISA,6201-00-0000-0703,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,"JAGAU, S.Sos",6201-00-0000-0704,Rp,,,,92000000,,92000000,
2,7,Partai Demokrat,calon anggota legislatif,"CHRISTINUS BENNY, SH",6201-00-0000-0705,Rp,,,,688750000,,688750000,
2,7,Partai Demokrat,calon anggota legislatif,"UMI FARIDA, S.IP",6201-00-0000-0706,Rp,,,,21000000,,21000000,
2,7,Partai Demokrat,calon anggota legislatif,"NORBAITI ISRAN NOOR, A.Md",6401-00-0000-0701,Rp,,,,300000000,,300000000,
2,7,Partai Demokrat,calon anggota legislatif,HJ. ADJI FARIDA PADMO ARDANS,6401-00-0000-0702,Rp,,,,35200000,,35200000,
2,7,Partai Demokrat,calon anggota legislatif,"H. IHWAN DATU ADAM, SE",6401-00-0000-0703,Rp,,,,775000000,,775000000,
2,7,Partai Demokrat,calon anggota legislatif,"ICHLAS HASAN, SH, MH",6401-00-0000-0704,Rp,,,,133142000,,133142000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. F.A. MANARA LH. WENG,6401-00-0000-0705,Rp,,,,957250000,,957250000,
2,7,Partai Demokrat,calon anggota legislatif,ANDI DAISY MOCHTAR,6401-00-0000-0706,Rp,,,,25700000,,25700000,
2,7,Partai Demokrat,calon anggota legislatif,HERY SUSANTO GUN,6401-00-0000-0707,Rp,,,,302500000,,302500000,
2,7,Partai Demokrat,calon anggota legislatif,"DR. TUMBUR OMPUSUNGGU, SH, M.Hum",6401-00-0000-0708,Rp,,,,312000000,,312000000,
2,7,Partai Demokrat,calon anggota legislatif,"Hj. AIDA ZULAIKA NASUTION ISMETH, SE, MM",2101-00-0000-0701,Rp,,,,123500000,,123500000,
2,7,Partai Demokrat,calon anggota legislatif,"Hj. NANY SULISTYANI, MM",2101-00-0000-0702,Rp,,,,0,,0,
2,7,Partai Demokrat,calon anggota legislatif,"Hj. AI SURYANI, SH, SPI",2101-00-0000-0703,Rp,,,,98000000,,98000000,
2,7,Partai Demokrat,calon anggota legislatif,Dr. DARWIN ZAHEDY SALEH,1801-00-0000-0701,Rp,,,,103750000,,103750000,
2,7,Partai Demokrat,calon anggota legislatif,"H. HERIYANTO, SE, MM",1801-00-0000-0702,Rp,,,,521400000,,521400000,
2,7,Partai Demokrat,calon anggota legislatif,dr. SYAHNIDAR HELVIANI,1801-00-0000-0703,Rp,,,,43281000,,43281000,
2,7,Partai Demokrat,calon anggota legislatif,"MIN YUANAH, SE",1801-00-0000-0704,Rp,,,,151000000,,151000000,
2,7,Partai Demokrat,calon anggota legislatif,TAUFIK RUSDI,1801-00-0000-0705,Rp,,,,302500000,,302500000,
2,7,Partai Demokrat,calon anggota legislatif,"GETRUIDA WINANDA MOSSE, SH",1801-00-0000-0706,Rp,,,,102125000,,102125000,
2,7,Partai Demokrat,calon anggota legislatif,Ir. IVAN FADILLA,1801-00-0000-0707,Rp,,,,114000000,,114000000,
2,7,Partai Demokrat,calon anggota legislatif,"H. IWAN RINALDO SYARIEF, SE",1801-00-0000-0708,Rp,,,,90600000,,90600000,
2,7,Partai Demokrat,calon anggota legislatif,H. ZULKIFLI ANWAR,1801-00-0000-0709,Rp,,,,614880000,,614880000,
2,7,Partai Demokrat,calon anggota legislatif,USMAWARNIE PETER,1802-00-0000-0701,Rp,,,,151560000,,151560000,
2,7,Partai Demokrat,calon anggota legislatif,"Dr. Ir. H. ATTE SUGANDI, MM, MH",1802-00-0000-0702,Rp,,,,1634500000,,1634500000,
2,7,Partai Demokrat,calon anggota legislatif,"Ir. H. MARWAN CIK ASAN, MM",1802-00-0000-0703,Rp,,,,92500000,,92500000,
2,7,Partai Demokrat,calon anggota legislatif,NIZWAR AFFANDI,1802-00-0000-0704,Rp,,,,249000000,,249000000,
2,7,Partai Demokrat,calon anggota legislatif,"H. HADI M. MUSA SAID, M.Si",1802-00-0000-0705,Rp,,,,150500000,,150500000,
