lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,agama,tempat_lahir,tanggal_lahir,status_perkawinan,nama_pasangan,jumlah_anak,kelurahan_tinggal,kecamatan_tinggal,kab_kota_tinggal,provinsi_tinggal,foto_url,tanggal_mulai,tanggal_berakhir,keterangan
DPR,2009,11,Aceh,1102-00-0000,Aceh II,7,PARTAI DEMOKRAT,5,DPR470,MUSLIM,L,Islam,Aleukumba,1971-03-01,Belum Kawin,,,,,,,,,,
DPR,2009,11,Aceh,1102-00-0000,Aceh II,5,PARTAI GOLONGAN KARYA,1,DPR471,DRS. H. MARZUKI DAUD,L,Islam,Beurenuen-Sigli,1954-10-01,Kawin,Pocut Olly Idamulina,1,,,,,,,,
DPR,2009,11,Aceh,1102-00-0000,Aceh II,3,PARTAI KEADILAN SEJAHTERA,1,DPR472,"H. RAIHAN ISKANDAR, LC",L,Islam,Jakarta,1965-07-24,Kawin,HJ. Rita Indahyati,7,,,,,,,,
DPR,2009,14,Riau,1401-00-0000,Riau I,7,PARTAI DEMOKRAT,1,DPR473,H. SUTAN SUKARNOTOMO,L,Islam,Padang,1948-05-16,Kawin,Aniwar,6,,,,,,,,
DPR,2009,14,Riau,1401-00-0000,Riau I,5,PARTAI GOLONGAN KARYA,1,DPR474,"IR. H. ARSYAD JULIANDI RACHMAN, MBA",L,Islam,Pekanbaru,1960-07-08,Kawin,Sislita Bong,1,,,,,,,,
DPR,2009,14,Riau,1401-00-0000,Riau I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR475,IAN SIAGIAN,L,Kristen,Balige,1952-05-16,Kawin,Riamauli,3,,,,,,,,
DPR,2009,14,Riau,1401-00-0000,Riau I,3,PARTAI KEADILAN SEJAHTERA,1,DPR476,DRS. CHAIRUL ANWAR. APT,L,Islam,Pekanbaru,1963-10-13,Kawin,"Meriawati S. Ssi, Apt",7,,,,,,,,
DPR,2009,14,Riau,1401-00-0000,Riau I,8,PARTAI AMANAT NASIONAL,1,DPR477,"H. ASMAN ABNUR, SE, M.Si",L,Islam,Padang Pariaman,1961-02-02,Kawin,Dra. Zas Juniarti,2,,,,,,,,
DPR,2009,14,Riau,1401-00-0000,Riau I,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR478,"DRS. H. WAN ABU BAKAR, MS. M.Si",L,Islam,Selat Panjang,1950-08-09,Kawin,Hj. Wan Elizam Ali,5,,,,,,,,
DPR,2009,14,Riau,1402-00-0000,Riau II,7,PARTAI DEMOKRAT,1,DPR479,MUHAMMAD NASIR,L,Islam,Pematang Siantar,1973-07-23,Kawin,Ratna Sari Dewi,3,,,,,,,,
DPR,2009,14,Riau,1402-00-0000,Riau II,5,PARTAI GOLONGAN KARYA,1,DPR480,IR. H.M. IDRIS LAENA,L,Islam,Riau,1965-01-12,Kawin,"Hj Lili Masniari, BSc",3,,,,,,,,
DPR,2009,14,Riau,1402-00-0000,Riau II,5,PARTAI GOLONGAN KARYA,2,DPR481,"HJ. NURLIAH, SH, MH",P,Islam,Igal,1966-03-12,Kawin,H Aznur,1,,,,,,,,
DPR,2009,14,Riau,1402-00-0000,Riau II,5,PARTAI GOLONGAN KARYA,4,DPR482,"ADI SUKEMI, ST, MM",L,Islam,Pekanbaru,1977-05-24,Belum Kawin,,,,,,,,,,
DPR,2009,14,Riau,1402-00-0000,Riau II,2,PARTAI KEBANGKITAN BANGSA,1,DPR483,"IR. H.M. LUKMAN EDY, M.Si",L,Islam,Teluk Pinang,1970-11-26,Kawin,"Hj.Gustini Zuliaty, S.Ag",3,,,,,,,,
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,7,PARTAI DEMOKRAT,1,DPR484,H. DASRUL DJABAR,L,Islam,Padang,1950-01-07,Kawin,Basni Eraida B,4,,,,,,,,
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,7,PARTAI DEMOKRAT,4,DPR485,DARIZAL BASIR,L,Islam,Pasar Baru Bayang,1950-10-28,Kawin,Ernawati,3,,,,,,,,
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,7,PARTAI DEMOKRAT,2,DPR486,"Dr. ZULMIAR YANRI, PhD, Sp.OK",P,Islam,Talang,1948-01-01,Kawin,Ir. Rusydi Malik,,,,,,,,,
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,5,PARTAI GOLONGAN KARYA,2,DPR487,JEFFRIE GEOVANIE,L,Islam,Jakarta,1967-08-05,Kawin,Diana Geovani,1,,,,,,,,"JEFFRIE GEOVANIE digantikan oleh Dr. POEMPIDA HIDAYATULLOH, Beng(Hon), Ph.D., DIC. melalui Pergantian Antar Waktu pada April 2012"
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,5,PARTAI GOLONGAN KARYA,5,DPR488,"DR. H. M. AZWIR DAINY TARA, MBA",L,Islam,Jambi,1944-03-20,Kawin,Inggit Kurniawaty,4,,,,,,,,
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,3,PARTAI KEADILAN SEJAHTERA,1,DPR489,"PROF. DR. H. IRWAN PRAYITNO, Psi, M.Sc",L,Islam,Yogyakarta,1963-12-20,Kawin,Hj. Nevi Zuarina,10,,,,,,,,"Irwan Prayitno, H., Prof., Dr., Psi., M.si. Menjadi Gubernur Sumatera Barat dan digantikan oleh HERMANTO, S.E., M.M. Pada November 2010"
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,8,PARTAI AMANAT NASIONAL,3,DPR490,"M. ICHLAS EL QUDSI, SSI, M.Si",L,Islam,Padang,1970-06-26,Kawin,"Dhifla Wiyani, SH",2,,,,,,,,
DPR,2009,13,Sumbar,1301-00-0000,Sumbar I,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR491,"Capt. H. EPYARDI ASDA, M, MAR",L,Islam,Padang,1962-03-11,Kawin,Ir. Emiko,5,,,,,,,,
DPR,2009,13,Sumbar,1302-00-0000,Sumbar II,7,PARTAI DEMOKRAT,1,DPR492,DRS. H. DJUFRI,L,Islam,"Kapau, Bukit Tinggi",1946-08-15,Kawin,"Hj, Zahara Hasni",3,,,,,,,,"DRS. H. DJUFRI digantikan oleh Drs. H. Dalimi Abdullah DT. Indokayo, SH. melalui Pergantian Antar Waktu pada Oktober 2012"
DPR,2009,13,Sumbar,1302-00-0000,Sumbar II,7,PARTAI DEMOKRAT,2,DPR493,IR. H. MULYADI,L,Islam,Bukit Tinggi,1963-02-13,Kawin,"Mefiana Malian, SH",2,,,,,,,,
DPR,2009,13,Sumbar,1302-00-0000,Sumbar II,5,PARTAI GOLONGAN KARYA,1,DPR494,"H. NURDIMAN MUNIR, SH",L,Islam,Serawak,1953-08-17,Kawin,"Hj Yan Nursian, SH",5,,,,,,,,
DPR,2009,13,Sumbar,1302-00-0000,Sumbar II,3,PARTAI KEADILAN SEJAHTERA,1,DPR495,REFRIZAL,L,Islam,Padang,1959-08-20,Kawin,Hj. Andam Dewi,7,,,,,,,,
DPR,2009,13,Sumbar,1302-00-0000,Sumbar II,8,PARTAI AMANAT NASIONAL,1,DPR496,"TASLIM, S.Si",L,Islam,Baso,1970-08-11,Kawin,"Dian Evany Martha, Akt",1,,,,,,,,
DPR,2009,13,Sumbar,1302-00-0000,Sumbar II,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR497,"MUHAMMAD IQBAL, SE",L,Islam,Medan,1975-06-04,Kawin,Maya Primasari,1,,,,,,,,
DPR,2009,16,Sumsel,1601-00-0000,Sumsel I,7,PARTAI DEMOKRAT,1,DPR498,"SYOFWATILLAH MOHZAIB, S.SOS. I",L,Islam,Serang,1976-04-14,Kawin,Evi Komari,4,,,,,,,,
DPR,2009,16,Sumsel,1601-00-0000,Sumsel I,5,PARTAI GOLONGAN KARYA,2,DPR499,"Dodi Reza Alex Noerdin, LIC ECO., MBA",L,Islam,Palembang,1970-11-01,Kawin,Muthia Yufada	 \,2,,,,,,,,
DPR,2009,16,Sumsel,1601-00-0000,Sumsel I,5,PARTAI GOLONGAN KARYA,4,DPR500,DRS. KAHAR MUZAKIR,L,Islam,"Sekayu, Sumatera Selatan",1946-12-10,Kawin,Hj. Suci Rohani,5,,,,,,,,
DPR,2009,16,Sumsel,1601-00-0000,Sumsel I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR501,"IR. NAZARUDIN KIEMAS, MM",L,Islam,Kaliurang,1949-01-25,Kawin,Dr. Lyna Soerti Dewi,3,,,,,,,,
DPR,2009,16,Sumsel,1601-00-0000,Sumsel I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR502,"DR. SURYA CHANDRA SURAPATI, MPH, PhD.",L,Islam,Palembang,1951-06-23,Kawin,Retna Mahriani S.,3,,,,,,,,
DPR,2009,16,Sumsel,1601-00-0000,Sumsel I,3,PARTAI KEADILAN SEJAHTERA,1,DPR503,"MUSTAFA KAMAL, SS",L,Islam,Jakarta,1969-12-14,Kawin,Eko Sri Wahyuni Setywati,5,,,,,,,,
DPR,2009,16,Sumsel,1601-00-0000,Sumsel I,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR504,"AHMAD YANI, SH, MH",L,Islam,Palembang,1962-11-24,Duda,,2,,,,,,,,
DPR,2009,16,Sumsel,1601-00-0000,Sumsel I,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR505,"EDHY PRABOWO, MM, MBA",L,Islam,Tanjung Enim,1972-12-24,Kawin,Iis Rosyita Dewi,2,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,7,PARTAI DEMOKRAT,1,DPR506,"PROF. DR. H. MAHYUDDIN NS, SP, OG (K)",L,Islam,Lahat,1947-09-14,Kawin,"dr.Hj.Halipah, Sp.THT, MM",3,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,7,PARTAI DEMOKRAT,2,DPR507,"H. JUHAENI ALIE, SH, MM",L,Islam,Palembang,1970-06-09,Kawin,"Hj. S.K. Hildayanti, S.TP., MM",1,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,5,PARTAI GOLONGAN KARYA,1,DPR508,TANTOWI YAHYA,L,Islam,Palembang,1960-10-29,Kawin,Dewi Handayani Hartono,2,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,5,PARTAI GOLONGAN KARYA,2,DPR509,"BOBBY ADHITYO RIZALDI, SE, MBA, CFE",L,Islam,Jakarta,1974-02-25,Kawin,"Deliana Sutaryo, ST",1,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR510,"H. DUDHIE MAKMUN MUROD, MBA",L,Islam,Palembang,1962-06-26,Kawin,R. Dewi Andriani D Murod,3,,,,,,,,"H. DUDHIE MAKMUN MUROD, MBA digantikan oleh H.R. ERWIN MOESLIMIN SINGAJURU, S.H. melalui Pergantian Antar Waktu pada Januari 2012"
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,3,PARTAI KEADILAN SEJAHTERA,1,DPR511,"KH. BUCHORI, LC, MA",L,Islam,Jepara,1965-03-05,Kawin,Rosita Komala Dewi,4,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,8,PARTAI AMANAT NASIONAL,3,DPR512,"HANNA GAYATRI, SH",P,Islam,Palembang,1952-10-15,Kawin,M. Aliudin,4,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR513,"H. NURISWANTO, SH, MM",L,Islam,Tanjung Sakti - Lahat,1961-11-07,Kawin,"Hj. Riwi, S.Pd",4,,,,,,,,
DPR,2009,16,Sumsel,1602-00-0000,Sumsel II,10,PARTAI HATI NURANI RAKYAT,1,DPR514,"DRS. H.A. FAUZI ACHMAD, MBA",L,Islam,Surabaya,1942-02-22,Kawin,Hj. R. Otty Husnul Chotimah,5,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,7,PARTAI DEMOKRAT,1,DPR515,"H. ABDUL WAHAB DALIMUNTHE, SH",L,Islam,Rantau Prapat,1939-01-10,Kawin,Hj.Atikah,4,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,7,PARTAI DEMOKRAT,2,DPR516,"DRS. IR. H. SUTAN BHATOEGANA, MM",L,Islam,Pematang Siantar,1957-09-13,Kawin,Hj. Unung Rusyatie,3,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,7,PARTAI DEMOKRAT,3,DPR517,"SRI NOVIDA , SE",P,Islam,Langsa,1971-11-04,Belum Kawin,,,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,7,PARTAI DEMOKRAT,4,DPR518,"KOL. (PURN) DRS. JAFAR NAINGGOLAN, MM",L,Kristen Protestan,Pangururan,1946-07-23,Kawin,Delima Florence Marpaung,4,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,5,PARTAI GOLONGAN KARYA,1,DPR519,DRS. H. BURHANUDDIN NAPITUPULU,L,Islam,Turutung,1942-09-03,Kawin,Hj. Nur Asbah Siregar,8,,,,,,,,"Burhanuddin Napitupulu, Drs. H. Meninggal Dunia digantikan oleh Meutya Hafid"
DPR,2009,12,Sumut,1201-00-0000,Sumut I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR520,PANDA NABABAN,L,Kristen,Siborongborong,1944-02-13,Kawin,Riama Purba,3,,,,,,,,PANDA NABABAN digantikan oleh Irmadi Lubis melalui Pergantian Antar Waktu pada September 2012
DPR,2009,12,Sumut,1201-00-0000,Sumut I,3,PARTAI KEADILAN SEJAHTERA,1,DPR521,"Drs. Muhammad Idris Lutfi, M. Sc (PAW menggantikan Tifatul Sembiring)",L,Islam,Semarang,1965-01-23,Kawin,dr. Zurimah Zamhuri,5,,,,,,,,"Muhammad Idris Lutfi, Drs., M.Sc. Pengganti Antar Waktu dari Ir. Tifatul Sembiring (Menjadi Menteri Komunikasi dan Informasi)"
DPR,2009,12,Sumut,1201-00-0000,Sumut I,8,PARTAI AMANAT NASIONAL,1,DPR522,IBRAHIM SAKTY BATUBARA,L,Islam,Hutagodang,1952-05-12,Kawin,Wimaslina Lubis,3,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR523,"DRS. H. HASRUL AZWAR, MM",L,Islam,Wingfoot,1954-01-30,Kawin,Hj. Nani Muliani,4,,,,,,,,
DPR,2009,12,Sumut,1201-00-0000,Sumut I,10,PARTAI HATI NURANI RAKYAT,1,DPR524,IR. NURDIN TAMPUBOLON,L,Kristen Protestan,Pematang Siantar,1954-12-29,Kawin,Lince Berliana Tobing,5,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,7,PARTAI DEMOKRAT,1,DPR525,"DRH. JHONI ALLAEN MARBUN , MM",L,Kristen Protestan,Pangururan,1960-08-21,Kawin,Ir.Sara Silalahi,4,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,7,PARTAI DEMOKRAT,6,DPR526,"DRS. H. AMRUN DAULAY, MM",L,Islam,Sibolga,1946-07-20,Kawin,Nurmaini Siregar,5,,,,,,,,"DRS. H. AMRUN DAULAY, MM digantikan oleh DRS. SAIDI BUTAR BUTAR, MM melalui Pergantian Antar Waktu pada Juni 2012"
DPR,2009,12,Sumut,1202-00-0000,Sumut II,7,PARTAI DEMOKRAT,4,DPR527,"JONNY BUYUNG SARAGIH, SH",L,Kristen Protestan,Pematang Siantar,1962-06-30,Kawin,Femmy MH Simanungkalit,3,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,5,PARTAI GOLONGAN KARYA,1,DPR528,"H. CHAIRUMAN HARAHAP, SH, MH",L,Islam,Gunungtua,1947-10-10,Kawin,Ratna Sari Lubis,4,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,5,PARTAI GOLONGAN KARYA,5,DPR529,IR. NEIL ISKANDAR DAULAY,L,Islam,Medan,1969-07-27,Kawin,Afril Djoelanti,3,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR530,"DR. YASSONNA H. LAOLY, SH, M.Sc",L,Kristen Protestan,Sorkam,1953-05-27,Kawin,Elisye Widya Ketaren,4,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR531,"TRIMEDYA PANJAITAN, SH, MH",L,Kristen Protestan,Medan,1966-06-06,Kawin,Jovita Eva Sasanti Siwi,3,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,3,PARTAI KEADILAN SEJAHTERA,1,DPR532,"ISKAN QOLBA LUBIS, MA",L,Islam,Sibuhuan,1961-07-01,Kawin,Erni Asfiati Hasibuan,4,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,8,PARTAI AMANAT NASIONAL,1,DPR533,"YAHDIL ABDI HARAHAP, SH. MH",L,Islam,Medan,1972-10-03,Kawin,Faryati Akilie,4,,,,,,,,
DPR,2009,12,Sumut,1202-00-0000,Sumut II,10,PARTAI HATI NURANI RAKYAT,1,DPR534,H. HERRY LONTUNG SIREGAR,L,Islam,Gunung Tua,1960-07-25,Kawin,Hj. Syhmin Harahap,3,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,7,PARTAI DEMOKRAT,2,DPR535,"RUHUT POLTAK SITOMPUL, SH",L,Kristen Protestan,Medan,1954-03-24,Kawin,Diana Leovita,2,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,7,PARTAI DEMOKRAT,1,DPR536,"EDI RAMLI SITANGGANG, SH",L,Islam,Pematang Siantar,1953-10-13,Kawin,Nurdatul Ainiah,3,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,7,PARTAI DEMOKRAT,7,DPR537,"IMRAN MUCHTAR, B.Sc",L,Islam,Tanjung Pura Langkat,1957-05-24,Kawin,Nazariah,5,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,5,PARTAI GOLONGAN KARYA,1,DPR538,IR. ALI WONGSO HALOMOAN SINAGA,L,Kristen,Sidikalang,1954-12-10,Kawin,Daisy Dorthia Tambunan,3,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,5,PARTAI GOLONGAN KARYA,5,DPR539,DR. CAPT. ANTON SIHOMBING,L,Kristen,Tapanuli,,Kawin,"Nertyana Tamana Simbolon, SH",3,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR540,"TRI TAMTOMO, SH",L,Islam,Bogor,1951-02-15,Kawin,Hj. Cia Setyaningsih,5,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,3,PARTAI KEADILAN SEJAHTERA,1,DPR541,ANSORY SIREGAR,L,Islam,Bangun Purba,1965-06-10,Kawin,Anita Zaharah Harahap,2,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,8,PARTAI AMANAT NASIONAL,1,DPR542,"H. NASRIL BAHAR, SE",L,Islam,Medan,1964-12-31,Kawin,Dra. Kilopatra,4,,,,,,,,
DPR,2009,12,Sumut,1203-00-0000,Sumut III,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR543,"MAIYASYAK JOHAN, SH, MH",L,Islam,Kisaran,1956-11-03,Kawin,Drg. Eva Aini Harahap,3,,,,,,,,"MAIYASYAK JOHAN, SH, MH digantikan oleh Zulfikar Thaib Ali melalui Pergantian Antar Waktu pada April 2013"
DPR,2009,12,Sumut,1203-00-0000,Sumut III,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR544,MARTIN HUTABARAT,L,Kristen Protestan,Pematang Siantar,1951-11-26,Kawin,Rani Purba,3,,,,,,,,
DPR,2009,32,Jabar,3211-00-0000,Jabar XI,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR545,DRS. H. AHMAD KURDI MOEKRI,L,Islam,Serang,1951-06-04,Kawin,Drs.Hj. Tuti Anisah Wardiyah,3,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR546,"ENDANG SUKANDAR, DRS., M.SI.",L,Islam,Bandung,,Kawin,Ny. Hj. Ida Tarmini,3,,,,,,,,"ENDANG SUKANDAR, DRS., M.SI. digantikan oleh H. Anwar Sanusi, SH, S.PEL, MM melalui Pergantian Antar Waktu pada Juli 2013"
DPR,2009,32,Jabar,3206-00-0000,Jabar VI,7,PARTAI DEMOKRAT,1,DPR547,Drs. Parlindungan Hutabarat,L,Kristen Protestan,Takutung,1945-07-25,Kawin,Maria L Siduea,2,,,,,,,,
DPR,2009,32,Jabar,3206-00-0000,Jabar VI,7,PARTAI DEMOKRAT,3,DPR548,"H. Harry Witjaksono, SH",L,Islam,Mojokerto,1956-10-25,Kawin,Dra. Hj. Henny S. Widyaningsih,2,,,,,,,,
DPR,2009,32,Jabar,3206-00-0000,Jabar VI,5,PARTAI GOLONGAN KARYA,1,DPR549,"Drs. H. Zulkarnaen Djabar, MA",L,Islam,Padang,1953-09-19,Kawin,Hj. Elzarita,2,,,,,,,,
DPR,2009,32,Jabar,3206-00-0000,Jabar VI,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR550,"Sukur H. Nababan, ST.",L,Kristen Protestan,Padang,1968-10-14,Kawin,Rumintang A. br Silaen,1,,,,,,,,
DPR,2009,32,Jabar,3206-00-0000,Jabar VI,3,PARTAI KEADILAN SEJAHTERA,1,DPR551,Mahfudz Abdurrahman,L,Islam,Jakarta,1958-06-18,Kawin,Latifah,10,,,,,,,,
DPR,2009,32,Jabar,3206-00-0000,Jabar VI,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR552,Ir. Nuroji,L,Islam,Depok,1962-09-09,Kawin,Rezky M. Noor,5,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,7,PARTAI DEMOKRAT,2,DPR553,H. Zulkifli Anwar,L,Islam,Tanjung Karang,1955-06-19,Kawin,Dra. Djuniar Adhar,2,,,,,,,,"Zulkifli Anwar, H. Pengganti Antar Waktu dari Darwin Zahedy Saleh, SE. M.BA (Menjadi Menteri ESDM)"
DPR,2009,,,,,,PARTAI AMANAT NASIONAL,,DPR554,Drs. Fauzan Syai'e,L,Islam,Bandar Lampung,1953-08-08,Kawin,Zahara,3,,,,,,,,Drs. Fauzan Syai'e Digantikan oleh YANDRI SUSANTO melalui Pergantian Antar Waktu pada Oktober 2012
DPR,2009,18,Lampung,1802-00-0000,Lampung II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR555,"Dra. Itet Tridjajati Sumarijanto, MRA, MBA",P,Katolik,Tasikmalaya,1946-10-22,Kawin,"Ir. Michael Sumarijanto, MBA",4,,,,,,,,"Itet Tridjajati Sumarijanto, Dra., MRA., M.BA Pengganti Antar Waktu dari Erwin Tunggul Setiawan, M.BA."
DPR,2009,36,Banten,3601-00-0000,Banten I,9,PARTAI PERSATUAN PEMBANGUNAN,6,DPR556,"H. Achmad Dimyati Natakusumah, SH., MH., M.Si",L,Islam,Tangerang,1966-09-17,Kawin,"Hj. Irna Narulita, SE",3,,,,,,,,
DPR,2009,36,Banten,3603-00-0000,Banten III,10,PARTAI HATI NURANI RAKYAT,1,DPR557,Iqbal Alan Abdullah,L,Islam,Jakarta,1960-01-11,Kawin,Evita Nursanty,3,,,,,,,,
DPR,2009,15,Jambi,1501-00-0000,Jambi,10,PARTAI HATI NURANI RAKYAT,1,DPR558,Drs. H. A. Murady Darmansjah,L,Islam,Padang,1949-09-16,Kawin,Dra.Hj. Dwi Sumik Prihantini,4,,,,,,,,
DPR,2009,32,Jabar,3203-00-0000,Jabar III,5,PARTAI GOLONGAN KARYA,2,DPR559,"Dr. H. Deding Ishak, SH, MM",L,Islam,Bandung,1962-06-04,Kawin,"Hj. Rachmayani Dewi, SH, Sp.N",4,,,,,,,,
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,8,PARTAI AMANAT NASIONAL,1,DPR560,"Ir. Taufik Kurniawan, MM",L,Islam,Semarang,1967-11-22,Kawin,,2,,,,,,,,
DPR,2009,,,,,,,,DPR561,Wa Ode Nurhayati,P,,,,,,,,,,,,,,Wa Ode Nurhayati digantikan oleh DRS. ANDI KAHARUDDIN melalui Pergantian Antar Waktu pada November 2013
DPR,2009,19,Babel,1901-00-0000,Babel,5,PARTAI GOLONGAN KARYA,4,DPR562,"Ir. H. AZHAR ROMLI, M.Si.",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,36,Banten,3603-00-0000,Banten III,3,PARTAI KEADILAN SEJAHTERA,1,DPR563,"Indra, SH.",L,Islam,Pariaman,1979-11-10,Kawin,,,,,,,,,,
DPR,2009,36,Banten,3601-00-0000,Banten I,5,PARTAI GOLONGAN KARYA,1,DPR564,"TB. H. ACE HASAN SYADZILY, M.Si.",L,Islam,Pandeglang,1976-09-19,Kawin, Rita Fitria,3,,,,,,,,
DPR,2009,36,Banten,3602-00-0000,Banten II,7,PARTAI DEMOKRAT,1,DPR565,"AHMAD RIFAI SUFTYADI, SE, SH",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,36,Banten,3602-00-0000,Banten II,5,PARTAI GOLONGAN KARYA,2,DPR566,Humaedi,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,36,Banten,3603-00-0000,Banten III,5,PARTAI GOLONGAN KARYA,1,DPR567,"H. EBROWN LUBUK, S.H.",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,73,Sulsel,7301-00-0000,Sulsel I,3,PARTAI KEADILAN SEJAHTERA,1,DPR568,Asmin Amin,L,Islam,Maros,1962-08-20,Kawin,,,,,,,,,,
DPR,2009,15,Jambi,1501-00-0000,Jambi,7,PARTAI DEMOKRAT,3,DPR569,Suparman,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,15,Jambi,1501-00-0000,Jambi,8,PARTAI AMANAT NASIONAL,1,DPR570,"H. Chairul Naim M Anik SH, MH",L,Islam,Pariaman,1953-08-18,Kawin,,,,,,,,,,
DPR,2009,34,DIY,3401-00-0000,DIY,7,PARTAI DEMOKRAT,1,DPR571,Ambar Tjahyono,L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,73,Sulsel,7302-00-0000,Sulsel II,5,PARTAI GOLONGAN KARYA,1,DPR572,"M. Basri Sidehabi, SIP. MBA",L,Islam,,,Kawin,,,,,,,,,,
DPR,2009,73,Sulsel,7302-00-0000,Sulsel II,10,PARTAI HATI NURANI RAKYAT,1,DPR573,"H. A. RAHMAN HALID, M.M.",L,Islam,Bone,1965-05-12,Kawin,,,,,,,,,,
DPR,2009,73,Sulsel,7303-00-0000,Sulsel III,5,PARTAI GOLONGAN KARYA,1,DPR574,"Hj. RYANI SOEDIRMAN, S.Sos.",P,Islam,,,Kawin,,,,,,,,,,
DPR,2009,31,DKI Jakarta,3103-00-0000,DKI III,3,PARTAI KEADILAN SEJAHTERA,2,DPR575,"Dra. WIRIANINGSIH, M.Si",P,Islam,,,Kawin,,,,,,,,,,
DPR,2009,31,DKI Jakarta,3103-00-0000,DKI III,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR576,DRA. Dahlia,P,Islam,,,Kawin,,,,,,,,,,
DPR,2009,64,Kaltim,6401-00-0000,Kaltim,7,PARTAI DEMOKRAT,2,DPR577,Nor Baiti,P,Islam,,,Kawin,,,,,,,,,,
